Price,Close,High,Low,Open,Volume
Ticker,IEX,IEX,IEX,IEX,IEX
Date,,,,,
2025-08-15,163.4681854248047,166.38495942358708,162.86300432207616,166.27582790872677,579200
2025-08-18,162.48599243164062,164.21225034775074,162.48599243164062,163.19038946666137,486800
2025-08-19,164.58924865722656,166.41472266180705,162.48600323027014,163.27968560553572,822000
2025-08-20,163.17054748535156,164.54956469049458,162.3471033789379,163.9642298284927,705100
2025-08-21,161.09707641601562,163.29953789859385,160.96809867299845,162.39672397393923,676800
2025-08-22,167.22824096679688,167.48619645071616,161.999873874155,162.23798313510372,1228900
2025-08-25,164.66860961914062,167.49609819940522,164.64877853603585,167.39688223095575,463600
2025-08-26,164.68846130371094,164.94640163671232,163.388813820359,164.39082852672053,755100
2025-08-27,164.767822265625,165.76983691854443,163.66659164625645,163.77572315405806,612300
2025-08-28,163.9146270751953,165.68056239747511,162.41656276914935,165.68056239747511,584200
2025-08-29,163.2003173828125,164.66861995095584,162.53561273954332,164.32139431605947,445700
2025-09-02,160.86888122558594,161.70225606900806,159.33113955704553,161.17644469752665,839200
2025-09-03,160.0454559326172,161.30541106213826,159.033510473731,160.32324250749056,960100
2025-09-04,163.55746459960938,163.60707258418702,159.1227802388873,160.11487937751448,515700
2025-09-05,163.6269073486328,165.68055987814432,162.6943468534574,164.3015426499573,647500
2025-09-08,162.87290954589844,163.5673758972724,160.93831930341705,163.52769859357863,738400
2025-09-09,160.72998046875,162.5256926757142,159.7279657606362,162.50584645368497,557800
2025-09-10,158.90451049804688,161.36491201909934,158.14058995490154,160.3331356193776,786100
2025-09-11,163.19039916992188,163.46818572858575,159.3112877524078,159.3112877524078,743100
2025-09-12,159.28152465820312,163.15070536316676,159.28152465820312,162.92252679293352,394400
2025-09-15,159.88671875,160.86888731894982,158.70611822047996,160.19426709535733,677300
2025-09-16,162.54551696777344,162.68441023971081,159.52954228931978,159.95613764661627,747700
2025-09-17,158.3291015625,164.59917553000216,157.9223372730788,162.89276376103547,1033300
2025-09-18,160.7795867919922,161.78161662797532,158.81523470190567,159.55930906887212,608200
2025-09-19,159.7577362060547,163.44834651598717,159.3212101270814,162.70427210089164,1828300
2025-09-22,159.3311309814453,159.98590492129114,157.74376627184472,159.58907131300688,661300
2025-09-23,158.14060974121094,161.0970763187409,157.8925849360094,160.08513087481344,478500
2025-09-24,158.4977569580078,159.4104863721107,157.8032905709982,157.89257586256403,630800
2025-09-25,158.0215606689453,158.4779329655336,156.94017616519744,157.74377410171158,835600
2025-09-26,160.0751953125,160.372812930934,158.03145845712456,158.53743868492404,489300
2025-09-29,160.9085693359375,161.6427130448191,159.31128904157876,161.11690168750522,691900
2025-09-30,161.4740447998047,161.52365278267624,159.0830974629982,160.78950913380882,690400
2025-10-01,162.80348205566406,162.9324446555117,159.72796853174748,160.303387874723,630300
2025-10-02,163.87493896484375,164.97616968489433,162.42648260693764,163.23999608091933,603300
2025-10-03,165.68055725097656,166.96035848748258,164.38090979286142,165.41268624306355,471300
2025-10-06,165.73016357421875,166.51391523025887,164.07335983490842,165.7400791158081,334800
2025-10-07,164.4900360107422,166.2361250003653,163.03164910315084,165.98810022204339,484000
2025-10-08,165.57142639160156,165.9881062176454,162.9522852434462,164.68845875441139,573800
2025-10-09,164.53965759277344,165.88891310388593,163.0911861068398,165.73017359946508,606200
2025-10-10,160.57412719726562,165.35668045530724,159.5279412965506,165.2470797380263,741600
2025-10-13,160.25527954101562,163.2643049073279,160.17556854815706,161.78968954773774,515300
2025-10-14,163.0550537109375,163.71265796751163,158.69098728848326,158.69098728848326,364300
2025-10-15,162.59674072265625,164.40015820743125,162.16829604099678,163.4037936122347,1050600
2025-10-16,164.4300537109375,166.07404926949337,162.8657691471983,163.961761118463,558500
2025-10-17,165.7053985595703,166.44271385619172,163.37390898293503,163.37390898293503,819900
2025-10-20,166.00430297851562,168.33579244265812,164.68909443772736,166.05412424808796,361600
2025-10-21,168.71441650390625,170.36838535891494,165.63565359414991,165.89470291229028,412000
2025-10-22,165.74525451660156,169.1428461912017,165.0378289729849,168.86386532413746,496400
2025-10-23,167.75790405273438,168.2461281834669,165.18728154170617,165.8548592074635,408100
2025-10-24,167.3394317626953,168.66459850694136,166.8611810109572,168.64466695798473,427000
2025-10-27,166.99070739746094,169.19266457518265,166.90102303197094,168.68452411955073,570000
2025-10-28,166.3430633544922,166.8711353648781,164.79869521701843,166.8711353648781,897600
2025-10-29,172.7696075439453,180.611006920441,170.71709899569132,172.37106780376035,1690700
2025-10-30,169.68089294433594,176.35653266559032,169.68089294433594,172.67994489104814,855900
2025-10-31,170.83668518066406,171.7832285331339,168.88380382747656,169.381986139652,633100
2025-11-03,167.63833618164062,169.9000879757599,166.78146205721546,169.9000879757599,772300
2025-11-04,167.249755859375,168.63470199137834,166.39288172856828,166.7814632993227,912300
2025-11-05,167.6582794189453,169.01333591476057,165.89470977878247,167.49885743042174,549700
2025-11-06,166.2135467529297,169.60118024808142,165.39652049865742,168.03688055782123,544000
2025-11-07,167.3494110107422,168.435444815567,164.82859449372526,165.27697074273684,872600
