Price,Close,High,Low,Open,Volume
Ticker,COO,COO,COO,COO,COO
Date,,,,,
2025-08-15,73.26000213623047,74.33000183105469,73.13999938964844,73.83999633789062,1397200
2025-08-18,73.52999877929688,74.19999694824219,72.72000122070312,73.45999908447266,1832700
2025-08-19,74.0199966430664,74.36000061035156,73.2699966430664,73.66999816894531,1866300
2025-08-20,73.5,73.68000030517578,70.63999938964844,72.5,3098300
2025-08-21,73.04000091552734,73.7300033569336,72.63999938964844,72.93000030517578,1712100
2025-08-22,75.22000122070312,75.54000091552734,73.6500015258789,73.83999633789062,1992200
2025-08-25,73.4800033569336,75.44000244140625,73.27999877929688,75.22000122070312,1619700
2025-08-26,73.66000366210938,73.79000091552734,72.93000030517578,73.4800033569336,4309300
2025-08-27,74.11000061035156,74.80999755859375,73.6500015258789,73.79000091552734,4098000
2025-08-28,64.58000183105469,66.83000183105469,61.779998779296875,62.27000045776367,14909500
2025-08-29,67.4000015258789,67.55000305175781,64.81999969482422,65.05999755859375,4073100
2025-09-02,65.33000183105469,67.22000122070312,64.88999938964844,66.37999725341797,3775600
2025-09-03,67.13999938964844,67.27999877929688,65.55000305175781,66.25,3829400
2025-09-04,68.0,68.08000183105469,65.97000122070312,66.83000183105469,3411900
2025-09-05,68.08999633789062,69.76000213623047,68.06999969482422,68.27999877929688,2761000
2025-09-08,68.79000091552734,69.80999755859375,68.33999633789062,69.43000030517578,3557000
2025-09-09,68.25,68.4800033569336,67.45999908447266,68.30999755859375,2362900
2025-09-10,67.66000366210938,68.51000213623047,67.30000305175781,68.19000244140625,2397900
2025-09-11,68.45999908447266,68.7300033569336,67.66999816894531,67.66999816894531,1714700
2025-09-12,66.68000030517578,68.12999725341797,66.3499984741211,68.12999725341797,3147800
2025-09-15,65.4800033569336,67.33000183105469,65.36000061035156,66.87999725341797,2923600
2025-09-16,65.16000366210938,66.05000305175781,64.86000061035156,65.79000091552734,1865800
2025-09-17,64.31999969482422,65.95999908447266,64.19000244140625,65.16000366210938,1955600
2025-09-18,67.22000122070312,67.37000274658203,64.83999633789062,65.8499984741211,2626000
2025-09-19,68.16999816894531,69.19000244140625,66.80999755859375,67.56999969482422,5454100
2025-09-22,68.0,68.4000015258789,66.83999633789062,67.68000030517578,2880000
2025-09-23,67.5,68.45999908447266,67.22000122070312,68.0,3007200
2025-09-24,68.3499984741211,68.41000366210938,66.86000061035156,67.26000213623047,2467700
2025-09-25,66.88999938964844,67.97000122070312,66.55999755859375,67.72000122070312,3943400
2025-09-26,67.55000305175781,67.80999755859375,66.58999633789062,66.94999694824219,2967100
2025-09-29,67.66999816894531,68.44000244140625,66.9800033569336,67.7300033569336,1995200
2025-09-30,68.55999755859375,68.66999816894531,67.37999725341797,67.63999938964844,1743300
2025-10-01,68.06999969482422,68.23999786376953,66.81999969482422,67.66999816894531,4741900
2025-10-02,69.12000274658203,69.69999694824219,66.83999633789062,67.86000061035156,2479900
2025-10-03,70.45999908447266,71.0199966430664,69.18000030517578,69.26000213623047,1547200
2025-10-06,70.11000061035156,70.5999984741211,69.66999816894531,70.5999984741211,2098900
2025-10-07,69.0199966430664,70.52999877929688,68.95999908447266,70.20999908447266,1881600
2025-10-08,70.26000213623047,70.52999877929688,68.55000305175781,69.05000305175781,1770300
