Price,Close,High,Low,Open,Volume
Ticker,CVS,CVS,CVS,CVS,CVS
Date,,,,,
2025-08-15,67.48845672607422,68.00986781174564,66.32757624059356,67.09493651805518,8252500
2025-08-18,69.03302764892578,69.89877373687808,68.2755073277423,69.14124590991982,9246300
2025-08-19,69.820068359375,69.92828662064338,68.67886033355387,68.8264313721721,5233100
2025-08-20,69.67249298095703,70.20374418342688,69.50524931696866,69.8594167852819,4984000
2025-08-21,70.27261352539062,70.95143579459625,69.40687494736117,69.74136229372206,7071400
2025-08-22,70.14472198486328,71.12851888503934,69.94795810136326,70.65629307041397,6983600
2025-08-25,70.05616760253906,70.47920051695888,69.25929461486808,70.18405848149436,4687200
2025-08-26,70.39066314697266,70.62677227435276,69.9085973169471,70.09552110841716,5333500
2025-08-27,70.7645034790039,70.92190706256628,70.41033603377127,70.46936143938542,3588100
2025-08-28,70.97110748291016,71.12851858905515,69.9577978808694,70.80386381196209,5195200
2025-08-29,71.9647445678711,72.04345012107296,70.99078774076553,71.06948578819274,6394400
2025-09-02,72.8895034790039,73.32237648573734,71.69911021626115,71.79749590380902,8987900
2025-09-03,72.13198852539062,73.2436763221245,71.67944285134564,72.889508837085,6700600
2025-09-04,72.4959945678711,72.71243108263035,71.72863420156068,72.23036520674854,4995100
2025-09-05,72.58453369140625,73.28302858596342,71.87619872628498,72.19101343236392,5075100
2025-09-08,69.12156677246094,72.79112471301123,68.47225726757213,72.6337211245914,13326400
2025-09-09,70.5874252319336,71.8663641617906,69.57411565949316,70.4005014252904,10585500
2025-09-10,72.77145385742188,72.8009665618609,70.79402009648966,70.90223834994897,11451500
2025-09-11,73.4601058959961,73.7847606442164,72.09262893251854,72.63372017955238,9974200
2025-09-12,73.76509094238281,74.32585484533548,73.21415960374955,73.21415960374955,6400700
2025-09-15,72.26971435546875,73.78476237696874,71.33511036767014,73.73556953307443,7703400
2025-09-16,72.28939819335938,72.53534741386434,71.21705568895497,72.25987798204815,6585000
2025-09-17,72.80096435546875,73.62735007781333,72.3189060174344,72.47630960493021,4301300
2025-09-18,73.21416473388672,73.25351751124471,71.994258658888,72.29923330119398,5324400
2025-09-19,73.7060546875,75.0046661673722,73.15513087960693,73.47978562601847,13445800
2025-09-22,73.91265106201172,74.54228041508391,72.60420701921184,73.11577805391777,7226500
2025-09-23,75.26045989990234,75.67365278031987,73.69622649298981,73.87330272250499,5938900
2025-09-24,75.14240264892578,76.0868467487168,74.80791531402613,75.42770464351491,6860500
2025-09-25,73.40108489990234,75.54576237172935,72.90918646605004,75.476896891221,6884200
2025-09-26,74.54228210449219,74.719365833168,73.3223761434889,73.72573644438484,4900600
