Price,Close,High,Low,Open,Volume
Ticker,MGM,MGM,MGM,MGM,MGM
Date,,,,,
2025-08-15,35.91999816894531,36.709999084472656,35.900001525878906,36.59000015258789,3617900
2025-08-18,36.18000030517578,36.33000183105469,35.84000015258789,35.970001220703125,2795500
2025-08-19,36.709999084472656,36.91999816894531,36.279998779296875,36.33000183105469,4084900
2025-08-20,36.310001373291016,36.599998474121094,36.11000061035156,36.40999984741211,2948000
2025-08-21,36.220001220703125,36.54999923706055,36.0,36.06999969482422,4136600
2025-08-22,38.060001373291016,38.119998931884766,36.36000061035156,36.470001220703125,4617500
2025-08-25,38.119998931884766,38.2599983215332,37.77000045776367,38.06999969482422,3207100
2025-08-26,38.5099983215332,38.63999938964844,38.02000045776367,38.150001525878906,4598900
2025-08-27,39.77000045776367,39.88999938964844,38.29999923706055,38.5099983215332,4462900
2025-08-28,39.59000015258789,40.15999984741211,39.369998931884766,39.970001220703125,3384300
2025-08-29,39.689998626708984,39.7599983215332,39.2599983215332,39.540000915527344,2985900
2025-09-02,38.90999984741211,39.119998931884766,38.36000061035156,39.119998931884766,4262800
2025-09-03,38.11000061035156,39.13999938964844,38.029998779296875,38.65999984741211,3656200
2025-09-04,37.029998779296875,38.310001373291016,36.970001220703125,38.20000076293945,4794500
2025-09-05,36.68000030517578,38.18000030517578,36.33000183105469,37.220001220703125,4910000
2025-09-08,36.20000076293945,36.70000076293945,35.869998931884766,36.650001525878906,4433000
2025-09-09,36.0,36.40999984741211,35.810001373291016,36.099998474121094,2842700
2025-09-10,35.95000076293945,36.31999969482422,35.790000915527344,35.95000076293945,3065200
2025-09-11,35.34000015258789,36.099998474121094,35.33000183105469,35.75,6620600
2025-09-12,34.54999923706055,35.22999954223633,34.349998474121094,35.16999816894531,5226600
2025-09-15,35.63999938964844,36.2400016784668,34.61000061035156,34.70000076293945,6513200
2025-09-16,35.36000061035156,36.060001373291016,34.90999984741211,35.59000015258789,4264500
2025-09-17,35.290000915527344,36.040000915527344,34.70000076293945,35.5,3626000
2025-09-18,35.939998626708984,36.029998779296875,35.18000030517578,35.459999084472656,3723900
2025-09-19,35.79999923706055,36.5099983215332,35.70000076293945,36.310001373291016,7168900
2025-09-22,34.4900016784668,35.599998474121094,34.47999954223633,35.56999969482422,6073300
2025-09-23,34.77000045776367,35.22999954223633,34.54999923706055,34.54999923706055,4726900
2025-09-24,34.54999923706055,34.880001068115234,34.099998474121094,34.779998779296875,4406700
2025-09-25,34.47999954223633,34.709999084472656,34.150001525878906,34.279998779296875,4074900
2025-09-26,35.599998474121094,35.79999923706055,34.529998779296875,34.529998779296875,4411100
