Price,Close,High,Low,Open,Volume
Ticker,APTV,APTV,APTV,APTV,APTV
Date,,,,,
2025-08-15,74.18000030517578,74.8499984741211,73.95999908447266,74.5,1896300
2025-08-18,75.70999908447266,76.16000366210938,74.01000213623047,74.0999984741211,3216400
2025-08-19,76.13999938964844,77.08999633789062,75.45999908447266,75.88999938964844,1563000
2025-08-20,75.1500015258789,76.05000305175781,74.5999984741211,75.1500015258789,2470900
2025-08-21,74.37000274658203,74.54000091552734,73.29000091552734,74.36000061035156,1679300
2025-08-22,78.43000030517578,78.44000244140625,74.1500015258789,74.9000015258789,2149500
2025-08-25,78.83000183105469,79.04000091552734,77.9800033569336,78.0199966430664,1601100
2025-08-26,79.87999725341797,80.0199966430664,78.5,78.5199966430664,3674500
2025-08-27,79.94999694824219,81.12999725341797,79.45999908447266,80.5,2562500
2025-08-28,80.30000305175781,80.5199966430664,79.19000244140625,80.27999877929688,2062200
2025-08-29,79.52999877929688,80.63999938964844,79.08000183105469,80.37000274658203,1834000
2025-09-02,78.38999938964844,78.88999938964844,77.5,78.12000274658203,3164300
2025-09-03,79.62999725341797,80.45999908447266,78.80000305175781,78.86000061035156,3122300
2025-09-04,80.44999694824219,80.62000274658203,79.31999969482422,79.77999877929688,1807700
2025-09-05,80.44000244140625,82.05000305175781,79.69000244140625,81.4000015258789,2586500
2025-09-08,82.30000305175781,82.3499984741211,79.5,80.26000213623047,2073700
2025-09-09,82.13999938964844,82.73999786376953,80.77999877929688,82.1500015258789,1661200
2025-09-10,81.61000061035156,82.11000061035156,80.45999908447266,81.72000122070312,2738600
2025-09-11,83.72000122070312,84.47000122070312,82.19999694824219,82.5,2399300
2025-09-12,82.79000091552734,84.72000122070312,82.58999633789062,84.72000122070312,1662200
2025-09-15,82.80000305175781,84.08000183105469,82.58000183105469,82.94999694824219,1586400
2025-09-16,83.12000274658203,83.30000305175781,81.13999938964844,82.73999786376953,2903800
2025-09-17,82.87999725341797,84.6500015258789,81.9000015258789,83.0,1788600
2025-09-18,85.37000274658203,85.56999969482422,82.51000213623047,83.20999908447266,2137000
2025-09-19,85.27999877929688,86.43000030517578,84.06999969482422,85.08999633789062,5223100
2025-09-22,85.38999938964844,86.12000274658203,84.98999786376953,85.56999969482422,1991800
2025-09-23,85.45999908447266,86.5,85.1500015258789,85.93000030517578,2121900
2025-09-24,85.04000091552734,85.7300033569336,84.2300033569336,84.81999969482422,2193500
2025-09-25,84.72000122070312,84.8499984741211,83.16000366210938,83.79000091552734,1870100
2025-09-26,86.22000122070312,86.33000183105469,84.69999694824219,84.87000274658203,1255000
