Price,Close,High,Low,Open,Volume
Ticker,GPN,GPN,GPN,GPN,GPN
Date,,,,,
2025-08-15,86.27558898925781,88.50231018977368,86.1861184833587,87.10067132686606,2167900
2025-08-18,85.85807800292969,86.71298129270703,85.56979595552343,85.91771994922951,2051000
2025-08-19,86.10659790039062,87.56787870239285,85.68908151564416,85.97736356866041,2644000
2025-08-20,85.26162719726562,86.42469822560938,85.10257948095122,85.82824843295138,2186900
2025-08-21,85.21192932128906,85.5200894901702,83.75064095991524,84.76459197040514,1973200
2025-08-22,89.47650146484375,90.10276464482884,85.31133369805754,85.81831298709736,2329700
2025-08-25,88.2935562133789,89.12858140770206,87.7070568325613,88.71106501845324,1808200
2025-08-26,87.7070541381836,88.37308115212853,87.28953776176095,88.02515715858821,2078400
2025-08-27,87.3193588256836,88.6712985598524,87.3193588256836,87.3591226512973,1641300
2025-08-28,87.69711303710938,87.94563126376897,86.7328611042022,87.60764253174122,1416900
2025-08-29,88.2935562133789,88.69118689714352,87.84622643425276,87.9853960359442,1818300
2025-09-02,86.47439575195312,87.68716585159336,85.66919916429894,87.39888381281216,2477900
2025-09-03,86.24576568603516,87.11060424271396,85.13240132375961,86.11653135702394,2404100
2025-09-04,86.76268005371094,86.98137730153697,85.14234398399645,86.24576549135561,2482100
2025-09-05,87.25971984863281,88.52219670626117,85.95748674821218,86.87203201592477,1398800
2025-09-08,86.90184783935547,87.08078125801322,85.40080327724367,86.69309344828378,1782500
2025-09-09,86.39488220214844,87.30942747982715,86.06683631422848,86.60363660786805,2932800
2025-09-10,84.57572174072266,86.75273617241162,84.31726067052325,85.73878518035878,2213200
2025-09-11,86.1662368774414,86.55392469091846,84.5459008258366,84.84411813703288,1998100
2025-09-12,85.08953094482422,86.11638641724332,84.79045103585122,86.11638641724332,1344700
2025-09-15,83.90316772460938,85.61791231226664,83.70377351247843,85.18922426382446,1871800
2025-09-16,84.03276824951172,84.22219084948931,82.27813721349217,83.44456483142358,5512000
2025-09-17,85.08953094482422,86.65473938072847,84.04273985425151,84.04273985425151,1785100
2025-09-18,85.80733489990234,86.01669311802607,84.59105682746896,85.6179122999331,2013100
2025-09-19,86.28587341308594,86.90397645539757,85.60794830408081,86.57498170997343,4807400
2025-09-22,86.68464660644531,87.04354858208318,85.3487396129911,85.69766997649694,3095900
2025-09-23,85.84721374511719,88.06044005979929,85.73754882998527,86.61486054492917,3168700
2025-09-24,86.84416198730469,87.57192994469474,85.966850272361,86.02666473293786,2123600
2025-09-25,84.64090728759766,86.82421876595261,84.52127076032845,86.12635803882755,2184700
2025-09-26,84.06267547607422,85.14935301522452,83.77355957310968,84.6508788941363,2205400
