ticker,vcp_score,ml_score,momentum_score,trend_score,volume_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,insiders_score,institutional_score,num_whales,top_whales,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
SPG,0.0,50.0,36.84,,,"Simon Property Group, Inc.",68.4,Real Estate,REIT - Retail,60.0,90.0,71.9,50.0,60.0,203.1,65998012416,80.0,87.8,False,up,,,0,21.6,True,2,2.2,2.9,False,205.12,-1.0,8.0,True,"{'roe_pct': 104.1, 'debt_to_equity': 4.35, 'current_ratio': 0.24, 'operating_margin_pct': 49.7}",{'profit_margin_pct': 72.7},205.3,250.0,184.0,20.0,buy,1.1,305.2,50.3,425.4,109.5,3.54,7.2,4.26,60.3,5.09,True,-0.38,6.5,250.7,67.0,2026-05-11,False,False,,,,,,100.0,0.0,0.0,,59.5,0.0,15.0,20.5,2026-03-05 07:56:54,2026-03-05,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (1.0x ratio, 46% up volume)",MEGA_FLOAT,321.2,8.0,35.5,80.0,False,up,87.8,5.0,,0,True,2,2.0,6,50.0,90.0,Top 10%,62.8,5.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,2/3,78.36,8.0,0.0,3.0,5.0,3.0,5.0,0.14,-3.0,⭐⭐ STRONG,🟢 Elite,AVOID,35.0,Near ATH (-1.0% from high) - poor entry point,-1.0,NEUTRAL,BUY,False
EXEL,0.0,50.0,6.029999999999999,,,"Exelixis, Inc.",60.3,Healthcare,Biotechnology,60.0,50.0,47.6,95.0,60.0,41.69,11177595904,35.0,33.7,False,down,,,0,7.8,False,0,15.5,11.2,True,49.62,-16.0,4.0,False,"{'roe_pct': 35.5, 'debt_to_equity': 0.09, 'current_ratio': 3.56, 'operating_margin_pct': 39.4}",{'profit_margin_pct': 33.7},46.83,60.0,35.0,18.0,buy,12.3,103.06,147.2,83.4,100.0,5.65,2.43,,,,True,-8.48,88.9,58.9,68.0,2026-05-12,False,False,,,,,,70.0,0.0,0.0,,8.0,0.0,15.0,18.1,2026-03-05 07:56:54,2026-03-05,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,DISTRIBUTION,30,"Moderate distribution (0.7x ratio, 40% up volume)",MEGA_FLOAT,210.9,38.0,33.1,35.0,False,down,33.7,0.0,,0,False,0,0.0,20,50.0,62.0,Medio,42.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,False,1/3,73.12,5.0,0.0,6.0,0.0,3.0,5.0,1.54,0.0,⭐⭐ STRONG,🟢 Excellent,,,,,,,
LPG,0.0,50.0,37.42,,,Dorian LPG Ltd.,74.2,Energy,Oil & Gas Midstream,60.0,80.0,91.0,80.0,60.0,37.24,1591790464,100.0,97.9,True,up,,,0,58.1,False,0,4.6,2.6,False,38.4,-3.0,8.0,True,"{'roe_pct': 11.2, 'debt_to_equity': 0.62, 'current_ratio': 2.42, 'operating_margin_pct': 43.3}",{'profit_margin_pct': 30.4},37.25,41.0,31.0,4.0,buy,0.0,100.74,170.5,84.9,128.0,6.38,2.38,6.58,86.6,,True,-0.42,5.4,121.6,77.0,2026-05-21,False,False,,,,,,90.0,0.0,0.0,,70.3,0.0,15.0,22.3,2026-03-05 07:56:54,2026-03-05,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,95,"Strong institutional buying (2.1x ratio, 66% up volume)",MEDIUM_FLOAT,36.8,0.0,37.3,100.0,True,up,97.9,10.0,,0,False,0,0.0,10,50.0,82.0,Top 25%,55.9,3.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,3/3,70.68,8.0,0.0,6.0,0.0,3.0,5.0,0.0,-3.0,⭐⭐ STRONG,🟢 Excellent,AVOID,35.0,Near ATH (-3.0% from high) - poor entry point,-3.0,NEUTRAL,BUY,False
LIFE,0.0,50.0,6.1,,,Ethos Technologies Inc.,61.0,Financial Services,Insurance - Life,55.0,50.0,54.0,95.0,70.0,13.51,848579392,60.0,52.1,False,down,,,0,,,0,1.6,0.4,False,19.0,-28.9,,,"{'roe_pct': 21.0, 'debt_to_equity': 0.01, 'current_ratio': 2.17, 'operating_margin_pct': 22.2}",{'profit_margin_pct': 18.4},20.25,31.0,14.0,8.0,strong_buy,49.9,70.39,421.0,34.2,153.1,6.01,1.66,,,,False,,100.3,162.5,,,False,False,,,,,,100.0,0.0,0.0,,18.299999999999997,0.0,15.0,18.3,2026-03-05 07:56:54,2026-03-05,CONFIRMED_UPTREND,TRADE,False,0,Insufficient data,UNKNOWN,50,Insufficient data,MICRO_FLOAT,6.8,20.0,33.3,60.0,False,down,52.1,0.0,,0,,0,0.0,31,50.0,40.0,Bajo 50%,27.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,False,1/3,68.4,0.0,0.0,6.0,0.0,0.0,5.0,6.24,3.0,⭐ GOOD,🟢 Excellent,,,,,,,
INDV,0.0,50.0,16.33,,,"Indivior Pharmaceuticals, Inc.",58.3,Healthcare,Drug Manufacturers - Specialty & Generic,55.0,50.0,74.0,50.0,70.0,32.16,4020785664,80.0,81.7,False,down,,,0,5.0,False,0,8.9,7.0,True,38.0,-15.4,7.0,True,"{'current_ratio': 0.71, 'operating_margin_pct': 37.2}",{'profit_margin_pct': 16.9},46.86,54.0,39.0,7.0,strong_buy,45.7,75.22,133.9,29.4,-8.6,5.52,1.77,,,,True,-1.54,5.7,376.2,56.0,2026-04-30,False,False,,,,,,100.0,0.0,0.0,,40.5,0.0,15.0,17.5,2026-03-05 07:56:54,2026-03-05,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 35% up volume)",HIGH_FLOAT,107.0,15.0,32.5,80.0,False,down,81.7,3.0,,0,False,0,0.0,5,50.0,92.0,Top 10%,63.4,5.0,3.0,0.0,7.0,0.0,0.0,5.0,0.0,False,2/3,67.32,5.0,0.0,6.0,0.0,3.0,5.0,5.71,3.0,⭐ GOOD,🟢 Excellent,,,,,,,
NRIM,0.0,50.0,13.45,,,Northrim BanCorp Inc,59.5,Financial Services,Banks - Regional,60.0,60.0,47.6,70.0,65.0,24.33,537976128,35.0,41.9,False,down,,,0,19.4,False,0,2.1,1.9,False,30.82,-21.1,6.0,False,"{'roe_pct': 21.8, 'operating_margin_pct': 34.5}",{'profit_margin_pct': 30.9},31.0,31.0,31.0,2.0,strong_buy,27.4,,,36.16,48.6,,,2.63,22.3,3.72,True,-0.0,,6.3,55.0,2026-04-29,False,False,,,,,,100.0,0.0,0.0,,42.8,0.0,15.0,17.8,2026-03-05 07:56:54,2026-03-05,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",LOW_FLOAT,21.5,5.0,32.8,35.0,False,down,41.9,0.0,,0,False,0,0.0,2,50.0,98.0,Top 10%,68.4,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,False,2/3,65.8,0.0,0.0,0.0,3.0,3.0,3.0,3.42,3.0,⭐ GOOD,🟢 Excellent,,,,,,,
MSFT,0.0,50.0,0.0,,,Microsoft Corporation,60.8,Technology,Software - Infrastructure,60.0,70.0,24.0,90.0,70.0,405.2,3011599663104,15.0,9.8,False,down,,,0,16.0,True,1,0.8,1.3,False,555.45,-27.1,1.0,False,"{'roe_pct': 34.4, 'debt_to_equity': 0.32, 'current_ratio': 1.39, 'operating_margin_pct': 47.1}",{'profit_margin_pct': 39.0},596.0,730.0,392.0,53.0,strong_buy,47.1,306.34,-24.4,478.8,18.2,1.78,7.22,0.9,21.3,0.79,True,-0.74,56.4,59.8,55.0,2026-04-29,False,False,,,,,,70.0,0.0,0.0,,5.0,0.0,15.0,18.2,2026-03-05 07:56:54,2026-03-05,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.7x ratio, 39% up volume)",MEGA_FLOAT,7414.9,38.0,33.2,15.0,False,down,9.8,0.0,,0,True,1,2.0,49,50.0,4.0,Bottom 25%,6.3,-3.0,0.0,0.0,-5.0,0.0,0.0,5.0,0.0,False,1/3,65.32,0.0,0.0,0.0,0.0,3.0,5.0,5.89,3.0,⭐ GOOD,🟢 Excellent,,,,,,,
PACS,0.0,50.0,16.759999999999998,,,"PACS Group, Inc.",62.6,Healthcare,Medical Care Facilities,50.0,70.0,80.3,50.0,65.0,36.35,5640701952,80.0,84.3,False,flat,,,0,11.3,True,1,8.7,4.0,True,43.08,-15.6,7.0,True,"{'roe_pct': 23.0, 'debt_to_equity': 3.78, 'current_ratio': 1.07, 'operating_margin_pct': 7.0}",{'profit_margin_pct': 3.6},46.4,52.0,42.0,5.0,strong_buy,27.6,66.11,81.9,31.5,-13.3,4.29,1.56,,,,False,,9.9,57.2,63.0,2026-05-07,False,False,,,,,,70.0,0.0,0.0,,56.8,0.0,15.0,18.8,2026-03-05 07:56:54,2026-03-05,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 49% up volume)",MEDIUM_FLOAT,45.9,0.0,33.8,80.0,False,flat,84.3,3.0,,0,True,1,2.0,9,50.0,84.0,Top 25%,56.7,3.0,3.0,0.0,7.0,0.0,0.0,5.0,0.0,False,3/3,64.03999999999999,5.0,0.0,3.0,0.0,0.0,5.0,3.45,3.0,⭐ GOOD,🟡 Good,,,,,,,
FTAI,0.0,50.0,30.93,,,FTAI Aviation Ltd.,69.3,Industrials,Rental & Leasing Services,55.0,80.0,83.0,65.0,65.0,282.91,29018906624,80.0,87.5,False,up,,,0,33.7,False,0,3.8,1.8,False,323.51,-12.5,8.0,True,"{'roe_pct': 241.2, 'debt_to_equity': 10.46, 'current_ratio': 5.28, 'operating_margin_pct': 28.5}",{'profit_margin_pct': 20.0},334.2,375.0,266.0,10.0,strong_buy,18.1,,,130.52,-53.9,-2.66,-7.53,0.48,27.5,3.38,True,-0.43,3.3,29.8,56.0,2026-04-30,False,False,,,,,,90.0,0.0,0.0,,58.8,0.0,15.0,20.8,2026-03-05 07:56:54,2026-03-05,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,70,"Moderate accumulation (1.4x ratio, 58% up volume)",HIGH_FLOAT,101.1,0.0,35.8,80.0,False,up,87.5,5.0,,0,False,0,0.0,15,50.0,72.0,Medio,46.2,0.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,61.72,0.0,0.0,-5.0,0.0,3.0,5.0,2.26,1.0,⭐ GOOD,🟡 Good,,,,,,,
MCY,0.0,50.0,30.16,,,Mercury General Corporation,61.6,Financial Services,Insurance - Property & Casualty,50.0,60.0,73.1,70.0,65.0,93.05,5153911808,80.0,89.7,False,flat,,,0,10.2,False,0,7.2,7.8,False,100.06,-7.0,8.0,True,"{'roe_pct': 24.8, 'debt_to_equity': 0.24, 'current_ratio': 0.56, 'operating_margin_pct': 16.7}",{'profit_margin_pct': 9.0},110.0,110.0,110.0,1.0,strong_buy,18.2,1931.42,1975.7,293.1,215.0,48.95,45.54,1.36,13.0,3.68,False,,24.2,50.4,,,False,False,,,,,,70.0,0.0,0.0,,55.5,0.0,15.0,18.5,2026-03-05 07:56:54,2026-03-05,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 52% up volume)",MEDIUM_FLOAT,26.6,0.0,33.5,80.0,False,flat,89.7,3.0,,0,False,0,0.0,28,50.0,46.0,Bajo 50%,30.1,0.0,1.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,61.64,0.0,0.0,8.0,0.0,0.0,5.0,2.28,1.0,⭐ GOOD,🟡 Good,,,,,,,
