Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate
DJUSFR,Dow Jones U.S. Forestry & Paper Index,842.53,703.58,952.75,19.748997981750467,52.782969885773625,🟡,CERCA,251,2025-08-19 07:44:58
DJUSAE,Dow Jones U.S. Aerospace & Defense Index,2710.8,1861.2,2775.1,45.64796905222438,56.7723342939481,🔴,FUERTE,251,2025-08-19 07:44:58
DJUSAF,Dow Jones U.S. Delivery Services Index,1010.5,916.9,1383.0,10.208310611844261,52.06407886629699,🟡,CERCA,251,2025-08-19 07:44:58
DJUSAG,Dow Jones U.S. Asset Managers Index,406.72,273.77,419.77,48.56266208861455,56.25219529329115,🔴,FUERTE,251,2025-08-19 07:44:58
DJUSAI,Dow Jones U.S. Electronic Equipment Index,1541.82,913.78,1587.95,68.72989122108166,43.607324352665955,🔴,FUERTE,251,2025-08-19 07:44:58
DJUSAL,Dow Jones U.S. Aluminum Index,101.22,73.62,163.19,37.48981255093724,54.36495430192247,🔴,FUERTE,251,2025-08-19 07:44:58
DJUSAM,Dow Jones U.S. Medical Equipment Index,2977.0,2589.3,3151.1,14.973158768779198,52.06085753803596,🟡,CERCA,251,2025-08-19 07:44:58
DJUSAP,Dow Jones U.S. Automobiles & Parts Index,1283.86,845.49,1748.7,51.848040781085516,38.39062239279159,🔴,FUERTE,251,2025-08-19 07:44:58
DJUSAR,Dow Jones U.S. Airlines Index,233.55,137.83,259.72,69.44787056518899,32.28141822906997,🔴,FUERTE,251,2025-08-19 07:44:58
DJUSAS,Dow Jones U.S. Aerospace Index,2909.5,1883.9,3039.2,54.44025691384893,62.116991643454014,🔴,FUERTE,251,2025-08-19 07:44:58
DJUSAT,Dow Jones U.S. Auto Parts Index,417.34,288.25,418.9,44.784041630529046,26.981599433828748,🔴,FUERTE,251,2025-08-19 07:44:58
DJUSAU,Dow Jones U.S. Automobiles Index,1157.75,748.7,1613.6,54.634700146921325,39.10908766291735,🔴,FUERTE,251,2025-08-19 07:44:58
DJUSAV,Dow Jones U.S. Media Agencies Index,444.85,346.44,702.93,28.406073201708814,71.12247507031452,🔴,FUERTE,251,2025-08-19 07:44:58
DJUSBC,Dow Jones U.S. Broadcasting & Entertainment Index,1199.3,962.0,1294.9,24.667359667359662,53.5528596187175,🟡,CERCA,251,2025-08-19 07:44:58
DJUSBD,Dow Jones U.S. Building Materials & Fixtures Index,2452.3,1876.9,2557.1,30.656934306569344,45.50167734065265,🔴,FUERTE,251,2025-08-19 07:44:58
