Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate,FileDate,DaysAgo,BaseScore,FinalScore,InsiderActivity,InsiderTrades,InsiderValue,InsiderTickers,Signals,Urgency,RiskLevel,MappingCoverage
DJUSIX,Dow Jones U.S. Nonlife Insurance Index,1335.57,1246.37,1458.15,7.156783298699428,46.2978509066488,🟢,OPORTUNIDAD,251,2025-09-30 07:44:09,2025-09-30,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSIR,Dow Jones U.S. Insurance Index,1350.55,1264.26,1458.0,6.825336560517613,44.57162381481162,🟢,OPORTUNIDAD,251,2025-09-30 07:44:09,2025-09-30,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSMU,Dow Jones U.S. Multiutilities Index,291.06,249.55,292.91,16.633941093969142,26.81775259678939,🟡,CERCA,251,2025-09-30 07:44:09,2025-09-30,0,84,84,False,0,0,[],[],ALTA,BAJO,0
DJUSIT,Dow Jones U.S. Industrial Transportation Index,1467.9,1243.5,1746.8,18.045838359469247,22.40853658536598,🟡,CERCA,251,2025-09-30 07:44:09,2025-09-30,0,84,84,False,0,0,[],[],ALTA,BAJO,0
DJUSPL,Dow Jones U.S. Pipelines Index,1071.85,890.36,1229.95,20.38388966260837,29.07070855713343,🟡,CERCA,251,2025-09-30 07:44:09,2025-09-30,0,83,83,False,0,0,[],[],ALTA,BAJO,0
DJUSFP,Dow Jones U.S. Food Products Index,528.15,523.45,653.14,0.8978890056356732,57.9031230082856,🟢,OPORTUNIDAD,251,2025-09-30 07:44:09,2025-09-30,0,82,82,False,0,0,[],[],ALTA,BAJO,0
DJUSUT,Dow Jones U.S. Utilities Index,433.32,353.79,435.98,22.47943695412532,26.805054151624542,🟡,CERCA,251,2025-09-30 07:44:09,2025-09-30,0,82,82,False,0,0,[],[],ALTA,BAJO,0
DJUSCS,Dow Jones U.S. Specialized Consumer Services Index,2741.2,2671.9,3402.3,2.593659942363102,50.29530618588748,🟢,OPORTUNIDAD,251,2025-09-30 07:44:09,2025-09-30,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSFO,Dow Jones U.S. Food Producers Index,374.8,367.79,453.72,1.905978955382145,58.44127806563039,🟢,OPORTUNIDAD,251,2025-09-30 07:44:09,2025-09-30,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSAF,Dow Jones U.S. Delivery Services Index,1023.2,916.9,1383.0,11.593412585887236,33.51424694708271,🟡,CERCA,251,2025-09-30 07:44:09,2025-09-30,0,80,80,False,0,0,[],[],ALTA,BAJO,0
DJUSIB,Dow Jones U.S. Insurance Brokers Index,760.15,729.23,891.38,4.240088860853223,50.023036166781885,🟢,OPORTUNIDAD,251,2025-09-30 07:44:09,2025-09-30,0,80,80,False,0,0,[],[],ALTA,BAJO,0
DJUSIV,Dow Jones U.S. Business Support Services Index,1136.44,1092.82,1443.42,3.991508208122117,56.39083386378101,🟢,OPORTUNIDAD,251,2025-09-30 07:44:09,2025-09-30,0,80,80,False,0,0,[],[],ALTA,BAJO,0
DJUSSP,Dow Jones U.S. Specialty Finance Index,747.75,663.1,803.35,12.76579701402503,38.25393100211209,🟡,CERCA,251,2025-09-30 07:44:09,2025-09-30,0,80,80,False,0,0,[],[],ALTA,BAJO,0
DJUSMS,Dow Jones U.S. Medical Supplies Index,1677.21,1469.4,1749.93,14.14250714577378,38.55850654349497,🟡,CERCA,251,2025-09-30 07:44:09,2025-09-30,0,79,79,False,0,0,[],[],ALTA,BAJO,0
DJUSPC,Dow Jones U.S. Waste & Disposal Services Index,658.65,609.51,708.03,8.062213909533886,51.61683953630265,🟢,OPORTUNIDAD,251,2025-09-30 07:44:09,2025-09-30,0,79,79,False,0,0,[],[],ALTA,BAJO,0
DJUSHC,Dow Jones U.S. Health Care Index,1452.63,1344.15,1638.55,8.070527842874679,59.51657038613556,🟢,OPORTUNIDAD,251,2025-09-30 07:44:09,2025-09-30,0,79,79,False,0,0,[],[],ALTA,BAJO,0
DJUSDV,Dow Jones U.S. Computer Services Index,275.33,231.08,304.29,19.149212393976097,33.024691358024654,🟡,CERCA,251,2025-09-30 07:44:09,2025-09-30,0,77,77,False,0,0,[],[],ALTA,BAJO,0
DJUSIL,Dow Jones U.S. Life Insurance Index,1288.13,1077.94,1380.29,19.4992300128022,35.80437346883211,🟡,CERCA,251,2025-09-30 07:44:09,2025-09-30,0,77,77,False,0,0,[],[],ALTA,BAJO,0
DJUSOG,Dow Jones U.S. Oil & Gas Producers,860.16,707.01,914.32,21.661645521279752,39.33637494815432,🟡,CERCA,251,2025-09-30 07:44:09,2025-09-30,0,76,76,False,0,0,[],[],ALTA,BAJO,0
DJUSEN,Dow Jones U.S. Oil & Gas Index,760.75,623.85,813.7,21.944377654884985,36.22568489662898,🟡,CERCA,251,2025-09-30 07:44:09,2025-09-30,0,76,76,False,0,0,[],[],ALTA,BAJO,0
DJUSFB,Dow Jones U.S. Food & Beverage Index,682.41,668.77,806.49,2.039565171882708,63.2821927253923,🟢,OPORTUNIDAD,251,2025-09-30 07:44:09,2025-09-30,0,75,75,False,0,0,[],[],ALTA,MEDIO,0
DJUSMT,Dow Jones U.S. Marine Transportation Index,277.28,268.84,433.97,3.139413777711649,60.78469269424046,🟢,OPORTUNIDAD,251,2025-09-30 07:44:09,2025-09-30,0,75,75,False,0,0,[],[],ALTA,MEDIO,0
DJUSIP,Dow Jones U.S. Property & Casualty Insurance Index,1945.15,1755.13,2065.57,10.826548460797774,44.781862309832434,🟡,CERCA,251,2025-09-30 07:44:09,2025-09-30,0,75,75,False,0,0,[],[],ALTA,BAJO,0
DJUSHN,Dow Jones U.S. Nondurable Household Products Index,1188.33,1169.71,1420.24,1.5918475519573132,68.63817097415506,🟢,OPORTUNIDAD,251,2025-09-30 07:44:09,2025-09-30,0,75,75,False,0,0,[],[],ALTA,MEDIO,0
DJUSVN,Dow Jones U.S. Distillers & Vintners Index,277.06,268.56,523.8,3.1650282990765564,71.08402489626557,🟢,OPORTUNIDAD,251,2025-09-30 07:44:09,2025-09-30,0,75,75,False,0,0,[],[],ALTA,MEDIO,0
DJUSBV,Dow Jones U.S. Beverages Index,903.39,875.4,1056.08,3.197395476353668,64.55228981544772,🟢,OPORTUNIDAD,251,2025-09-30 07:44:09,2025-09-30,0,75,75,False,0,0,[],[],ALTA,MEDIO,0
DJUSIU,Dow Jones U.S. Reinsurance Index,523.49,467.58,599.38,11.957312117712483,43.34485141672426,🟡,CERCA,251,2025-09-30 07:44:09,2025-09-30,0,74,74,False,0,0,[],[],MEDIA,BAJO,0
DJUSSD,Dow Jones U.S. Soft Drinks Index,881.31,835.84,999.65,5.440036370597233,62.71724137931038,🟢,OPORTUNIDAD,251,2025-09-30 07:44:09,2025-09-30,0,74,74,False,0,0,[],[],MEDIA,MEDIO,0
DJUSFA,Dow Jones U.S. Financial Administration Index,560.98,532.41,685.16,5.366165173456556,63.00376920846615,🟢,OPORTUNIDAD,251,2025-09-30 07:44:09,2025-09-30,0,74,74,False,0,0,[],[],MEDIA,MEDIO,0
DJUSDB,Dow Jones U.S. Brewers Index,467.15,447.85,659.78,4.3094786200736745,70.34236958634844,🟢,OPORTUNIDAD,251,2025-09-30 07:44:09,2025-09-30,0,74,74,False,0,0,[],[],MEDIA,MEDIO,0
DJUSHG,Dow Jones U.S. Household Goods & Home Construction Index,1050.88,999.49,1219.68,5.141622227335951,68.93037728510302,🟢,OPORTUNIDAD,251,2025-09-30 07:44:09,2025-09-30,0,74,74,False,0,0,[],[],MEDIA,MEDIO,0
DJUSRN,Dow Jones U.S. Residential REITs Index,222.72,212.75,264.7,4.686251468860164,65.32428995337006,🟢,OPORTUNIDAD,251,2025-09-30 07:44:09,2025-09-30,0,74,74,False,0,0,[],[],MEDIA,MEDIO,0
DJUSTK,Dow Jones U.S. Trucking Index,1337.98,1244.48,2071.67,7.513178194908717,61.98958093924764,🟢,OPORTUNIDAD,251,2025-09-30 07:44:09,2025-09-30,0,73,73,False,0,0,[],[],MEDIA,MEDIO,0
DJUSBE,Dow Jones U.S. Business Training & Employment Agencies Index,111.73,104.12,152.72,7.308874375720322,61.5748031496063,🟢,OPORTUNIDAD,251,2025-09-30 07:44:09,2025-09-30,0,73,73,False,0,0,[],[],MEDIA,MEDIO,0
DJUSCM,Dow Jones U.S. Personal Products Index,373.78,345.1,483.97,8.310634598667038,71.61039657020366,🟢,OPORTUNIDAD,251,2025-09-30 07:44:09,2025-09-30,0,73,73,False,0,0,[],[],MEDIA,MEDIO,0
DJUSCP,Dow Jones U.S. Containers & Packaging Index,430.94,397.01,541.01,8.5463842220599,61.90004948045524,🟢,OPORTUNIDAD,251,2025-09-30 07:44:09,2025-09-30,0,73,73,False,0,0,[],[],MEDIA,MEDIO,0
DJUSSR,Dow Jones U.S. Specialty REITs Index,262.8,229.18,287.27,14.669691945195918,43.55158730158723,🟡,CERCA,251,2025-09-30 07:44:09,2025-09-30,0,73,73,False,0,0,[],[],MEDIA,BAJO,0
DJUSPR,Dow Jones U.S. Pharmaceuticals Index,841.48,765.56,982.74,9.91692355922463,63.63992172211345,🟢,OPORTUNIDAD,251,2025-09-30 07:44:09,2025-09-30,0,72,72,False,0,0,[],[],MEDIA,MEDIO,0
DJUSRI,Dow Jones U.S. Real Estate Investment Trusts Index,148.04,126.8,161.13,16.750788643533117,47.9846449136277,🟡,CERCA,251,2025-09-30 07:44:09,2025-09-30,0,72,72,False,0,0,[],[],MEDIA,BAJO,0
DJUSOL,Dow Jones U.S. Integrated Oil & Gas Index,756.39,645.42,807.01,17.193455424374832,41.168478260869584,🟡,CERCA,251,2025-09-30 07:44:09,2025-09-30,0,72,72,False,0,0,[],[],MEDIA,BAJO,0
DJUSMC,Dow Jones U.S. Health Care Equipment & Services Index,2267.3,2083.0,2553.7,8.84781565050409,60.05398110661272,🟢,OPORTUNIDAD,251,2025-09-30 07:44:09,2025-09-30,0,72,72,False,0,0,[],[],MEDIA,MEDIO,0
DJUSRL,Dow Jones U.S. Retail REITs Index,102.91,83.32,106.75,23.511761881901112,41.09985528219978,🟡,CERCA,251,2025-09-30 07:44:09,2025-09-30,0,70,70,False,0,0,[],[],MEDIA,BAJO,0
DJUSGU,Dow Jones U.S. Gas Distribution Index,382.15,304.15,382.44,25.64524083511425,28.979952830188665,🔴,FUERTE,251,2025-09-30 07:44:09,2025-09-30,0,69,69,False,0,0,[],[],MEDIA,BAJO,0
DJUSVE,Dow Jones U.S. Conventional Electricity Index,431.33,341.92,434.77,26.149391670566203,26.700196807347567,🔴,FUERTE,251,2025-09-30 07:44:09,2025-09-30,0,69,69,False,0,0,[],[],MEDIA,BAJO,0
DJUSHP,Dow Jones U.S. Health Care Providers Index,2629.2,2106.6,3475.6,24.80774708060381,47.35500318674317,🟡,CERCA,251,2025-09-30 07:44:09,2025-09-30,0,69,69,False,0,0,[],[],MEDIA,BAJO,0
DJUSEU,Dow Jones U.S. Electricity Index,429.97,340.99,433.59,26.09460687996716,26.747252747252688,🔴,FUERTE,251,2025-09-30 07:44:09,2025-09-30,0,69,69,False,0,0,[],[],MEDIA,BAJO,0
DJUSCC,Dow Jones U.S. Commodity Chemicals Index,729.0,647.09,855.73,12.658208286328016,56.59340659340659,🟡,CERCA,251,2025-09-30 07:44:09,2025-09-30,0,68,68,False,0,0,[],[],MEDIA,BAJO,0
DJUSRU,Dow Jones U.S. Restaurants & Bars Index,3000.6,2686.2,3265.8,11.7042662497208,53.13043478260871,🟡,CERCA,251,2025-09-30 07:44:09,2025-09-30,0,68,68,False,0,0,[],[],MEDIA,BAJO,0
DJUSRR,Dow Jones U.S. Railroads Index,3540.0,2788.9,3607.9,26.931765212090784,9.034589571502323,🔴,FUERTE,251,2025-09-30 07:44:09,2025-09-30,0,68,68,False,0,0,[],[],MEDIA,BAJO,0
DJUSWU,Dow Jones U.S. Water Index,2825.3,2432.7,3135.8,16.138446993053,55.041075429424936,🟡,CERCA,251,2025-09-30 07:44:09,2025-09-30,0,67,67,False,0,0,[],[],MEDIA,BAJO,0
DJUSNG,Dow Jones U.S. Personal & Household Goods Index,1049.96,909.61,1081.16,15.429689647211443,59.64448495897894,🟡,CERCA,251,2025-09-30 07:44:09,2025-09-30,0,67,67,False,0,0,[],[],MEDIA,BAJO,0
DJUSWC,Dow Jones U.S. Mobile Telecommunications Index,412.18,360.57,458.56,14.313448151537846,58.2084690553746,🟡,CERCA,251,2025-09-30 07:44:09,2025-09-30,0,67,67,False,0,0,[],[],MEDIA,BAJO,0
DJUSGI,Dow Jones U.S. General Industrials Index,702.94,613.23,783.86,14.629095119286406,59.53573814295254,🟡,CERCA,251,2025-09-30 07:44:09,2025-09-30,0,67,67,False,0,0,[],[],MEDIA,BAJO,0
DJUSPN,Dow Jones U.S. Pharmaceuticals & Biotechnology Index,1100.69,960.01,1254.05,14.654014020687292,57.34699147800632,🟡,CERCA,251,2025-09-30 07:44:09,2025-09-30,0,67,67,False,0,0,[],[],MEDIA,BAJO,0
DJUSRE,Dow Jones U.S. Real Estate Index,368.24,311.91,396.19,18.059696707383534,50.329074719318655,🟡,CERCA,251,2025-09-30 07:44:09,2025-09-30,0,66,66,False,0,0,[],[],MEDIA,BAJO,0
