ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
7741.T,WATCH,-3,Caro vs peers en Healthcare (FCF rank 7/7),2026-07-03
ADP,CAUTION,-3,Thesis drift MEDIUM: Score cayó 28pts en 45d (57→29) | Piotroski fuerte (8.0/9),2026-07-03
AI.PA,WATCH,3,Piotroski fuerte (7.0/9),2026-07-03
AJG,CAUTION,-9,Thesis drift MEDIUM: Score cayó 13pts en 45d (45→32) | Caro vs peers en Financial Services (FCF rank 15/15),2026-07-03
AON,WATCH,3,Piotroski fuerte (8.0/9),2026-07-03
ASAZY,CAUTION,2,Thesis drift MEDIUM: Score cayó 13pts en 45d (65→52) | Piotroski fuerte (8.0/9) | Mejor FCF en Industrials (44.2% vs media sector 5.7%),2026-07-03
ATLKY,WATCH,4,EPS revision UP: EPS consensus ↑2.2% (0.66→0.67),2026-07-03
AUTO.L,AVOID,-7,Thesis drift HIGH (45d): Upside analistas cayó 19pp (34%→15%) | Mejor FCF en Communication Services (6.1% vs media sector 5.0%),2026-07-03
AXP,CAUTION,2,Thesis drift MEDIUM: Score cayó 14pts en 45d (40→26) | Smart money: 1 HF + 0 insiders (conv 23),2026-07-03
BRO,BEST,5,Mejor FCF en Financial Services (6.7% vs media sector 4.9%),2026-07-03
CBOE,WATCH,3,Piotroski fuerte (8.0/9),2026-07-03
CNI,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓13.6% (0.17→0.15); Revenue estimate ↓2.2%,2026-07-03
CTAS,CAUTION,-6,Thesis drift MEDIUM: Score cayó 20pts en 45d (44→24) | Caro vs peers en Industrials (FCF rank 16/18) | Piotroski fuerte (8.0/9),2026-07-03
ETN,WATCH,0,Caro vs peers en Industrials (FCF rank 18/18) | Piotroski fuerte (7.0/9),2026-07-03
EXPN.L,CAUTION,-5,Señal salida MEDIUM: Score cayó 23pts (67 → 44) | Piotroski fuerte (9.0/9),2026-07-03
FDS,BEST,11,Short squeeze MEDIUM: 16.9% short · Short elevado (16.9% del float); Piotroski 6/9 — calidad mejorando | Mejor FCF en Financial Services (6.6% vs media sector 4.9%),2026-07-03
HESAY,WATCH,-4,EPS revision DOWN: EPS consensus ↓2.7% (6.11→5.95); Analistas: +2 (0→2),2026-07-03
ITRK.L,BEST,5,Mejor FCF en Industrials (4.1% vs media sector 5.7%),2026-07-03
KO,CONFIRM,8,Caro vs peers en Consumer Defensive (FCF rank 6/6) | Smart money: 1 HF + 0 insiders (conv 31) | Piotroski fuerte (7.0/9),2026-07-03
LSEG.L,WATCH,3,Piotroski fuerte (7.0/9),2026-07-03
MA,WATCH,3,Piotroski fuerte (9.0/9),2026-07-03
MCO,CONFIRM,8,Caro vs peers en Financial Services (FCF rank 14/15) | Smart money: 1 HF + 0 insiders (conv 26) | Piotroski fuerte (7.0/9),2026-07-03
MKC,REVISION_UP,13,Mejor FCF en Consumer Defensive (5.0% vs media sector 3.6%) | EPS revision STRONG_UP: EPS consensus ↑5.3% (3.96→4.17); Analistas: -14 (14→0),2026-07-03
MSCI,WATCH,0,Caro vs peers en Financial Services (FCF rank 13/15) | Piotroski fuerte (8.0/9),2026-07-03
NDAQ,WATCH,3,Piotroski fuerte (9.0/9),2026-07-03
PAYX,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑10.8% (6.32→7.00),2026-07-03
PGR,BEST,5,Mejor FCF en Financial Services (11.8% vs media sector 4.9%),2026-07-03
RACE,WATCH,0,Caro vs peers en Consumer Cyclical (FCF rank 9/9) | Piotroski fuerte (9.0/9),2026-07-03
RELX,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑12.2% (1.95→2.19),2026-07-03
SAP,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓6.2% (10.40→9.75),2026-07-03
SBGSY,WATCH,-3,Caro vs peers en Industrials (FCF rank 15/18),2026-07-03
SPGI,WATCH,3,Piotroski fuerte (7.0/9),2026-07-03
SXYAY,CAUTION,-3,Thesis drift MEDIUM: Score cayó 25pts en 45d (49→24) | Piotroski fuerte (7.0/9),2026-07-03
V,WATCH,6,"Opciones TIER2 (q=50): VALUE strong (72pts), DIRECTIONAL (100% puts)",2026-07-03
VRSN,CONFIRM,11,Smart money: 1 HF + 0 insiders (conv 30) | Piotroski fuerte (8.0/9),2026-07-03
WM,WATCH,3,Piotroski fuerte (8.0/9),2026-07-03
