Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate,FileDate,DaysAgo,BaseScore,FinalScore,InsiderActivity,InsiderTrades,InsiderValue,InsiderTickers,Signals,Urgency,RiskLevel,MappingCoverage
DJUSDB,Dow Jones U.S. Brewers Index,531.67,479.19,659.78,10.951814520336391,29.78325276781537,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,87,87,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSFP,Dow Jones U.S. Food Products Index,565.03,529.4,667.01,6.730260672459387,49.726008149501205,🟢,OPORTUNIDAD,251,2025-07-24 07:49:15,2025-07-24,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSBV,Dow Jones U.S. Beverages Index,951.81,875.4,1070.16,8.728581220013705,47.20484753713844,🟢,OPORTUNIDAD,251,2025-07-24 07:49:15,2025-07-24,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSFB,Dow Jones U.S. Food & Beverage Index,719.54,668.77,816.7,7.591548663965188,48.53496549029822,🟢,OPORTUNIDAD,251,2025-07-24 07:49:15,2025-07-24,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSHC,Dow Jones U.S. Health Care Index,1441.88,1344.15,1663.54,7.270765911542612,48.264525169774686,🟢,OPORTUNIDAD,251,2025-07-24 07:49:15,2025-07-24,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSMU,Dow Jones U.S. Multiutilities Index,281.51,240.88,286.25,16.867319827299898,27.05971277399844,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,84,84,False,0,0,[],[],ALTA,BAJO,0
DJUSSD,Dow Jones U.S. Soft Drinks Index,918.49,835.84,1016.29,9.88825612557427,47.98094843652932,🟢,OPORTUNIDAD,251,2025-07-24 07:49:15,2025-07-24,0,84,84,False,0,0,[],[],ALTA,BAJO,0
DJUSUT,Dow Jones U.S. Utilities Index,420.03,349.48,427.8,20.18713517225591,29.398207426376544,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,83,83,False,0,0,[],[],ALTA,BAJO,0
DJUSRA,Dow Jones U.S. Apparel Retailers Index,1684.68,1490.78,1826.93,13.006613987308665,36.50164573117487,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,80,80,False,0,0,[],[],ALTA,BAJO,0
DJUSPC,Dow Jones U.S. Waste & Disposal Services Index,682.58,602.49,708.03,13.293166691563352,39.09108052046009,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,80,80,False,0,0,[],[],ALTA,BAJO,0
DJUSHG,Dow Jones U.S. Household Goods & Home Construction Index,1066.51,999.49,1229.25,6.705419764079679,50.89906153735941,🟢,OPORTUNIDAD,251,2025-07-24 07:49:15,2025-07-24,0,79,79,False,0,0,[],[],ALTA,BAJO,0
DJUSPR,Dow Jones U.S. Pharmaceuticals Index,875.0,765.56,1006.37,14.295417733423909,39.416058394160586,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,79,79,False,0,0,[],[],ALTA,BAJO,0
DJUSFO,Dow Jones U.S. Food Producers Index,395.76,367.79,460.77,7.604883221403509,50.91841093549767,🟢,OPORTUNIDAD,251,2025-07-24 07:49:15,2025-07-24,0,79,79,False,0,0,[],[],ALTA,BAJO,0
DJUSIB,Dow Jones U.S. Insurance Brokers Index,777.26,715.01,891.38,8.706171941651165,53.834461793560834,🟢,OPORTUNIDAD,251,2025-07-24 07:49:15,2025-07-24,0,79,79,False,0,0,[],[],ALTA,BAJO,0
DJUSSR,Dow Jones U.S. Specialty REITs Index,271.98,229.18,287.27,18.67527707478838,31.683168316831484,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,78,78,False,0,0,[],[],ALTA,BAJO,0
DJUSRI,Dow Jones U.S. Real Estate Investment Trusts Index,150.48,126.8,162.95,18.675078864353303,35.83650190114075,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,78,78,False,0,0,[],[],ALTA,BAJO,0
DJUSRE,Dow Jones U.S. Real Estate Index,372.8,311.91,396.67,19.521656888204923,34.27007299270065,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,77,77,False,0,0,[],[],ALTA,BAJO,0
DJUSEU,Dow Jones U.S. Electricity Index,416.64,339.9,425.87,22.57722859664608,31.359545239223124,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,76,76,False,0,0,[],[],ALTA,BAJO,0
DJUSVE,Dow Jones U.S. Conventional Electricity Index,417.71,340.83,426.99,22.556699821025145,31.309073724007614,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,76,76,False,0,0,[],[],ALTA,BAJO,0
DJUSHP,Dow Jones U.S. Health Care Providers Index,2328.5,2265.6,3545.2,2.776306497175145,74.28661022264033,🟢,OPORTUNIDAD,251,2025-07-24 07:49:15,2025-07-24,0,75,75,False,0,0,[],[],ALTA,MEDIO,0
DJUSIU,Dow Jones U.S. Reinsurance Index,515.71,467.58,599.38,10.2934257239403,48.34974713867447,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,75,75,False,0,0,[],[],ALTA,BAJO,0
DJUSMR,Dow Jones U.S. Mortgage REITs Index,30.52,24.64,32.23,23.86363636363636,36.14035087719297,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,75,75,False,0,0,[],[],ALTA,BAJO,0
DJUSHN,Dow Jones U.S. Nondurable Household Products Index,1243.21,1202.81,1421.48,3.358801473216892,60.3140847374448,🟢,OPORTUNIDAD,251,2025-07-24 07:49:15,2025-07-24,0,75,75,False,0,0,[],[],ALTA,MEDIO,0
DJUSMC,Dow Jones U.S. Health Care Equipment & Services Index,2204.6,2153.3,2559.1,2.3823898202758427,67.7848775292865,🟢,OPORTUNIDAD,251,2025-07-24 07:49:15,2025-07-24,0,75,75,False,0,0,[],[],ALTA,MEDIO,0
DJUSRN,Dow Jones U.S. Residential REITs Index,238.58,212.75,271.87,12.14101057579319,42.70952927669337,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,74,74,False,0,0,[],[],MEDIA,BAJO,0
DJUSVN,Dow Jones U.S. Distillers & Vintners Index,348.18,309.98,523.8,12.323375701658168,44.09702748177228,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,74,74,False,0,0,[],[],MEDIA,BAJO,0
DJUSOL,Dow Jones U.S. Integrated Oil & Gas Index,731.86,645.42,807.01,13.392829475380385,48.13527477689054,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,74,74,False,0,0,[],[],MEDIA,BAJO,0
DJUSHI,Dow Jones U.S. Home Improvement Retailers Index,816.32,705.04,958.3,15.783501645296733,44.86392376065242,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,73,73,False,0,0,[],[],MEDIA,BAJO,0
DJUSBE,Dow Jones U.S. Business Training & Employment Agencies Index,119.32,104.12,152.72,14.598540145985387,44.02057436776684,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,73,73,False,0,0,[],[],MEDIA,BAJO,0
DJUSPN,Dow Jones U.S. Pharmaceuticals & Biotechnology Index,1107.89,960.01,1277.87,15.404006208268676,41.51614516756511,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,73,73,False,0,0,[],[],MEDIA,BAJO,0
DJUSRL,Dow Jones U.S. Retail REITs Index,97.7,83.32,106.75,17.258761401824305,46.93877551020405,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,72,72,False,0,0,[],[],MEDIA,BAJO,0
DJUSCC,Dow Jones U.S. Commodity Chemicals Index,759.07,647.09,855.73,17.305166205628275,48.59716479621967,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,72,72,False,0,0,[],[],MEDIA,BAJO,0
DJUSEH,Dow Jones U.S. Real Estate Holding & Development Index,58.08,49.5,72.61,17.333333333333332,42.24270353302614,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,72,72,False,0,0,[],[],MEDIA,BAJO,0
DJUSIS,Dow Jones U.S. Support Services Index,891.93,764.29,981.89,16.700467100184486,49.248373345299576,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,72,72,False,0,0,[],[],MEDIA,BAJO,0
DJUSBT,Dow Jones U.S. Biotechnology Index,2682.5,2297.4,3119.9,16.76242709149473,44.15920398009953,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,72,72,False,0,0,[],[],MEDIA,BAJO,0
DJUSCS,Dow Jones U.S. Specialized Consumer Services Index,2765.3,2537.0,3402.3,8.998817500985423,80.33088235294113,🟢,OPORTUNIDAD,251,2025-07-24 07:49:15,2025-07-24,0,72,72,False,0,0,[],[],MEDIA,MEDIO,0
DJUSWU,Dow Jones U.S. Water Index,2867.6,2432.7,3135.8,17.877255724092578,43.492769744160206,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,72,72,False,0,0,[],[],MEDIA,BAJO,0
DJUSMS,Dow Jones U.S. Medical Supplies Index,1716.98,1469.4,1749.93,16.849054035660807,46.09315347416645,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,72,72,False,0,0,[],[],MEDIA,BAJO,0
DJUSDT,Dow Jones U.S. Diversified REITs Index,54.53,45.49,56.83,19.872499450428663,49.37062937062935,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,71,71,False,0,0,[],[],MEDIA,BAJO,0
DJUSSP,Dow Jones U.S. Specialty Finance Index,730.09,603.52,803.35,20.971964475079545,45.4230835784737,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,71,71,False,0,0,[],[],MEDIA,BAJO,0
DJUSIT,Dow Jones U.S. Industrial Transportation Index,1499.4,1243.5,1746.8,20.579010856453568,49.75186104218356,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,71,71,False,0,0,[],[],MEDIA,BAJO,0
DJUSRR,Dow Jones U.S. Railroads Index,3423.7,2788.9,3607.9,22.76166230413424,42.54658385093177,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,70,70,False,0,0,[],[],MEDIA,BAJO,0
DJUSFR,Dow Jones U.S. Forestry & Paper Index,865.13,703.58,952.75,22.961141590153208,49.931412894375846,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,70,70,False,0,0,[],[],MEDIA,BAJO,0
DJUSCP,Dow Jones U.S. Containers & Packaging Index,488.08,397.01,541.01,22.938968791718093,42.04837879567682,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,70,70,False,0,0,[],[],MEDIA,BAJO,0
DJUSIX,Dow Jones U.S. Nonlife Insurance Index,1325.97,1196.69,1458.15,10.80313197235708,54.47446617372678,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,69,69,False,0,0,[],[],MEDIA,BAJO,0
DJUSIR,Dow Jones U.S. Insurance Index,1333.44,1203.09,1458.0,10.834600902675623,54.698593902269245,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,69,69,False,0,0,[],[],MEDIA,BAJO,0
DJUSDN,Dow Jones U.S. Defense Index,743.85,598.11,775.57,24.366755279129254,44.48921545389899,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,69,69,False,0,0,[],[],MEDIA,BAJO,0
DJUSOI,Dow Jones U.S. Oil Equipment & Services Index,247.31,198.86,306.45,24.363874082268925,44.43919344675488,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,69,69,False,0,0,[],[],MEDIA,BAJO,0
DJUSIV,Dow Jones U.S. Business Support Services Index,1237.85,1092.82,1443.42,13.271170000549038,57.1570881226054,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,68,68,False,0,0,[],[],MEDIA,BAJO,0
DJUSGU,Dow Jones U.S. Gas Distribution Index,366.46,290.01,375.77,26.361159960001373,26.058394160584115,🔴,FUERTE,251,2025-07-24 07:49:15,2025-07-24,0,68,68,False,0,0,[],[],MEDIA,BAJO,0
DJUSIP,Dow Jones U.S. Property & Casualty Insurance Index,1904.63,1670.76,2065.57,13.997821350762536,54.78667396706393,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,67,67,False,0,0,[],[],MEDIA,BAJO,0
DJUSIL,Dow Jones U.S. Life Insurance Index,1234.45,1077.94,1380.29,14.519361003395364,54.41863214517944,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,67,67,False,0,0,[],[],MEDIA,BAJO,0
DJUSNG,Dow Jones U.S. Personal & Household Goods Index,1050.44,909.61,1069.74,15.482459515616586,51.2972474647702,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,67,67,False,0,0,[],[],MEDIA,BAJO,0
DJUSOG,Dow Jones U.S. Oil & Gas Producers,829.11,707.01,914.32,17.26991131667162,50.28810020876824,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,66,66,False,0,0,[],[],MEDIA,BAJO,0
DJUSAM,Dow Jones U.S. Medical Equipment Index,2974.9,2553.2,3151.1,16.516528278239086,56.53710247349817,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,66,66,False,0,0,[],[],MEDIA,BAJO,0
DJUSAF,Dow Jones U.S. Delivery Services Index,1086.1,916.9,1383.0,18.45348456756461,54.05572755417962,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,66,66,False,0,0,[],[],MEDIA,BAJO,0
DJUSEN,Dow Jones U.S. Oil & Gas Index,729.25,623.85,813.7,16.89508696000641,51.573408883942136,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,66,66,False,0,0,[],[],MEDIA,BAJO,0
DJUSWC,Dow Jones U.S. Mobile Telecommunications Index,407.09,344.98,458.56,18.003942257522162,56.997084548104965,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,66,66,False,0,0,[],[],MEDIA,BAJO,0
DJUSFA,Dow Jones U.S. Financial Administration Index,606.89,517.54,685.16,17.264366039339958,53.4878487848785,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,66,66,False,0,0,[],[],MEDIA,BAJO,0
DJUSFD,Dow Jones U.S. Food Retailers & Wholesalers Index,1339.11,983.01,1346.72,36.22547074800866,29.25624636839042,🔴,FUERTE,251,2025-07-24 07:49:15,2025-07-24,0,65,65,False,0,0,[],[],MEDIA,BAJO,0
DJUSTK,Dow Jones U.S. Trucking Index,1502.34,1244.48,2071.67,20.720300848547176,52.65797014025036,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,65,65,False,0,0,[],[],MEDIA,BAJO,0
DJUSRH,Dow Jones U.S. Real Estate Investment & Services,741.45,545.51,742.6,35.91868160070394,28.25686293529928,🔴,FUERTE,251,2025-07-24 07:49:15,2025-07-24,0,65,65,False,0,0,[],[],MEDIA,BAJO,0
DJUSOS,Dow Jones U.S. Exploration & Production Index,1011.54,821.29,1129.57,23.164777362442013,53.2293080054274,🟡,CERCA,251,2025-07-24 07:49:15,2025-07-24,0,64,64,False,0,0,[],[],MEDIA,BAJO,0
DJUSES,Dow Jones U.S. Real Estate Services Index,354.22,259.71,354.8,36.3905895036772,28.145762029393996,🔴,FUERTE,251,2025-07-24 07:49:15,2025-07-24,0,64,64,False,0,0,[],[],MEDIA,BAJO,0
DJUSRP,Dow Jones U.S. Recreational Products Index,385.43,305.34,511.66,26.229776642431403,35.42952064546749,🔴,FUERTE,251,2025-07-24 07:49:15,2025-07-24,0,63,63,False,0,0,[],[],MEDIA,BAJO,0
DJUSAE,Dow Jones U.S. Aerospace & Defense Index,2720.8,1861.2,2730.8,46.1852568235547,24.625043599581343,🔴,FUERTE,251,2025-07-24 07:49:15,2025-07-24,0,61,61,False,0,0,[],[],MEDIA,MEDIO,0
