ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
7741.T,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑5.6% (931.81→983.98); Revenue estimate ↑4.4%,2026-08-07
ABT,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-07
ADP,AVOID,-1,Thesis drift HIGH (46d): Upside analistas cayó 8pp (13%→5%) | Piotroski fuerte (8.0/9) | EPS revision STRONG_UP: EPS consensus ↑18.6% (11.95→14.18); Analistas: -14 (14→0),2026-08-07
AI.PA,WATCH,0,Caro vs peers en Basic Materials (FCF rank 4/4) | Piotroski fuerte (7.0/9),2026-08-07
AJG,WATCH,4,EPS revision UP: EPS consensus ↑3.4% (13.64→14.11); Analistas: -22 (22→0),2026-08-07
AON,WATCH,4,EPS revision UP: EPS consensus ↑2.5% (19.77→20.25),2026-08-07
ATLKY,CAUTION,-9,Thesis drift MEDIUM: FCF yield cayó 18.9pp (21.4%→2.5%) | Caro vs peers en Industrials (FCF rank 11/13),2026-08-07
AUTO.L,BEST,5,Mejor FCF en Communication Services (6.1% vs media sector 5.9%),2026-08-07
AWK,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑20.9% (9.90→11.97); Revenue estimate ↑5.1%,2026-08-07
AXP,CONFIRM,13,Smart money: 1 HF + 0 insiders (conv 29) | Mejor FCF en Financial Services (6.9% vs media sector 5.1%),2026-08-07
AZO,WATCH,-4,EPS revision DOWN: EPS consensus ↓4.4% (226.58→216.64); Analistas: +23 (0→23),2026-08-07
BR,BEST,14,"Opciones TIER2 (q=60): VALUE strong (85pts), FCF 6.3% | Piotroski fuerte (8.0/9) | Mejor FCF en Technology (6.3% vs media sector 4.8%)",2026-08-07
BRK-B,BEST,5,Mejor FCF en Financial Services (5.4% vs media sector 5.1%),2026-08-07
CB,CAUTION,-1,Thesis drift MEDIUM: Score cayó 17pts en 46d (54→38) | Mejor FCF en Financial Services (7.7% vs media sector 5.1%),2026-08-07
CBOE,CAUTION,-2,Thesis drift MEDIUM: Upside analistas cayó 18pp (28%→10%) | Caro vs peers en Financial Services (FCF rank 16/16) | Piotroski fuerte (8.0/9) | EPS revision UP: EPS consensus ↑2.9% (14.05→14.46); Analistas: -12 (12→0),2026-08-07
CDNS,WATCH,0,Caro vs peers en Technology (FCF rank 13/14) | Piotroski fuerte (7.0/9),2026-08-07
CL,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑11.4% (4.30→4.79); Analistas: +11 (0→11),2026-08-07
CME,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-07
CNI,REVISION_UP,11,Piotroski fuerte (7.0/9) | EPS revision STRONG_UP: EPS consensus ↑8440.2% (0.15→12.89); Revenue estimate ↑4987.1%,2026-08-07
COST,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-07
CTAS,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-07
ECL,WATCH,4,EPS revision UP: EPS consensus ↑3.9% (11.86→12.32); Revenue estimate ↑2.5%,2026-08-07
EQIX,WATCH,4,EPS revision UP: EPS consensus ↑4.1% (43.90→45.72); Revenue estimate ↑2.4%,2026-08-07
ESLOY,WATCH,4,EPS revision UP: EPS consensus ↑4.5% (6.38→6.67); Revenue estimate ↑1.7%,2026-08-07
ETN,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑5.6% (14.05→14.84); Revenue estimate ↑3.3%,2026-08-07
