Ticker,Insider,Title,Date,Type,Price,Qty,Owned,Value,Source,ScrapedAt,Chart_Daily,Chart_Weekly
2025-07-01 15:20:36,CDTX,"Cidara Therapeutics, Inc.","Dir, 10%",P - Purchase,44.0,2272727,3365523,99%,OpenInsider.com,2025-07-01 15:20:36,reports/graphs/CDTX_d.png,reports/graphs/CDTX_w.png
2025-07-01 15:20:36,KYMR,"Kymera Therapeutics, Inc.",Dir,P - Purchase,44.0,655500,6117295,28%,OpenInsider.com,2025-07-01 15:20:36,reports/graphs/KYMR_d.png,reports/graphs/KYMR_w.png
2025-07-01 15:20:36,CAEP,"Cantor Equity Partners Iii, Inc.",10%,P - Purchase,10.0,580000,580000,5%,OpenInsider.com,2025-07-01 15:20:36,reports/graphs/CAEP_d.png,reports/graphs/CAEP_w.png
2025-07-01 15:20:36,VERA,"Vera Therapeutics, Inc.",Dir,P - Purchase,21.11,250000,3596593,5%,OpenInsider.com,2025-07-01 15:20:36,reports/graphs/VERA_d.png,reports/graphs/VERA_w.png
2025-07-01 15:20:36,NLST,Netlist Inc,"Pres, CEO, COB",P - Purchase,0.7,4285715,10665559,3%,OpenInsider.com,2025-07-01 15:20:36,reports/graphs/NLST_d.png,reports/graphs/NLST_w.png
2025-07-01 15:20:36,CCCXU,Churchill Capital Corp X/Cayman,10%,P - Purchase,10.0,300000,300000,3%,OpenInsider.com,2025-07-01 15:20:36,reports/graphs/CCCXU_d.png,reports/graphs/CCCXU_w.png
2025-07-01 15:20:36,BTBT,"Bit Digital, Inc",CEO,P - Purchase,2.0,750000,2108089,1%,OpenInsider.com,2025-07-01 15:20:36,reports/graphs/BTBT_d.png,reports/graphs/BTBT_w.png
2025-07-01 15:20:36,ASAN,"Asana, Inc.","Pres, CEO, Chair, 10%",P - Purchase,12.97,87755,55633237,1%,OpenInsider.com,2025-07-01 15:20:36,reports/graphs/ASAN_d.png,reports/graphs/ASAN_w.png
2025-07-01 15:20:36,GMRE,Global Medical Reit Inc.,"CEO, Pres",P - Purchase,6.52,160000,160000,1%,OpenInsider.com,2025-07-01 15:20:36,reports/graphs/GMRE_d.png,reports/graphs/GMRE_w.png
2025-07-01 15:20:36,PVH,Pvh Corp. /De/,CEO,P - Purchase,63.92,15645,269438,1%,OpenInsider.com,2025-07-01 15:20:36,reports/graphs/PVH_d.png,reports/graphs/PVH_w.png
2025-07-01 15:20:36,BTBT,"Bit Digital, Inc",Dir,P - Purchase,2.0,500000,580000,1%,OpenInsider.com,2025-07-01 15:20:36,reports/graphs/BTBT_d.png,reports/graphs/BTBT_w.png
2025-07-01 15:20:36,SSGC,Safespace Global Corp,"Pres, Chief Strat Officer",P - Purchase,0.11,6032000,7132000,635%,OpenInsider.com,2025-07-01 15:20:36,reports/graphs/SSGC_d.png,reports/graphs/SSGC_w.png
2025-07-01 15:20:36,DKS,"Dick'S Sporting Goods, Inc.",Dir,P - Purchase,190.01,2637,6048,501%,OpenInsider.com,2025-07-01 15:20:36,reports/graphs/DKS_d.png,reports/graphs/DKS_w.png
2025-07-01 15:20:36,ACTU,"Actuate Therapeutics, Inc.","Dir, 10%",P - Purchase,7.0,71428,10196456,499%,OpenInsider.com,2025-07-01 15:20:36,reports/graphs/ACTU_d.png,reports/graphs/ACTU_w.png
2025-07-01 15:20:36,LION,Lionsgate Studios Corp.,10%,P - Purchase,5.74,79766,36976036,457%,OpenInsider.com,2025-07-01 15:20:36,reports/graphs/LION_d.png,reports/graphs/LION_w.png
2025-07-01 15:20:36,LTC,Ltc Properties Inc,"EVP, CIO",P - Purchase,34.63,10000,15626,346%,OpenInsider.com,2025-07-01 15:20:36,reports/graphs/LTC_d.png,reports/graphs/LTC_w.png
