Ticker,Insider,Title,Date,InsiderName,TradeDate,FilingDate,Type,Price,Qty,Owned,Value,Source,ScrapedAt,Chart_Daily,Chart_Weekly
2026-09-01 10:44:56,MAIR,Madison Air Solutions Corp,10%,Bertarelli Ernesto,2026-08-25,2026-08-27,P - Purchase,24.97,8770524,53611595,218%,OpenInsider.com,2026-09-01 10:44:56,reports/graphs/MAIR_d.png,reports/graphs/MAIR_w.png
2026-09-01 10:44:56,RSG,"Republic Services, Inc.",10%,"Cascade Investment, L.L.C.",2026-08-24,2026-08-26,P - Purchase,222.43,571116,113375027,127%,OpenInsider.com,2026-09-01 10:44:56,reports/graphs/RSG_d.png,reports/graphs/RSG_w.png
2026-09-01 10:44:56,RSG,"Republic Services, Inc.",10%,"Cascade Investment, L.L.C.",2026-08-26,2026-08-28,P - Purchase,220.52,560100,113935127,123%,OpenInsider.com,2026-09-01 10:44:56,reports/graphs/RSG_d.png,reports/graphs/RSG_w.png
2026-09-01 10:44:56,ATTO,"Attovia Therapeutics, Inc.",Dir,Walsh Colin,2026-08-05,2026-08-28,P - Purchase,17.58,585000,3020632,10%,OpenInsider.com,2026-09-01 10:44:56,reports/graphs/ATTO_d.png,reports/graphs/ATTO_w.png
2026-09-01 10:44:56,ATTO,"Attovia Therapeutics, Inc.",Former 10% Owner,Goldman Sachs Group Inc,2026-08-05,2026-08-28,P - Purchase,17.58,585000,3020632,10%,OpenInsider.com,2026-09-01 10:44:56,reports/graphs/ATTO_d.png,reports/graphs/ATTO_w.png
2026-09-01 10:44:56,KLAR,Klarna Group Plc,CEO,Siemiatkowski Sebastian,2026-08-26,2026-08-28,P - Purchase,14.37,692506,25344322,9%,OpenInsider.com,2026-09-01 10:44:56,reports/graphs/KLAR_d.png,reports/graphs/KLAR_w.png
2026-09-01 10:44:56,IMTX,Immatics N.V.,Dir,Perceptive Advisors LLC,2026-08-26,2026-08-27,P - Purchase,8.69,863060,11246516,7%,OpenInsider.com,2026-09-01 10:44:56,reports/graphs/IMTX_d.png,reports/graphs/IMTX_w.png
2026-09-01 10:44:56,SUJA,"Suja Life, Inc.",10%,"Paine Schwartz Food Chain Fund V Gp, Ltd.",2026-08-26,2026-08-28,P - Purchase,9.35,652248,11096253,6%,OpenInsider.com,2026-09-01 10:44:56,reports/graphs/SUJA_d.png,reports/graphs/SUJA_w.png
2026-09-01 10:44:56,NGL,Ngl Energy Partners LP,Dir,Raymond John T,2026-08-25,2026-08-26,P - Purchase,16.98,300000,376626,5%,OpenInsider.com,2026-09-01 10:44:56,reports/graphs/NGL_d.png,reports/graphs/NGL_w.png
2026-09-01 10:44:56,PETZ,"Tdh Holdings, Inc.","CEO, Chair, 10%",Liu Dandan,2026-08-27,2026-08-31,P - Purchase,1.2,2969692,5069389,3%,OpenInsider.com,2026-09-01 10:44:56,reports/graphs/PETZ_d.png,reports/graphs/PETZ_w.png
2026-09-01 10:44:56,ACDC,Profrac Holding Corp.,10%,"Thrc Holdings, LP",2026-08-21,2026-08-26,P - Purchase,4.72,607227,83816235,2%,OpenInsider.com,2026-09-01 10:44:56,reports/graphs/ACDC_d.png,reports/graphs/ACDC_w.png
2026-09-01 10:44:56,ACDC,Profrac Holding Corp.,10%,Wilks Dan H.,2026-08-21,2026-08-26,P - Purchase,4.72,607227,88107422,2%,OpenInsider.com,2026-09-01 10:44:56,reports/graphs/ACDC_d.png,reports/graphs/ACDC_w.png
2026-09-01 10:44:56,SLGL,Sol-Gel Technologies Ltd.,10%,Opaleye Management Inc.,2026-08-28,2026-08-31,P - Purchase,69.19,40330,540217,2%,OpenInsider.com,2026-09-01 10:44:56,reports/graphs/SLGL_d.png,reports/graphs/SLGL_w.png
