ticker,company_name,sentiment,flow_score,quality,current_price,total_premium,put_call_ratio,unusual_calls,unusual_puts,detected_date,expiration_date,days_to_expiration,total_unusual,call_premium,put_premium,sentiment_emoji,top_calls,top_puts
COST,Costco Wholesale Corporation,BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,974.75,1149094.0,0.3,9,6,2026-06-09,2026-06-12,2,15,886260.0,262834.0,🟢,"[{'type': 'CALL', 'strike': 975.0, 'volume': 197.0, 'oi': 0, 'vol_oi_ratio': 197.0, 'last_price': 11.0, 'premium': 216700.0, 'itm': False, 'implied_volatility': 0.000986552734375}, {'type': 'CALL', 'strike': 1000.0, 'volume': 647.0, 'oi': 0, 'vol_oi_ratio': 647.0, 'last_price': 3.2, 'premium': 207040.0, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'CALL', 'strike': 980.0, 'volume': 225.0, 'oi': 0, 'vol_oi_ratio': 225.0, 'last_price': 8.55, 'premium': 192375.00000000003, 'itm': False, 'implied_volatility': 0.015634843750000002}]","[{'type': 'PUT', 'strike': 975.0, 'volume': 113.0, 'oi': 0, 'vol_oi_ratio': 113.0, 'last_price': 10.68, 'premium': 120683.99999999999, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 945.0, 'volume': 210.0, 'oi': 0, 'vol_oi_ratio': 210.0, 'last_price': 2.05, 'premium': 43049.99999999999, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'PUT', 'strike': 770.0, 'volume': 1399.0, 'oi': 0, 'vol_oi_ratio': 1399.0, 'last_price': 0.23, 'premium': 32177.000000000004, 'itm': False, 'implied_volatility': 0.500005}]"
MSFT,Microsoft Corporation,NEUTRAL,100,🔥🔥🔥 WHALE ACTIVITY,411.74,11816947.0,0.54,17,14,2026-06-09,2026-06-10,0,31,7698140.0,4118807.0,🟡,"[{'type': 'CALL', 'strike': 412.5, 'volume': 3661.0, 'oi': 0, 'vol_oi_ratio': 3661.0, 'last_price': 3.88, 'premium': 1420468.0, 'itm': False, 'implied_volatility': 0.007822421875}, {'type': 'CALL', 'strike': 410.0, 'volume': 2596.0, 'oi': 0, 'vol_oi_ratio': 2596.0, 'last_price': 5.17, 'premium': 1342132.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 415.0, 'volume': 4064.0, 'oi': 0, 'vol_oi_ratio': 4064.0, 'last_price': 3.0, 'premium': 1219200.0, 'itm': False, 'implied_volatility': 0.0312596875}]","[{'type': 'PUT', 'strike': 410.0, 'volume': 4273.0, 'oi': 0, 'vol_oi_ratio': 4273.0, 'last_price': 3.3, 'premium': 1410090.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'PUT', 'strike': 412.5, 'volume': 1353.0, 'oi': 0, 'vol_oi_ratio': 1353.0, 'last_price': 4.44, 'premium': 600732.0000000001, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 415.0, 'volume': 730.0, 'oi': 0, 'vol_oi_ratio': 730.0, 'last_price': 5.51, 'premium': 402230.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
INTU,Intuit Inc.,BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,305.51,1415908.0,0.25,10,4,2026-06-09,2026-06-12,2,14,1135716.0,280192.0,🟢,"[{'type': 'CALL', 'strike': 300.0, 'volume': 283.0, 'oi': 0, 'vol_oi_ratio': 283.0, 'last_price': 10.9, 'premium': 308470.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 310.0, 'volume': 403.0, 'oi': 0, 'vol_oi_ratio': 403.0, 'last_price': 5.93, 'premium': 238979.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'CALL', 'strike': 315.0, 'volume': 365.0, 'oi': 0, 'vol_oi_ratio': 365.0, 'last_price': 4.5, 'premium': 164250.0, 'itm': False, 'implied_volatility': 0.062509375}]","[{'type': 'PUT', 'strike': 300.0, 'volume': 295.0, 'oi': 0, 'vol_oi_ratio': 295.0, 'last_price': 5.35, 'premium': 157825.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'PUT', 'strike': 280.0, 'volume': 533.0, 'oi': 0, 'vol_oi_ratio': 533.0, 'last_price': 0.99, 'premium': 52766.99999999999, 'itm': False, 'implied_volatility': 0.2500075}, {'type': 'PUT', 'strike': 295.0, 'volume': 120.0, 'oi': 0, 'vol_oi_ratio': 120.0, 'last_price': 3.7, 'premium': 44400.0, 'itm': False, 'implied_volatility': 0.062509375}]"
WMT,Walmart Inc.,BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,119.83,3201374.0,0.41,11,9,2026-06-09,2026-06-12,2,20,2273998.0,927376.0,🟢,"[{'type': 'CALL', 'strike': 120.0, 'volume': 7535.0, 'oi': 0, 'vol_oi_ratio': 7535.0, 'last_price': 1.45, 'premium': 1092575.0, 'itm': False, 'implied_volatility': 0.0039162109375}, {'type': 'CALL', 'strike': 121.0, 'volume': 3800.0, 'oi': 0, 'vol_oi_ratio': 3800.0, 'last_price': 1.0, 'premium': 380000.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'CALL', 'strike': 122.0, 'volume': 3329.0, 'oi': 0, 'vol_oi_ratio': 3329.0, 'last_price': 0.68, 'premium': 226372.00000000003, 'itm': False, 'implied_volatility': 0.062509375}]","[{'type': 'PUT', 'strike': 120.0, 'volume': 2759.0, 'oi': 0, 'vol_oi_ratio': 2759.0, 'last_price': 1.52, 'premium': 419368.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 135.0, 'volume': 102.0, 'oi': 0, 'vol_oi_ratio': 102.0, 'last_price': 17.7, 'premium': 180540.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 119.0, 'volume': 952.0, 'oi': 0, 'vol_oi_ratio': 952.0, 'last_price': 1.05, 'premium': 99960.0, 'itm': False, 'implied_volatility': 0.015634843750000002}]"
ZTS,Zoetis Inc.,BEARISH,90,🔥🔥🔥 WHALE ACTIVITY,78.82,5502356.0,95.32,2,5,2026-06-09,2026-06-18,8,7,57126.0,5445230.0,🔴,"[{'type': 'CALL', 'strike': 80.0, 'volume': 207, 'oi': 0, 'vol_oi_ratio': 207, 'last_price': 1.7, 'premium': 35190.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'CALL', 'strike': 85.0, 'volume': 457, 'oi': 0, 'vol_oi_ratio': 457, 'last_price': 0.48, 'premium': 21936.0, 'itm': False, 'implied_volatility': 0.12500875}]","[{'type': 'PUT', 'strike': 105.0, 'volume': 1068.0, 'oi': 0, 'vol_oi_ratio': 1068.0, 'last_price': 23.7, 'premium': 2531160.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 100.0, 'volume': 742.0, 'oi': 0, 'vol_oi_ratio': 742.0, 'last_price': 18.7, 'premium': 1387540.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 110.0, 'volume': 326.0, 'oi': 0, 'vol_oi_ratio': 326.0, 'last_price': 28.7, 'premium': 935619.9999999999, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
V,Visa Inc.,NEUTRAL,80,🔥🔥🔥 WHALE ACTIVITY,319.67,466241.0,1.44,5,7,2026-06-09,2026-06-12,2,12,191339.0,274902.0,🟡,"[{'type': 'CALL', 'strike': 320.0, 'volume': 174.0, 'oi': 0, 'vol_oi_ratio': 174.0, 'last_price': 3.6, 'premium': 62640.0, 'itm': False, 'implied_volatility': 0.0039162109375}, {'type': 'CALL', 'strike': 327.5, 'volume': 343.0, 'oi': 0, 'vol_oi_ratio': 343.0, 'last_price': 1.24, 'premium': 42532.0, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'CALL', 'strike': 330.0, 'volume': 438.0, 'oi': 0, 'vol_oi_ratio': 438.0, 'last_price': 0.74, 'premium': 32412.0, 'itm': False, 'implied_volatility': 0.062509375}]","[{'type': 'PUT', 'strike': 320.0, 'volume': 217.0, 'oi': 0, 'vol_oi_ratio': 217.0, 'last_price': 3.5, 'premium': 75950.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 315.0, 'volume': 323.0, 'oi': 0, 'vol_oi_ratio': 323.0, 'last_price': 1.93, 'premium': 62339.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'PUT', 'strike': 322.5, 'volume': 116.0, 'oi': 0, 'vol_oi_ratio': 116.0, 'last_price': 4.79, 'premium': 55564.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
LIN,Linde plc,BULLISH,80,🔥🔥🔥 WHALE ACTIVITY,501.92,3370980.0,0.1,3,1,2026-06-09,2026-06-18,8,4,3077940.0,293040.0,🟢,"[{'type': 'CALL', 'strike': 410.0, 'volume': 150.0, 'oi': 0, 'vol_oi_ratio': 150.0, 'last_price': 97.2, 'premium': 1458000.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 430.0, 'volume': 120.0, 'oi': 0, 'vol_oi_ratio': 120.0, 'last_price': 76.8, 'premium': 921600.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 440.0, 'volume': 103.0, 'oi': 0, 'vol_oi_ratio': 103.0, 'last_price': 67.8, 'premium': 698340.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 510.0, 'volume': 296.0, 'oi': 0, 'vol_oi_ratio': 296.0, 'last_price': 9.9, 'premium': 293040.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
SYK,Stryker Corporation,BEARISH,80,🔥🔥🔥 WHALE ACTIVITY,301.53,2462800.0,999.0,0,1,2026-06-09,2026-06-18,8,1,0.0,2462800.0,🔴,[],"[{'type': 'PUT', 'strike': 410.0, 'volume': 200.0, 'oi': 0, 'vol_oi_ratio': 200.0, 'last_price': 123.14, 'premium': 2462800.0, 'itm': True, 'implied_volatility': 0.9780275634765626}]"
TMO,Thermo Fisher Scientific Inc,BEARISH,80,🔥🔥🔥 WHALE ACTIVITY,469.63,769725.0,4.02,2,4,2026-06-09,2026-06-12,2,6,153275.0,616450.0,🔴,"[{'type': 'CALL', 'strike': 480.0, 'volume': 169.0, 'oi': 0, 'vol_oi_ratio': 169.0, 'last_price': 4.75, 'premium': 80275.0, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'CALL', 'strike': 475.0, 'volume': 100.0, 'oi': 0, 'vol_oi_ratio': 100.0, 'last_price': 7.3, 'premium': 73000.0, 'itm': False, 'implied_volatility': 0.0312596875}]","[{'type': 'PUT', 'strike': 475.0, 'volume': 201.0, 'oi': 0, 'vol_oi_ratio': 201.0, 'last_price': 8.7, 'premium': 174869.99999999997, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 482.5, 'volume': 123.0, 'oi': 0, 'vol_oi_ratio': 123.0, 'last_price': 14.1, 'premium': 173430.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 470.0, 'volume': 219.0, 'oi': 0, 'vol_oi_ratio': 219.0, 'last_price': 6.5, 'premium': 142350.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
TYL,"Tyler Technologies, Inc.",BEARISH,80,🔥🔥🔥 WHALE ACTIVITY,303.77,11570000.0,999.0,0,1,2026-06-09,2026-06-18,8,1,0.0,11570000.0,🔴,[],"[{'type': 'PUT', 'strike': 460.0, 'volume': 650.0, 'oi': 0, 'vol_oi_ratio': 650.0, 'last_price': 178.0, 'premium': 11570000.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
FICO,Fair Isaac Corporation,BEARISH,80,🔥🔥🔥 WHALE ACTIVITY,1207.34,3139000.0,999.0,0,1,2026-06-09,2026-06-18,8,1,0.0,3139000.0,🔴,[],"[{'type': 'PUT', 'strike': 1480.0, 'volume': 100.0, 'oi': 0, 'vol_oi_ratio': 100.0, 'last_price': 313.9, 'premium': 3138999.9999999995, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
VEEV,Veeva Systems Inc.,BEARISH,80,🔥🔥🔥 WHALE ACTIVITY,167.24,715728.0,2.21,3,4,2026-06-09,2026-06-18,8,7,223200.0,492528.0,🔴,"[{'type': 'CALL', 'strike': 170.0, 'volume': 382.0, 'oi': 0, 'vol_oi_ratio': 382.0, 'last_price': 4.7, 'premium': 179540.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'CALL', 'strike': 180.0, 'volume': 162.0, 'oi': 0, 'vol_oi_ratio': 162.0, 'last_price': 1.95, 'premium': 31589.999999999996, 'itm': False, 'implied_volatility': 0.12500875}, {'type': 'CALL', 'strike': 190.0, 'volume': 142.0, 'oi': 0, 'vol_oi_ratio': 142.0, 'last_price': 0.85, 'premium': 12070.0, 'itm': False, 'implied_volatility': 0.12500875}]","[{'type': 'PUT', 'strike': 170.0, 'volume': 326.0, 'oi': 0, 'vol_oi_ratio': 326.0, 'last_price': 6.7, 'premium': 218420.00000000003, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 175.0, 'volume': 131.0, 'oi': 0, 'vol_oi_ratio': 131.0, 'last_price': 10.03, 'premium': 131392.99999999997, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 165.0, 'volume': 240.0, 'oi': 0, 'vol_oi_ratio': 240.0, 'last_price': 4.59, 'premium': 110159.99999999999, 'itm': False, 'implied_volatility': 0.015634843750000002}]"
