ticker,company_name,sentiment,flow_score,quality,current_price,total_premium,put_call_ratio,unusual_calls,unusual_puts,detected_date,expiration_date,days_to_expiration,total_unusual,call_premium,put_premium,sentiment_emoji,top_calls,top_puts
COST,Costco Wholesale Corporation,NEUTRAL,100,🔥🔥🔥 WHALE ACTIVITY,925.41,1332369.0,1.2,6,8,2026-09-04,2026-09-04,-1,14,606516.0,725853.0,🟡,"[{'type': 'CALL', 'strike': 925.0, 'volume': 382.0, 'oi': 0, 'vol_oi_ratio': 382.0, 'last_price': 4.75, 'premium': 181450.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 930.0, 'volume': 788.0, 'oi': 0, 'vol_oi_ratio': 788.0, 'last_price': 2.24, 'premium': 176512.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'CALL', 'strike': 920.0, 'volume': 222.0, 'oi': 0, 'vol_oi_ratio': 222.0, 'last_price': 7.34, 'premium': 162948.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 930.0, 'volume': 254.0, 'oi': 0, 'vol_oi_ratio': 254.0, 'last_price': 6.38, 'premium': 162052.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 940.0, 'volume': 105.0, 'oi': 0, 'vol_oi_ratio': 105.0, 'last_price': 12.9, 'premium': 135450.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 925.0, 'volume': 332.0, 'oi': 0, 'vol_oi_ratio': 332.0, 'last_price': 3.9, 'premium': 129480.0, 'itm': False, 'implied_volatility': 0.00196310546875}]"
MSFT,Microsoft Corporation,NEUTRAL,100,🔥🔥🔥 WHALE ACTIVITY,510.12,43645444.0,0.57,20,13,2026-09-04,2026-09-04,-1,33,27794084.0,15851360.0,🟡,"[{'type': 'CALL', 'strike': 510.0, 'volume': 14963.0, 'oi': 0, 'vol_oi_ratio': 14963.0, 'last_price': 3.1, 'premium': 4638530.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 512.5, 'volume': 24383.0, 'oi': 0, 'vol_oi_ratio': 24383.0, 'last_price': 1.9, 'premium': 4632770.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'CALL', 'strike': 515.0, 'volume': 34854.0, 'oi': 0, 'vol_oi_ratio': 34854.0, 'last_price': 1.25, 'premium': 4356750.0, 'itm': False, 'implied_volatility': 0.062509375}]","[{'type': 'PUT', 'strike': 510.0, 'volume': 21397.0, 'oi': 0, 'vol_oi_ratio': 21397.0, 'last_price': 2.9, 'premium': 6205130.0, 'itm': False, 'implied_volatility': 0.00196310546875}, {'type': 'PUT', 'strike': 512.5, 'volume': 8220.0, 'oi': 0, 'vol_oi_ratio': 8220.0, 'last_price': 4.4, 'premium': 3616800.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 507.5, 'volume': 8835.0, 'oi': 0, 'vol_oi_ratio': 8835.0, 'last_price': 1.73, 'premium': 1528455.0, 'itm': False, 'implied_volatility': 0.0312596875}]"
WMT,Walmart Inc.,BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,108.42,5994715.0,0.13,9,6,2026-09-04,2026-09-04,-1,15,5294670.0,700045.0,🟢,"[{'type': 'CALL', 'strike': 107.0, 'volume': 9910, 'oi': 0, 'vol_oi_ratio': 9910, 'last_price': 1.53, 'premium': 1516230.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 108.0, 'volume': 16083, 'oi': 0, 'vol_oi_ratio': 16083, 'last_price': 0.81, 'premium': 1302723.0000000002, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 106.0, 'volume': 3076, 'oi': 0, 'vol_oi_ratio': 3076, 'last_price': 2.47, 'premium': 759772.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 109.0, 'volume': 3577.0, 'oi': 0, 'vol_oi_ratio': 3577.0, 'last_price': 0.83, 'premium': 296891.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 108.0, 'volume': 5784.0, 'oi': 0, 'vol_oi_ratio': 5784.0, 'last_price': 0.34, 'premium': 196656.00000000003, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'PUT', 'strike': 110.0, 'volume': 392.0, 'oi': 0, 'vol_oi_ratio': 392.0, 'last_price': 1.68, 'premium': 65856.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
KO,The Coca-Cola Company,BULLISH,90,🔥🔥🔥 WHALE ACTIVITY,88.81,1946251.0,0.02,5,2,2026-09-04,2026-09-04,-1,7,1912366.0,33885.0,🟢,"[{'type': 'CALL', 'strike': 65.0, 'volume': 418, 'oi': 0, 'vol_oi_ratio': 418, 'last_price': 23.73, 'premium': 991914.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 70.0, 'volume': 418, 'oi': 0, 'vol_oi_ratio': 418, 'last_price': 18.75, 'premium': 783750.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 89.0, 'volume': 2502, 'oi': 0, 'vol_oi_ratio': 2502, 'last_price': 0.28, 'premium': 70056.0, 'itm': False, 'implied_volatility': 0.015634843750000002}]","[{'type': 'PUT', 'strike': 90.0, 'volume': 193, 'oi': 0, 'vol_oi_ratio': 193, 'last_price': 1.18, 'premium': 22773.999999999996, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 89.0, 'volume': 271, 'oi': 0, 'vol_oi_ratio': 271, 'last_price': 0.41, 'premium': 11111.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
INTU,Intuit Inc.,BEARISH,90,🔥🔥🔥 WHALE ACTIVITY,344.3,2954575.0,85.09,1,8,2026-09-04,2026-09-04,-1,9,34320.0,2920255.0,🔴,"[{'type': 'CALL', 'strike': 350.0, 'volume': 156.0, 'oi': 0, 'vol_oi_ratio': 156.0, 'last_price': 2.2, 'premium': 34320.00000000001, 'itm': False, 'implied_volatility': 0.062509375}]","[{'type': 'PUT', 'strike': 355.0, 'volume': 1079.0, 'oi': 0.0, 'vol_oi_ratio': 1079.0, 'last_price': 8.3, 'premium': 895570.0000000001, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 350.0, 'volume': 875.0, 'oi': 0.0, 'vol_oi_ratio': 875.0, 'last_price': 8.45, 'premium': 739374.9999999999, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 345.0, 'volume': 1216.0, 'oi': 0.0, 'vol_oi_ratio': 1216.0, 'last_price': 3.0, 'premium': 364800.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
V,Visa Inc.,BULLISH,80,🔥🔥🔥 WHALE ACTIVITY,378.75,701492.0,0.18,4,3,2026-09-04,2026-09-04,-1,7,594754.0,106738.0,🟢,"[{'type': 'CALL', 'strike': 325.0, 'volume': 134.0, 'oi': 0, 'vol_oi_ratio': 134.0, 'last_price': 38.09, 'premium': 510406.00000000006, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 380.0, 'volume': 440.0, 'oi': 0, 'vol_oi_ratio': 440.0, 'last_price': 1.01, 'premium': 44440.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'CALL', 'strike': 377.5, 'volume': 111.0, 'oi': 0, 'vol_oi_ratio': 111.0, 'last_price': 2.55, 'premium': 28304.999999999996, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 382.5, 'volume': 199.0, 'oi': 0.0, 'vol_oi_ratio': 199.0, 'last_price': 3.9, 'premium': 77610.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 377.5, 'volume': 176.0, 'oi': 0.0, 'vol_oi_ratio': 176.0, 'last_price': 0.94, 'premium': 16544.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'PUT', 'strike': 375.0, 'volume': 286.0, 'oi': 0.0, 'vol_oi_ratio': 286.0, 'last_price': 0.44, 'premium': 12584.0, 'itm': False, 'implied_volatility': 0.062509375}]"
BR,"Broadridge Financial Solutions, Inc.",BULLISH,80,🔥🔥🔥 WHALE ACTIVITY,178.91,2274800.0,0.0,2,0,2026-09-04,2026-09-18,13,2,2274800.0,0.0,🟢,"[{'type': 'CALL', 'strike': 145.0, 'volume': 460, 'oi': 0, 'vol_oi_ratio': 460, 'last_price': 33.8, 'premium': 1554799.9999999998, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 155.0, 'volume': 300, 'oi': 0, 'vol_oi_ratio': 300, 'last_price': 24.0, 'premium': 720000.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]",[]
ROP,"Roper Technologies, Inc.",BEARISH,60,🔥 NOTABLE FLOW,422.35,147840.0,999.0,0,1,2026-09-04,2026-09-18,13,1,0.0,147840.0,🔴,[],"[{'type': 'PUT', 'strike': 420.0, 'volume': 168.0, 'oi': 0, 'vol_oi_ratio': 168.0, 'last_price': 8.8, 'premium': 147840.0, 'itm': False, 'implied_volatility': 0.007822421875}]"
ROL,"Rollins, Inc.",BEARISH,60,🔥 NOTABLE FLOW,35.71,406575.0,999.0,0,1,2026-09-04,2026-09-18,13,1,0.0,406575.0,🔴,[],"[{'type': 'PUT', 'strike': 37.5, 'volume': 2085.0, 'oi': 0, 'vol_oi_ratio': 2085.0, 'last_price': 1.95, 'premium': 406575.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
CPRT,"Copart, Inc.",BEARISH,60,🔥 NOTABLE FLOW,33.58,279657.0,18.99,1,3,2026-09-04,2026-09-18,13,4,13987.0,265670.0,🔴,"[{'type': 'CALL', 'strike': 35.0, 'volume': 197.0, 'oi': 0, 'vol_oi_ratio': 197.0, 'last_price': 0.71, 'premium': 13987.0, 'itm': False, 'implied_volatility': 0.062509375}]","[{'type': 'PUT', 'strike': 47.5, 'volume': 105.0, 'oi': 0, 'vol_oi_ratio': 105.0, 'last_price': 12.8, 'premium': 134400.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 45.0, 'volume': 105.0, 'oi': 0, 'vol_oi_ratio': 105.0, 'last_price': 10.3, 'premium': 108150.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 32.5, 'volume': 289.0, 'oi': 0, 'vol_oi_ratio': 289.0, 'last_price': 0.8, 'premium': 23120.0, 'itm': False, 'implied_volatility': 0.062509375}]"
