Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate
DJUSEN,Oil & Gas,734.55,623.85,813.7,17.74465015628756,45.23693209574988,🟡,CERCA,250,2025-07-07 07:42:43
DJUSTC,Technology,7573.8,5115.5,7588.4,48.055908513341805,28.917096390321362,🔴,FUERTE,250,2025-07-07 07:42:43
DJUSBK,Banks,751.57,520.01,752.87,44.52991288629066,17.067329016233487,🔴,FUERTE,250,2025-07-07 07:42:43
DJUSRE,Real Estate,364.69,311.91,396.67,16.921547882401967,52.81090289608174,🟡,CERCA,250,2025-07-07 07:42:43
DJUSHC,Healthcare,1436.8,1344.15,1663.54,6.892831901201492,52.99615173172071,🟢,OPORTUNIDAD,250,2025-07-07 07:42:43
DJUSCH,Chemicals,864.73,703.58,952.75,22.904289490889447,39.51965065502185,🟡,CERCA,250,2025-07-07 07:42:43
DJUSUT,Utilities,406.99,338.93,411.37,20.08084265187502,47.266514806378105,🟡,CERCA,250,2025-07-07 07:42:43
DJUSFN,Financials,2446.1,1812.0,2447.7,34.994481236203086,33.21234119782214,🔴,FUERTE,250,2025-07-07 07:42:43
DJUSRT,Retail,3111.5,2288.1,3175.9,35.98618941479831,32.25486959392536,🔴,FUERTE,250,2025-07-07 07:42:43
DJUSIG,Industrial Goods,1439.85,1094.74,1441.4,31.52438021813398,30.119192063378833,🔴,FUERTE,250,2025-07-07 07:42:43
DJUSME,Media,889.53,662.35,936.97,34.29908658564202,28.880976602238036,🔴,FUERTE,250,2025-07-07 07:42:43
DJUSTL,Telecommunications,188.72,142.12,199.75,32.78919223191669,43.04327594229873,🔴,FUERTE,250,2025-07-07 07:42:43
DJUSFB,Food & Beverage,714.82,668.77,816.7,6.8857753786802745,46.349478496928114,🟢,OPORTUNIDAD,250,2025-07-07 07:42:43
DJUSNG,Personal Goods,1054.73,909.61,1069.74,15.954090214487529,42.03839638622242,🟡,CERCA,250,2025-07-07 07:42:43
DJUSBS,Basic Resources,393.05,274.91,394.51,42.97406423920555,26.842105263157848,🔴,FUERTE,250,2025-07-07 07:42:43
DJUSCN,Construction,1981.63,1484.39,2065.78,33.497935178760294,34.79444146633128,🔴,FUERTE,250,2025-07-07 07:42:43
