ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
ADP,BEST,14,"Opciones TIER2 (q=45): VALUE weak (53pts), FCF 5.5% | Piotroski fuerte (8.0/9) | Mejor FCF en Technology (5.5% vs media sector 4.3%)",2026-05-29
AI.PA,WATCH,0,Caro vs peers en Basic Materials (FCF rank 5/5) | Piotroski fuerte (7.0/9),2026-05-29
AON,CAUTION,-3,Thesis drift MEDIUM: Score cayó 34pts en 45d (73→39) | Piotroski fuerte (8.0/9),2026-05-29
ASAZY,BEST,8,Piotroski fuerte (8.0/9) | Mejor FCF en Industrials (42.7% vs media sector 5.9%),2026-05-29
AUTO.L,CAUTION,8,Señal salida MEDIUM: Score cayó 18pts (65 → 47) | Piotroski fuerte (8.0/9) | Mejor FCF en Communication Services (7.1% vs media sector 7.0%) | EPS revision STRONG_UP: EPS consensus ↑7.6% (0.39→0.42),2026-05-29
BR,CAUTION,0,"Thesis drift MEDIUM: Score cayó 52pts en 45d (78→27) | Señal salida MEDIUM: Score cayó 47pts (73 → 27) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Opciones TIER2 (q=45): VALUE weak (27pts), FCF 7.0% | Piotroski fuerte (8.0/9) | Mejor FCF en Technology (7.0% vs media sector 4.3%)",2026-05-29
BRO,BEST,5,Mejor FCF en Financial Services (7.9% vs media sector 5.7%),2026-05-29
CLPBY,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-05-29
CTAS,CAUTION,-6,Thesis drift MEDIUM: Score cayó 37pts en 45d (65→29) | Caro vs peers en Industrials (FCF rank 18/19) | Piotroski fuerte (8.0/9),2026-05-29
EXPN.L,CAUTION,-2,Thesis drift MEDIUM: Score cayó 11pts en 45d (70→59) | EPS revision UP: EPS consensus ↑4.7% (2.74→2.87); Revenue estimate ↑4.6%,2026-05-29
G24.DE,EXIT,-15,Señal salida HIGH: Score cayó 29pts (73 → 44),2026-05-29
HESAY,CAUTION,-6,Thesis drift MEDIUM: Score cayó 14pts en 45d (52→38) | Caro vs peers en Consumer Cyclical (FCF rank 8/9) | Piotroski fuerte (8.0/9),2026-05-29
ICE,WATCH,3,Piotroski fuerte (8.0/9),2026-05-29
INTU,CAUTION,2,"Thesis drift MEDIUM: Score cayó 28pts en 45d (61→33) | Señal salida MEDIUM: Score cayó 34pts (67 → 33) — caída técnica/momentum, balance sólido (Piotroski 9/9) | Piotroski fuerte (9.0/9) | Mejor FCF en Technology (6.2% vs media sector 4.3%) | EPS revision STRONG_UP: EPS consensus ↑6.1% (26.66→28.28); Revenue estimate ↑3.8%",2026-05-29
ITRK.L,CAUTION,-6,Thesis drift MEDIUM: Score cayó 22pts en 45d (54→32),2026-05-29
JKHY,CAUTION,-11,"Thesis drift MEDIUM: Score cayó 46pts en 45d (74→28) | Señal salida MEDIUM: Score cayó 45pts (73 → 28) — caída técnica/momentum, balance sólido (Piotroski 9/9) | Piotroski fuerte (9.0/9)",2026-05-29
KO,CONFIRM,8,Caro vs peers en Consumer Defensive (FCF rank 6/6) | Smart money: 1 HF + 0 insiders (conv 35) | Piotroski fuerte (7.0/9),2026-05-29
LSEG.L,CAUTION,-3,Thesis drift MEDIUM: Score cayó 10pts en 45d (48→38) | Piotroski fuerte (7.0/9),2026-05-29
MA,CONFIRM,8,Caro vs peers en Financial Services (FCF rank 10/11) | Smart money: 1 HF + 0 insiders (conv 43) | Piotroski fuerte (9.0/9),2026-05-29
MSFT,WATCH,-3,Caro vs peers en Technology (FCF rank 17/18),2026-05-29
NDAQ,CAUTION,-6,Thesis drift MEDIUM: Score cayó 18pts en 45d (66→48) | Caro vs peers en Financial Services (FCF rank 11/11) | Piotroski fuerte (9.0/9),2026-05-29
NDSN,WATCH,4,EPS revision UP: EPS consensus ↑3.3% (13.48→13.93); Revenue estimate ↑2.0%,2026-05-29
OTIS,BEST,5,Mejor FCF en Industrials (6.1% vs media sector 5.9%),2026-05-29
PGR,BEST,5,Mejor FCF en Financial Services (13.5% vs media sector 5.7%),2026-05-29
RELX,CAUTION,-11,Thesis drift MEDIUM: Score cayó 34pts en 45d (62→28) | Señal salida MEDIUM: Score cayó 37pts (65 → 28) | Piotroski fuerte (7.0/9),2026-05-29
ROP,CAUTION,-1,Thesis drift MEDIUM: Score cayó 19pts en 45d (55→35) | Mejor FCF en Technology (6.8% vs media sector 4.3%),2026-05-29
SAP,CAUTION,-11,"Thesis drift MEDIUM: Score cayó 26pts en 45d (63→37) | Señal salida MEDIUM: Score cayó 30pts (67 → 37) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Piotroski fuerte (8.0/9)",2026-05-29
SPGI,CAUTION,-3,Thesis drift MEDIUM: Score cayó 15pts en 45d (59→43) | Piotroski fuerte (7.0/9),2026-05-29
TJX,WATCH,4,EPS revision UP: EPS consensus ↑3.5% (6.61→6.84); Revenue estimate ↑1.6%,2026-05-29
TNE.AX,REVISION_UP,5,Caro vs peers en Technology (FCF rank 16/18) | EPS revision STRONG_UP: EPS consensus ↑6.0% (0.90→0.96); Revenue estimate ↑6.4%,2026-05-29
TW,CAUTION,-11,Thesis drift MEDIUM: Score cayó 34pts en 45d (57→23) | EPS revision STRONG_DOWN: EPS consensus ↓9.1% (4.76→4.32); Analistas: +14 (0→14) | Piotroski fuerte (8.0/9),2026-05-29
V,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-05-29
VRSN,CAUTION,-6,"Thesis drift MEDIUM: Score cayó 27pts en 45d (54→27) | Señal salida MEDIUM: Score cayó 42pts (69 → 27) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Caro vs peers en Technology (FCF rank 15/18) | Smart money: 1 HF + 0 insiders (conv 23) | Piotroski fuerte (8.0/9)",2026-05-29
WMT,WATCH,4,EPS revision UP: EPS consensus ↑2.5% (5.14→5.27); Analistas: +39 (0→39),2026-05-29
WTKWY,EXIT,-13,Thesis drift MEDIUM: Score cayó 33pts en 45d (58→25) | Señal salida HIGH: Score cayó 46pts (71 → 25) | Piotroski fuerte (7.0/9) | Mejor FCF en Industrials (6.2% vs media sector 5.9%),2026-05-29
ZTS,WATCH,6,"Opciones TIER2 (q=45): VALUE weak (41pts), FCF 5.3%",2026-05-29
