ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
7741.T,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-16
ABT,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-16
ADP,CAUTION,-6,Thesis drift MEDIUM: Score cayó 21pts en 44d (67→46),2026-09-16
AJG,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-16
AME,WATCH,4,EPS revision UP: EPS consensus ↑2.9% (9.85→10.13); Revenue estimate ↓2.1%,2026-09-16
AON,EXIT,-12,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-16
ASAZY,CAUTION,-6,Thesis drift MEDIUM: Score cayó 21pts en 44d (58→37) | Señal salida MEDIUM: Score cayó 19pts (56 → 37) | Piotroski fuerte (8.0/9) | Mejor FCF en Industrials (4.8% vs media sector 3.2%),2026-09-16
ATLKY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-16
AXP,EXIT,-2,Señal salida HIGH: Score cayó 32pts (90 → 58) | Smart money: 1 HF + 0 insiders (conv 32) | Mejor FCF en Financial Services (7.3% vs media sector 5.1%),2026-09-16
BR,BEST,14,"Opciones TIER2 (q=60): VALUE strong (82pts), FCF 6.2% | Piotroski fuerte (8.0/9) | Mejor FCF en Technology (6.2% vs media sector 5.1%)",2026-09-16
BRK-B,CAUTION,-3,Señal salida MEDIUM: Score cayó 22pts (55 → 33) | Mejor FCF en Financial Services (6.5% vs media sector 5.1%),2026-09-16
BRO,BEST,5,Mejor FCF en Financial Services (7.3% vs media sector 5.1%),2026-09-16
CB,BEST,5,Mejor FCF en Financial Services (8.0% vs media sector 5.1%),2026-09-16
CBOE,WATCH,0,Caro vs peers en Financial Services (FCF rank 16/16) | Piotroski fuerte (8.0/9),2026-09-16
CLPBY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-16
CNI,CAUTION,-3,Thesis drift MEDIUM: Score cayó 16pts en 44d (58→42) | Piotroski fuerte (7.0/9),2026-09-16
CPRT,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-16
CTAS,WATCH,0,Caro vs peers en Industrials (FCF rank 13/13) | Piotroski fuerte (8.0/9),2026-09-16
DBOEY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-16
ETN,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-16
FDS,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-16
FICO,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-16
GVDNY,WATCH,3,Piotroski fuerte (7.0/9),2026-09-16
HEI,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-16
ICE,CAUTION,-11,"Thesis drift MEDIUM: Score cayó 20pts en 44d (53→34) | Señal salida MEDIUM: Score cayó 56pts (90 → 34) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Piotroski fuerte (8.0/9)",2026-09-16
INTU,CAUTION,2,Thesis drift MEDIUM: Margen op. cayó 29.4pp (47.0%→17.6%) | Piotroski fuerte (8.0/9) | Mejor FCF en Technology (7.2% vs media sector 5.1%),2026-09-16
ISRG,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-16
