ticker,company_name,sentiment,flow_score,quality,current_price,total_premium,put_call_ratio,unusual_calls,unusual_puts,detected_date,expiration_date,days_to_expiration,total_unusual,call_premium,put_premium,sentiment_emoji,top_calls,top_puts
ADP,"Automatic Data Processing, Inc.",BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,276.53,16464768.0,0.01,6,5,2026-09-16,2026-09-18,1,11,16358952.0,105816.0,🟢,"[{'type': 'CALL', 'strike': 230.0, 'volume': 1206.0, 'oi': 0.0, 'vol_oi_ratio': 1206.0, 'last_price': 36.92, 'premium': 4452552.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 195.0, 'volume': 600.0, 'oi': 0.0, 'vol_oi_ratio': 600.0, 'last_price': 71.97, 'premium': 4318200.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 200.0, 'volume': 600.0, 'oi': 0.0, 'vol_oi_ratio': 600.0, 'last_price': 67.18, 'premium': 4030800.000000001, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 135.0, 'volume': 116.0, 'oi': 0, 'vol_oi_ratio': 116.0, 'last_price': 2.31, 'premium': 26795.999999999996, 'itm': False, 'implied_volatility': 0.500005}, {'type': 'PUT', 'strike': 130.0, 'volume': 128.0, 'oi': 0, 'vol_oi_ratio': 128.0, 'last_price': 1.8, 'premium': 23040.0, 'itm': False, 'implied_volatility': 1.000005}, {'type': 'PUT', 'strike': 125.0, 'volume': 148.0, 'oi': 0, 'vol_oi_ratio': 148.0, 'last_price': 1.5, 'premium': 22200.0, 'itm': False, 'implied_volatility': 0.500005}]"
COST,Costco Wholesale Corporation,BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,901.35,17573810.0,0.12,13,9,2026-09-16,2026-09-18,1,22,15687816.0,1885994.0,🟢,"[{'type': 'CALL', 'strike': 580.0, 'volume': 184.0, 'oi': 0, 'vol_oi_ratio': 184.0, 'last_price': 327.24, 'premium': 6021216.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 560.0, 'volume': 100.0, 'oi': 0, 'vol_oi_ratio': 100.0, 'last_price': 347.13, 'premium': 3471300.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 680.0, 'volume': 145.0, 'oi': 0, 'vol_oi_ratio': 145.0, 'last_price': 227.33, 'premium': 3296285.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 1000.0, 'volume': 114.0, 'oi': 0, 'vol_oi_ratio': 114.0, 'last_price': 99.4, 'premium': 1133160.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 910.0, 'volume': 189.0, 'oi': 0, 'vol_oi_ratio': 189.0, 'last_price': 12.65, 'premium': 239085.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 905.0, 'volume': 167.0, 'oi': 0, 'vol_oi_ratio': 167.0, 'last_price': 9.0, 'premium': 150300.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
MSFT,Microsoft Corporation,NEUTRAL,100,🔥🔥🔥 WHALE ACTIVITY,497.12,33780045.0,0.6,24,13,2026-09-16,2026-09-16,-1,37,21074927.0,12705118.0,🟡,"[{'type': 'CALL', 'strike': 500.0, 'volume': 17542, 'oi': 0, 'vol_oi_ratio': 17542, 'last_price': 1.8, 'premium': 3157560.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'CALL', 'strike': 470.0, 'volume': 1082, 'oi': 0, 'vol_oi_ratio': 1082, 'last_price': 26.7, 'premium': 2888940.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 455.0, 'volume': 518, 'oi': 0, 'vol_oi_ratio': 518, 'last_price': 41.71, 'premium': 2160578.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 500.0, 'volume': 9412, 'oi': 0, 'vol_oi_ratio': 9412, 'last_price': 5.05, 'premium': 4753060.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 495.0, 'volume': 9186, 'oi': 0, 'vol_oi_ratio': 9186, 'last_price': 2.31, 'premium': 2121966.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'PUT', 'strike': 497.5, 'volume': 5625, 'oi': 0, 'vol_oi_ratio': 5625, 'last_price': 3.65, 'premium': 2053125.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
KO,The Coca-Cola Company,BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,88.71,40219658.0,0.0,14,2,2026-09-16,2026-09-18,1,16,40182018.0,37640.0,🟢,"[{'type': 'CALL', 'strike': 72.5, 'volume': 6992.0, 'oi': 0, 'vol_oi_ratio': 6992.0, 'last_price': 16.8, 'premium': 11746560.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 65.0, 'volume': 4708.0, 'oi': 0, 'vol_oi_ratio': 4708.0, 'last_price': 24.15, 'premium': 11369820.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 67.5, 'volume': 4028.0, 'oi': 0, 'vol_oi_ratio': 4028.0, 'last_price': 21.7, 'premium': 8740760.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 88.0, 'volume': 544.0, 'oi': 0, 'vol_oi_ratio': 544.0, 'last_price': 0.42, 'premium': 22848.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'PUT', 'strike': 89.0, 'volume': 172.0, 'oi': 0, 'vol_oi_ratio': 172.0, 'last_price': 0.86, 'premium': 14791.999999999998, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
WMT,Walmart Inc.,BEARISH,100,🔥🔥🔥 WHALE ACTIVITY,108.09,6065345.0,5.79,8,11,2026-09-16,2026-09-18,1,19,893414.0,5171931.0,🔴,"[{'type': 'CALL', 'strike': 110.0, 'volume': 7735, 'oi': 0, 'vol_oi_ratio': 7735, 'last_price': 0.38, 'premium': 293930.0, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'CALL', 'strike': 109.0, 'volume': 3166, 'oi': 0, 'vol_oi_ratio': 3166, 'last_price': 0.69, 'premium': 218454.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'CALL', 'strike': 108.0, 'volume': 1538, 'oi': 0, 'vol_oi_ratio': 1538, 'last_price': 1.11, 'premium': 170718.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 120.0, 'volume': 1624.0, 'oi': 0, 'vol_oi_ratio': 1624.0, 'last_price': 11.97, 'premium': 1943928.0000000002, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 125.0, 'volume': 1002.0, 'oi': 0, 'vol_oi_ratio': 1002.0, 'last_price': 16.55, 'premium': 1658310.0000000002, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 130.0, 'volume': 400.0, 'oi': 0, 'vol_oi_ratio': 400.0, 'last_price': 21.45, 'premium': 858000.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
WM,"Waste Management, Inc.",BULLISH,90,🔥🔥🔥 WHALE ACTIVITY,217.25,3395696.0,0.0,5,0,2026-09-16,2026-09-18,1,5,3395696.0,0.0,🟢,"[{'type': 'CALL', 'strike': 180.0, 'volume': 280, 'oi': 0, 'vol_oi_ratio': 280, 'last_price': 34.8, 'premium': 974400.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 195.0, 'volume': 453, 'oi': 0, 'vol_oi_ratio': 453, 'last_price': 20.02, 'premium': 906906.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 200.0, 'volume': 470, 'oi': 0, 'vol_oi_ratio': 470, 'last_price': 15.02, 'premium': 705940.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]",[]
V,Visa Inc.,NEUTRAL,90,🔥🔥🔥 WHALE ACTIVITY,375.62,762050.0,1.53,5,7,2026-09-16,2026-09-18,1,12,301792.0,460258.0,🟡,"[{'type': 'CALL', 'strike': 375.0, 'volume': 350, 'oi': 0, 'vol_oi_ratio': 350, 'last_price': 3.5, 'premium': 122500.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 380.0, 'volume': 598, 'oi': 0, 'vol_oi_ratio': 598, 'last_price': 1.31, 'premium': 78338.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'CALL', 'strike': 377.5, 'volume': 245, 'oi': 0, 'vol_oi_ratio': 245, 'last_price': 2.53, 'premium': 61984.99999999999, 'itm': False, 'implied_volatility': 0.015634843750000002}]","[{'type': 'PUT', 'strike': 392.5, 'volume': 105.0, 'oi': 0, 'vol_oi_ratio': 105.0, 'last_price': 17.35, 'premium': 182175.00000000003, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 390.0, 'volume': 108.0, 'oi': 0, 'vol_oi_ratio': 108.0, 'last_price': 14.95, 'premium': 161460.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 375.0, 'volume': 141.0, 'oi': 0, 'vol_oi_ratio': 141.0, 'last_price': 2.76, 'premium': 38916.0, 'itm': False, 'implied_volatility': 0.007822421875}]"
INTU,Intuit Inc.,BEARISH,90,🔥🔥🔥 WHALE ACTIVITY,329.27,6564690.0,3.42,4,4,2026-09-16,2026-09-18,1,8,1483859.0,5080831.0,🔴,"[{'type': 'CALL', 'strike': 347.5, 'volume': 7773.0, 'oi': 0, 'vol_oi_ratio': 7773.0, 'last_price': 1.75, 'premium': 1360275.0, 'itm': False, 'implied_volatility': 0.12500875}, {'type': 'CALL', 'strike': 335.0, 'volume': 143.0, 'oi': 0, 'vol_oi_ratio': 143.0, 'last_price': 4.83, 'premium': 69069.0, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'CALL', 'strike': 340.0, 'volume': 120.0, 'oi': 0, 'vol_oi_ratio': 120.0, 'last_price': 3.25, 'premium': 39000.0, 'itm': False, 'implied_volatility': 0.062509375}]","[{'type': 'PUT', 'strike': 340.0, 'volume': 1206.0, 'oi': 0.0, 'vol_oi_ratio': 1206.0, 'last_price': 14.23, 'premium': 1716138.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 440.0, 'volume': 128.0, 'oi': 0.0, 'vol_oi_ratio': 128.0, 'last_price': 123.0, 'premium': 1574400.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 337.5, 'volume': 831.0, 'oi': 0.0, 'vol_oi_ratio': 831.0, 'last_price': 12.53, 'premium': 1041243.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
ICE,"Intercontinental Exchange, Inc.",BULLISH,90,🔥🔥🔥 WHALE ACTIVITY,156.9,78113552.0,0.0,6,0,2026-09-16,2026-09-18,1,6,78113552.0,0.0,🟢,"[{'type': 'CALL', 'strike': 145.0, 'volume': 25205.0, 'oi': 0, 'vol_oi_ratio': 25205.0, 'last_price': 11.92, 'premium': 30044359.999999996, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 140.0, 'volume': 16800.0, 'oi': 0, 'vol_oi_ratio': 16800.0, 'last_price': 16.71, 'premium': 28072800.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 135.0, 'volume': 5040.0, 'oi': 0, 'vol_oi_ratio': 5040.0, 'last_price': 21.5, 'premium': 10836000.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]",[]
CME,CME Group Inc.,BULLISH,80,🔥🔥🔥 WHALE ACTIVITY,275.09,16108200.0,0.0,3,0,2026-09-16,2026-09-18,1,3,16108200.0,0.0,🟢,"[{'type': 'CALL', 'strike': 230.0, 'volume': 1710.0, 'oi': 0.0, 'vol_oi_ratio': 1710.0, 'last_price': 48.5, 'premium': 8293500.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 240.0, 'volume': 1140.0, 'oi': 0.0, 'vol_oi_ratio': 1140.0, 'last_price': 39.3, 'premium': 4480200.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 220.0, 'volume': 570.0, 'oi': 0.0, 'vol_oi_ratio': 570.0, 'last_price': 58.5, 'premium': 3334500.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]",[]
