Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate
DJUSFR,Dow Jones U.S. Forestry & Paper Index,775.32,703.58,911.6,10.19642400295631,42.584176822970456,🟡,CERCA,251,2025-11-26 07:45:12
DJUSAE,Dow Jones U.S. Aerospace & Defense Index,2762.0,1861.2,3004.0,48.39888244143563,66.47827622748147,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSAF,Dow Jones U.S. Delivery Services Index,1167.9,916.9,1372.7,27.374850038172116,38.481675392670155,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSAG,Dow Jones U.S. Asset Managers Index,370.7,273.77,426.58,35.40563246520803,53.55590332116156,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSAI,Dow Jones U.S. Electronic Equipment Index,1800.66,913.78,1874.93,97.05618420188668,51.297795771479976,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSAL,Dow Jones U.S. Aluminum Index,133.91,73.62,163.19,81.89350719913065,39.42376521116679,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSAM,Dow Jones U.S. Medical Equipment Index,3113.2,2589.3,3151.1,20.233267678523138,25.887265135699366,🟡,CERCA,251,2025-11-26 07:45:12
DJUSAP,Dow Jones U.S. Automobiles & Parts Index,1578.21,845.49,1748.7,86.66217223148706,64.38473204177971,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSAR,Dow Jones U.S. Airlines Index,228.78,137.83,259.72,65.98708554015815,44.96990541702494,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSAS,Dow Jones U.S. Aerospace Index,3014.1,1883.9,3261.9,59.99256860767556,61.82375906302291,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSAT,Dow Jones U.S. Auto Parts Index,405.75,288.25,447.84,40.76322636600174,58.07843634979061,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSAU,Dow Jones U.S. Automobiles Index,1441.96,758.25,1613.6,90.16946917243654,63.999646947196524,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSAV,Dow Jones U.S. Media Agencies Index,354.8,346.44,702.93,2.413116268329296,69.76779252110971,🟢,OPORTUNIDAD,251,2025-11-26 07:45:12
DJUSBC,Dow Jones U.S. Broadcasting & Entertainment Index,1113.5,962.0,1294.9,15.748440748440748,65.13447432762842,🟡,CERCA,251,2025-11-26 07:45:12
DJUSBD,Dow Jones U.S. Building Materials & Fixtures Index,2351.9,1876.9,2541.4,25.30768820928126,54.262516914749625,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSBE,Dow Jones U.S. Business Training & Employment Agencies Index,99.11,95.19,151.24,4.118079630213259,59.35483870967744,🟢,OPORTUNIDAD,251,2025-11-26 07:45:12
DJUSBK,Dow Jones U.S. Banks Index,774.27,521.55,802.07,48.455565142364115,51.29543696829082,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSBS,Dow Jones U.S. Basic Resources Index,465.49,274.91,478.98,69.32450620202974,36.84920634920637,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSBT,Dow Jones U.S. Biotechnology Index,3244.9,2297.4,3252.2,41.242273874815005,18.295520651541622,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSBV,Dow Jones U.S. Beverages Index,963.9,875.4,1013.26,10.109664153529815,28.187347931873504,🟡,CERCA,251,2025-11-26 07:45:12
DJUSCA,Dow Jones U.S. Gambling Index,628.89,513.6,786.57,22.447429906542048,45.6033920417482,🟡,CERCA,251,2025-11-26 07:45:12
DJUSCC,Dow Jones U.S. Commodity Chemicals Index,646.76,636.26,809.05,1.6502687580548834,48.756889161053294,🟢,OPORTUNIDAD,251,2025-11-26 07:45:12
DJUSCH,Dow Jones U.S. Chemicals Index,1851.28,1497.87,2050.51,23.59417038861851,50.283502835028365,🟡,CERCA,251,2025-11-26 07:45:12
DJUSCM,Dow Jones U.S. Personal Products Index,362.9,341.42,458.91,6.291371331497849,54.93766633982351,🟢,OPORTUNIDAD,251,2025-11-26 07:45:12
DJUSCN,Dow Jones U.S. Construction & Materials Index,2032.55,1484.39,2140.56,36.928300514015845,56.64918886581976,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSCP,Dow Jones U.S. Containers & Packaging Index,408.16,388.62,537.79,5.028047964592666,42.99403078856424,🟢,OPORTUNIDAD,251,2025-11-26 07:45:12
DJUSCR,Dow Jones U.S. Computer Hardware Index,13877.5,8364.8,14012.7,65.90354820198931,43.33993637073056,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSCS,Dow Jones U.S. Specialized Consumer Services Index,2359.8,2326.4,3402.3,1.435694635488312,77.4682846111417,🟢,OPORTUNIDAD,251,2025-11-26 07:45:12
DJUSCT,Dow Jones U.S. Telecommunications Equipment Index,2589.83,1708.47,2774.98,51.58767786381967,52.83928135201761,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSCX,Dow Jones U.S. Specialty Chemicals Index,1063.47,863.05,1169.13,23.222293030531265,39.01622002820871,🟡,CERCA,251,2025-11-26 07:45:12
DJUSDB,Dow Jones U.S. Brewers Index,473.58,438.36,659.78,8.03449219819326,44.319749793027334,🟢,OPORTUNIDAD,251,2025-11-26 07:45:12
DJUSDN,Dow Jones U.S. Defense Index,753.91,598.11,850.34,26.0487201350922,77.05582232893171,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSDR,Dow Jones U.S. Food & Drug Retailers Index,1688.64,1311.44,1690.78,28.7622765814677,11.525786785302344,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSDS,Dow Jones U.S. Industrial Suppliers Index,897.48,683.22,994.97,31.360323175551063,56.781032529535516,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSDT,Dow Jones U.S. Diversified REITs Index,57.83,45.49,60.0,27.12684106397009,43.942133815551514,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSDV,Dow Jones U.S. Computer Services Index,297.63,231.08,312.52,28.799549939414916,50.6860054880439,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSEC,Dow Jones U.S. Electrical Components & Equipment Index,1005.14,562.61,1092.13,78.65661826131777,61.750888048584876,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSEE,Dow Jones U.S. Electronic & Electrical Equipment Index,1187.56,643.85,1263.86,84.44668789314281,58.7830396475771,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSEH,Dow Jones U.S. Real Estate Holding & Development Index,68.56,50.8,72.61,34.96062992125986,14.989517819706549,🔴,FUERTE,205,2025-11-26 07:45:12
DJUSEN,Dow Jones U.S. Oil & Gas Index,742.28,623.85,797.75,18.983730063316493,47.11264141662568,🟡,CERCA,251,2025-11-26 07:45:12
DJUSES,Dow Jones U.S. Real Estate Services Index,347.37,268.15,392.49,29.54316613835541,35.56944913822237,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSEU,Dow Jones U.S. Electricity Index,436.91,340.99,471.47,28.129857180562485,58.20929700022896,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSFA,Dow Jones U.S. Financial Administration Index,476.54,457.18,685.16,4.234655934205349,60.453466912733965,🟢,OPORTUNIDAD,251,2025-11-26 07:45:12
DJUSFB,Dow Jones U.S. Food & Beverage Index,706.32,668.77,770.54,5.614785352213776,30.90444231383819,🟢,OPORTUNIDAD,251,2025-11-26 07:45:12
DJUSFC,Dow Jones U.S. Fixed Line Telecommunications Index,153.83,127.84,175.95,20.330100125156452,29.362416107382515,🟡,CERCA,251,2025-11-26 07:45:12
DJUSFD,Dow Jones U.S. Food Retailers & Wholesalers Index,1206.01,1099.62,1346.72,9.675160509994372,32.443241247769706,🟢,OPORTUNIDAD,251,2025-11-26 07:45:12
DJUSFE,Dow Jones U.S. Industrial Machinery Index,1298.95,969.18,1321.76,34.025671185951026,40.40912139503685,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSFH,Dow Jones U.S. Furnishings Index,485.13,319.67,507.6,51.75962711546281,33.77257921231865,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSFI,Dow Jones U.S. Financial Services Index,2428.8,1907.9,2532.3,27.302269510980665,51.96926032660898,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSFO,Dow Jones U.S. Food Producers Index,365.7,353.81,428.42,3.3605607529464927,38.13640730067246,🟢,OPORTUNIDAD,251,2025-11-26 07:45:12
DJUSFP,Dow Jones U.S. Food Products Index,509.69,492.31,625.15,3.5302959517377253,38.13477505309904,🟢,OPORTUNIDAD,251,2025-11-26 07:45:12
DJUSFT,Dow Jones U.S. Footwear Index,1354.9,1186.7,1942.6,14.173759164068429,43.88089005235601,🟡,CERCA,251,2025-11-26 07:45:12
DJUSGF,Dow Jones U.S. Financial Services Index,2722.3,2138.5,2838.4,27.299509001636668,51.97142857142854,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSGI,Dow Jones U.S. General Industrials Index,698.26,613.23,783.86,13.865923063124761,46.19207354950926,🟡,CERCA,251,2025-11-26 07:45:12
DJUSGT,Dow Jones U.S. General Retailers Index,3429.1,2720.3,3649.5,26.055949711428877,63.908418965206415,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSGU,Dow Jones U.S. Gas Distribution Index,390.77,309.31,393.36,26.33603827874947,30.58936579115945,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSHB,Dow Jones U.S. Home Construction Index,2573.21,1872.38,2949.55,37.429902049797576,35.624605859083914,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSHC,Dow Jones U.S. Health Care Index,1685.4,1344.15,1686.14,25.38779154112264,13.347957225116488,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSHD,Dow Jones U.S. Durable Household Products Index,115.0,94.51,179.28,21.68024547666913,33.98576512455516,🟡,CERCA,251,2025-11-26 07:45:12
DJUSHG,Dow Jones U.S. Household Goods & Home Construction Index,1011.73,968.15,1216.79,4.501368589578066,38.21296898720451,🟢,OPORTUNIDAD,251,2025-11-26 07:45:12
DJUSHI,Dow Jones U.S. Home Improvement Retailers Index,789.74,705.04,958.3,12.01350277998412,59.112396418441676,🟡,CERCA,251,2025-11-26 07:45:12
DJUSHL,Dow Jones U.S. Hotel & Lodging REITs Index,94.66,65.02,103.03,45.585973546601046,33.386013433425546,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSHN,Dow Jones U.S. Nondurable Household Products Index,1140.52,1108.37,1420.24,2.900655918150085,41.74639440239899,🟢,OPORTUNIDAD,251,2025-11-26 07:45:12
DJUSHP,Dow Jones U.S. Health Care Providers Index,2615.0,2106.6,3374.9,24.133675116301152,46.93204310534418,🟡,CERCA,251,2025-11-26 07:45:12
DJUSHR,Dow Jones U.S. Commercial Vehicles & Trucks Index,6261.1,3916.0,6268.1,59.88508682328908,40.218458517427585,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSHV,Dow Jones U.S. Heavy Construction Index,2206.99,1138.85,2402.18,93.79110506212407,60.40843214756257,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSIB,Dow Jones U.S. Insurance Brokers Index,690.17,658.66,891.38,4.783955303191326,42.08360128617367,🟢,OPORTUNIDAD,251,2025-11-26 07:45:12
DJUSID,Dow Jones U.S. Diversified Industrials Index,937.86,767.22,1017.95,22.24133885977946,49.97101929287073,🟡,CERCA,251,2025-11-26 07:45:12
DJUSIG,Dow Jones U.S. Industrial Goods & Services Index,1458.08,1094.74,1511.78,33.189615799185184,54.44457631141706,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSIL,Dow Jones U.S. Life Insurance Index,1270.98,1077.94,1380.29,17.908232369148557,47.25540980867241,🟡,CERCA,251,2025-11-26 07:45:12
DJUSIM,Dow Jones U.S. Industrial Metals & Mining Index,533.59,350.58,548.35,52.20206514918138,37.965461413923364,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSIO,Dow Jones U.S. Industrial & Office REITs Index,110.09,79.12,111.84,39.14307381193124,40.4971932638332,🔴,FUERTE,251,2025-11-26 07:45:12
DJUSIP,Dow Jones U.S. Property & Casualty Insurance Index,1972.66,1755.13,2065.57,12.393953724225554,21.452024808464003,🟡,CERCA,251,2025-11-26 07:45:12
