Ticker,Insider,Title,Date,Type,Price,Qty,Owned,Value,Source,ScrapedAt,Chart_Daily,Chart_Weekly
2025-08-14 07:41:28,REZI,"Resideo Technologies, Inc.",10%,P - Purchase,28.25,1246123,11478543,35%,OpenInsider.com,2025-08-14 07:41:28,reports/graphs/REZI_d.png,reports/graphs/REZI_w.png
2025-08-14 07:41:28,ALKT,"Alkami Technology, Inc.","Dir, 10%",P - Purchase,21.26,1396162,22920710,29%,OpenInsider.com,2025-08-14 07:41:28,reports/graphs/ALKT_d.png,reports/graphs/ALKT_w.png
2025-08-14 07:41:28,AMRZ,Amrize Ltd,"COB, CEO",P - Purchase,47.92,595000,1900000,28%,OpenInsider.com,2025-08-14 07:41:28,reports/graphs/AMRZ_d.png,reports/graphs/AMRZ_w.png
2025-08-14 07:41:28,AMRZ,Amrize Ltd,"COB, CEO",P - Purchase,46.56,500000,1305000,23%,OpenInsider.com,2025-08-14 07:41:28,reports/graphs/AMRZ_d.png,reports/graphs/AMRZ_w.png
2025-08-14 07:41:28,BHC,Bausch Health Companies Inc.,Dir,P - Purchase,6.56,3243049,36034751,21%,OpenInsider.com,2025-08-14 07:41:28,reports/graphs/BHC_d.png,reports/graphs/BHC_w.png
2025-08-14 07:41:28,RPD,"Rapid7, Inc.",See Remarks,P - Purchase,19.6,772194,12623752,15%,OpenInsider.com,2025-08-14 07:41:28,reports/graphs/RPD_d.png,reports/graphs/RPD_w.png
2025-08-14 07:41:28,ASAN,"Asana, Inc.","Dir, 10%",P - Purchase,13.35,450000,60576950,6%,OpenInsider.com,2025-08-14 07:41:28,reports/graphs/ASAN_d.png,reports/graphs/ASAN_w.png
2025-08-14 07:41:28,HRTX,"Heron Therapeutics, Inc. /De/",10%,P - Purchase,1.5,2387225,29100728,3%,OpenInsider.com,2025-08-14 07:41:28,reports/graphs/HRTX_d.png,reports/graphs/HRTX_w.png
2025-08-14 07:41:28,WBD,"Warner Bros. Discovery, Inc.",Dir,P - Purchase,10.92,325000,949000,3%,OpenInsider.com,2025-08-14 07:41:28,reports/graphs/WBD_d.png,reports/graphs/WBD_w.png
2025-08-14 07:41:28,HRTX,"Heron Therapeutics, Inc. /De/",Dir,P - Purchase,1.5,1766546,8823067,2%,OpenInsider.com,2025-08-14 07:41:28,reports/graphs/HRTX_d.png,reports/graphs/HRTX_w.png
2025-08-14 07:41:28,MSTR,Strategy Inc,Dir,P - Purchase,97.65,10000,10000,976%,OpenInsider.com,2025-08-14 07:41:28,reports/graphs/MSTR_d.png,reports/graphs/MSTR_w.png
