ticker,company_name,sentiment,flow_score,quality,current_price,total_premium,put_call_ratio,unusual_calls,unusual_puts,detected_date,expiration_date,days_to_expiration,total_unusual,call_premium,put_premium,sentiment_emoji,top_calls,top_puts
INTC,Intel,BEARISH,100,🔥🔥🔥 WHALE ACTIVITY,45.25,5277942.0,4.96,10,17,2026-03-13,2026-03-13,-1,27,886144.0,4391798.0,🔴,"[{'type': 'CALL', 'strike': 46.0, 'volume': 5809, 'oi': 0, 'vol_oi_ratio': 5809, 'last_price': 0.38, 'premium': 220742.0, 'itm': False, 'implied_volatility': 0.12500875}, {'type': 'CALL', 'strike': 45.0, 'volume': 2273, 'oi': 0, 'vol_oi_ratio': 2273, 'last_price': 0.85, 'premium': 193205.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 45.5, 'volume': 2220, 'oi': 0, 'vol_oi_ratio': 2220, 'last_price': 0.57, 'premium': 126539.99999999999, 'itm': False, 'implied_volatility': 0.0312596875}]","[{'type': 'PUT', 'strike': 46.0, 'volume': 8982.0, 'oi': 0, 'vol_oi_ratio': 8982.0, 'last_price': 1.1, 'premium': 988020.0000000001, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 47.0, 'volume': 3339.0, 'oi': 0, 'vol_oi_ratio': 3339.0, 'last_price': 1.89, 'premium': 631071.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 45.5, 'volume': 7850.0, 'oi': 0, 'vol_oi_ratio': 7850.0, 'last_price': 0.76, 'premium': 596600.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
OXY,Occidental Petroleum,BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,58.41,7966788.0,0.03,12,3,2026-03-13,2026-03-13,-1,15,7752440.0,214348.0,🟢,"[{'type': 'CALL', 'strike': 56.0, 'volume': 9867, 'oi': 0, 'vol_oi_ratio': 9867, 'last_price': 2.52, 'premium': 2486484.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 57.0, 'volume': 13297, 'oi': 0, 'vol_oi_ratio': 13297, 'last_price': 1.66, 'premium': 2207302.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 58.0, 'volume': 8202, 'oi': 0, 'vol_oi_ratio': 8202, 'last_price': 0.89, 'premium': 729978.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 58.0, 'volume': 2707.0, 'oi': 0, 'vol_oi_ratio': 2707.0, 'last_price': 0.48, 'premium': 129935.99999999999, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'PUT', 'strike': 60.0, 'volume': 264.0, 'oi': 0, 'vol_oi_ratio': 264.0, 'last_price': 1.78, 'premium': 46992.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 57.0, 'volume': 1871.0, 'oi': 0, 'vol_oi_ratio': 1871.0, 'last_price': 0.2, 'premium': 37420.00000000001, 'itm': False, 'implied_volatility': 0.12500875}]"
CRM,"Salesforce,",NEUTRAL,100,🔥🔥🔥 WHALE ACTIVITY,199.28,6922033.0,1.29,12,9,2026-03-13,2026-03-13,-1,21,3026188.0,3895845.0,🟡,"[{'type': 'CALL', 'strike': 200.0, 'volume': 2723.0, 'oi': 0, 'vol_oi_ratio': 2723.0, 'last_price': 2.19, 'premium': 596337.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'CALL', 'strike': 185.0, 'volume': 337.0, 'oi': 0, 'vol_oi_ratio': 337.0, 'last_price': 13.55, 'premium': 456635.00000000006, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 162.5, 'volume': 124.0, 'oi': 0, 'vol_oi_ratio': 124.0, 'last_price': 32.27, 'premium': 400148.00000000006, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 220.0, 'volume': 1196.0, 'oi': 0, 'vol_oi_ratio': 1196.0, 'last_price': 21.55, 'premium': 2577380.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 200.0, 'volume': 1228.0, 'oi': 0, 'vol_oi_ratio': 1228.0, 'last_price': 3.12, 'premium': 383136.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 205.0, 'volume': 529.0, 'oi': 0, 'vol_oi_ratio': 529.0, 'last_price': 6.6, 'premium': 349139.99999999994, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
BA,The Boeing,BEARISH,100,🔥🔥🔥 WHALE ACTIVITY,204.76,50363328.0,44.79,8,16,2026-03-13,2026-03-13,-1,24,1099894.0,49263434.0,🔴,"[{'type': 'CALL', 'strike': 205.0, 'volume': 1769, 'oi': 0, 'vol_oi_ratio': 1769, 'last_price': 1.85, 'premium': 327265.0, 'itm': False, 'implied_volatility': 0.007822421875}, {'type': 'CALL', 'strike': 207.5, 'volume': 3759, 'oi': 0, 'vol_oi_ratio': 3759, 'last_price': 0.87, 'premium': 327033.0, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'CALL', 'strike': 210.0, 'volume': 5719, 'oi': 0, 'vol_oi_ratio': 5719, 'last_price': 0.35, 'premium': 200165.0, 'itm': False, 'implied_volatility': 0.12500875}]","[{'type': 'PUT', 'strike': 232.5, 'volume': 9987.0, 'oi': 0, 'vol_oi_ratio': 9987.0, 'last_price': 27.43, 'premium': 27394340.999999996, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 227.5, 'volume': 2847.0, 'oi': 0, 'vol_oi_ratio': 2847.0, 'last_price': 22.43, 'premium': 6385821.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 230.0, 'volume': 2474.0, 'oi': 0, 'vol_oi_ratio': 2474.0, 'last_price': 24.77, 'premium': 6128098.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
MSTR,Strategy,NEUTRAL,100,🔥🔥🔥 WHALE ACTIVITY,137.34,25614001.0,1.01,23,23,2026-03-13,2026-03-13,-1,46,12712644.0,12901357.0,🟡,"[{'type': 'CALL', 'strike': 136.0, 'volume': 7332.0, 'oi': 0, 'vol_oi_ratio': 7332.0, 'last_price': 3.15, 'premium': 2309580.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 135.0, 'volume': 4377.0, 'oi': 0, 'vol_oi_ratio': 4377.0, 'last_price': 3.78, 'premium': 1654505.9999999998, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 137.0, 'volume': 5672.0, 'oi': 0, 'vol_oi_ratio': 5672.0, 'last_price': 2.6, 'premium': 1474720.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 160.0, 'volume': 1294.0, 'oi': 0, 'vol_oi_ratio': 1294.0, 'last_price': 22.72, 'premium': 2939968.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 135.0, 'volume': 16486.0, 'oi': 0, 'vol_oi_ratio': 16486.0, 'last_price': 1.42, 'premium': 2341012.0, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'PUT', 'strike': 137.0, 'volume': 7248.0, 'oi': 0, 'vol_oi_ratio': 7248.0, 'last_price': 2.2, 'premium': 1594560.0000000002, 'itm': False, 'implied_volatility': 0.015634843750000002}]"
PRU,"Prudential Financial,",BEARISH,90,🔥🔥🔥 WHALE ACTIVITY,92.34,12839133.0,999.0,0,5,2026-03-13,2026-03-20,6,5,0.0,12839133.0,🔴,[],"[{'type': 'PUT', 'strike': 115.0, 'volume': 2390.0, 'oi': 0, 'vol_oi_ratio': 2390.0, 'last_price': 24.1, 'premium': 5759900.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 110.0, 'volume': 2515.0, 'oi': 0, 'vol_oi_ratio': 2515.0, 'last_price': 15.7, 'premium': 3948550.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 105.0, 'volume': 1773.0, 'oi': 0, 'vol_oi_ratio': 1773.0, 'last_price': 12.31, 'premium': 2182563.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
HUM,HUM,BEARISH,90,🔥🔥🔥 WHALE ACTIVITY,163.67,1464400.0,21.82,2,4,2026-03-13,2026-03-13,-1,6,64165.0,1400235.0,🔴,"[{'type': 'CALL', 'strike': 165.0, 'volume': 226, 'oi': 0, 'vol_oi_ratio': 226, 'last_price': 1.9, 'premium': 42940.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'CALL', 'strike': 167.5, 'volume': 283, 'oi': 0, 'vol_oi_ratio': 283, 'last_price': 0.75, 'premium': 21225.0, 'itm': False, 'implied_volatility': 0.12500875}]","[{'type': 'PUT', 'strike': 192.5, 'volume': 261.0, 'oi': 0, 'vol_oi_ratio': 261.0, 'last_price': 31.5, 'premium': 822150.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 197.5, 'volume': 117.0, 'oi': 0, 'vol_oi_ratio': 117.0, 'last_price': 36.3, 'premium': 424709.99999999994, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 165.0, 'volume': 348.0, 'oi': 0, 'vol_oi_ratio': 348.0, 'last_price': 2.6, 'premium': 90480.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
CE,Celanese,BULLISH,90,🔥🔥🔥 WHALE ACTIVITY,59.6,1646885.0,0.12,5,2,2026-03-13,2026-03-20,6,7,1464857.0,182028.0,🟢,"[{'type': 'CALL', 'strike': 60.0, 'volume': 2579.0, 'oi': 0, 'vol_oi_ratio': 2579.0, 'last_price': 2.8, 'premium': 722120.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'CALL', 'strike': 55.0, 'volume': 596.0, 'oi': 0, 'vol_oi_ratio': 596.0, 'last_price': 5.37, 'premium': 320052.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 65.0, 'volume': 1977.0, 'oi': 0, 'vol_oi_ratio': 1977.0, 'last_price': 1.0, 'premium': 197700.0, 'itm': False, 'implied_volatility': 0.12500875}]","[{'type': 'PUT', 'strike': 55.0, 'volume': 817.0, 'oi': 0, 'vol_oi_ratio': 817.0, 'last_price': 1.3, 'premium': 106210.00000000001, 'itm': False, 'implied_volatility': 0.12500875}, {'type': 'PUT', 'strike': 60.0, 'volume': 227.0, 'oi': 0, 'vol_oi_ratio': 227.0, 'last_price': 3.34, 'premium': 75818.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
URI,"United Rentals,",BEARISH,80,🔥🔥🔥 WHALE ACTIVITY,733.82,2325078.0,999.0,0,2,2026-03-13,2026-03-13,-1,2,0.0,2325078.0,🔴,[],"[{'type': 'PUT', 'strike': 840.0, 'volume': 250.0, 'oi': 0, 'vol_oi_ratio': 250.0, 'last_price': 92.07, 'premium': 2301750.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 715.0, 'volume': 162.0, 'oi': 0, 'vol_oi_ratio': 162.0, 'last_price': 1.44, 'premium': 23328.0, 'itm': False, 'implied_volatility': 0.12500875}]"
CSGP,CSGP,BEARISH,80,🔥🔥🔥 WHALE ACTIVITY,43.36,1233680.0,53.83,1,3,2026-03-13,2026-03-20,6,4,22500.0,1211180.0,🔴,"[{'type': 'CALL', 'strike': 110.0, 'volume': 125.0, 'oi': 0, 'vol_oi_ratio': 125.0, 'last_price': 1.8, 'premium': 22500.0, 'itm': False, 'implied_volatility': 0.500005}]","[{'type': 'PUT', 'strike': 60.0, 'volume': 360.0, 'oi': 0, 'vol_oi_ratio': 360.0, 'last_price': 16.28, 'premium': 586080.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 65.0, 'volume': 170.0, 'oi': 0, 'vol_oi_ratio': 170.0, 'last_price': 21.3, 'premium': 362100.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 70.0, 'volume': 100.0, 'oi': 0, 'vol_oi_ratio': 100.0, 'last_price': 26.3, 'premium': 263000.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
