ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
ABT,REVISION_UP,13,Mejor FCF en Healthcare (4.0% vs media sector 2.6%) | EPS revision STRONG_UP: EPS consensus ↑10.5% (5.04→5.57),2026-06-18
ADP,WATCH,3,Piotroski fuerte (8.0/9),2026-06-18
AI.PA,WATCH,0,Caro vs peers en Basic Materials (FCF rank 10/10) | Piotroski fuerte (7.0/9),2026-06-18
AJG,WATCH,-3,Caro vs peers en Financial Services (FCF rank 16/16),2026-06-18
AON,WATCH,3,Piotroski fuerte (8.0/9),2026-06-18
ASAZY,CAUTION,2,Thesis drift MEDIUM: Score cayó 18pts en 41d (65→47) | Piotroski fuerte (8.0/9) | Mejor FCF en Industrials (42.8% vs media sector 5.2%),2026-06-18
AUTO.L,CAUTION,-9,Thesis drift MEDIUM: Score cayó 16pts en 41d (61→45) | Señal salida MEDIUM: Score cayó 20pts (65 → 45) | Mejor FCF en Communication Services (6.4% vs media sector 5.5%),2026-06-18
AWK,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓17.3% (11.91→9.85); Analistas: +10 (0→10),2026-06-18
AXP,CONFIRM,8,Smart money: 1 HF + 0 insiders (conv 25),2026-06-18
BR,EXIT,-12,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-06-18
BRK-B,BEST,5,Mejor FCF en Financial Services (5.7% vs media sector 5.1%),2026-06-18
BRO,BEST,5,Mejor FCF en Financial Services (7.5% vs media sector 5.1%),2026-06-18
CB,BEST,5,Mejor FCF en Financial Services (9.9% vs media sector 5.1%),2026-06-18
CBOE,WATCH,3,Piotroski fuerte (8.0/9),2026-06-18
CHD,REVISION_UP,16,Piotroski fuerte (7.0/9) | Mejor FCF en Consumer Defensive (4.8% vs media sector 3.5%) | EPS revision STRONG_UP: EPS consensus ↑11.2% (3.93→4.37),2026-06-18
CLPBY,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-06-18
COST,WATCH,3,Piotroski fuerte (7.0/9),2026-06-18
CTAS,CAUTION,-6,Thesis drift MEDIUM: Score cayó 19pts en 41d (44→24) | Caro vs peers en Industrials (FCF rank 16/19) | Piotroski fuerte (8.0/9),2026-06-18
DHR,WATCH,4,EPS revision UP: EPS consensus ↑2.0% (10.37→10.58); Revenue estimate ↑4.6%,2026-06-18
EXPN.L,CAUTION,-3,Thesis drift MEDIUM: Score cayó 25pts en 41d (77→52) | Señal salida MEDIUM: Score cayó 20pts (72 → 52) | Smart money: 0 HF + 3 insiders (conv 46) | Piotroski fuerte (9.0/9),2026-06-18
G24.DE,CAUTION,-8,Señal salida MEDIUM: Score cayó 20pts (73 → 52),2026-06-18
GVDNY,WATCH,3,Piotroski fuerte (7.0/9),2026-06-18
HEI,WATCH,0,Caro vs peers en Industrials (FCF rank 18/19) | Piotroski fuerte (8.0/9),2026-06-18
HESAY,WATCH,3,Piotroski fuerte (8.0/9),2026-06-18
IDXX,WATCH,3,Piotroski fuerte (8.0/9),2026-06-18
INTU,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-06-18
IT,BEST,11,Short squeeze MEDIUM: 25.2% short · Short muy alto (25.2% del float); Piotroski 6/9 — calidad mejorando | Mejor FCF en Technology (11.2% vs media sector 5.1%),2026-06-18
ITRK.L,WATCH,-4,EPS revision DOWN: EPS consensus ↓2.4% (3.41→3.32),2026-06-18
JKHY,EXIT,-12,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-06-18
KO,CONFIRM,8,Caro vs peers en Consumer Defensive (FCF rank 9/10) | Smart money: 1 HF + 0 insiders (conv 26) | Piotroski fuerte (7.0/9),2026-06-18
LSEG.L,WATCH,3,Piotroski fuerte (7.0/9),2026-06-18
MA,CONFIRM,11,Smart money: 1 HF + 0 insiders (conv 36) | Piotroski fuerte (9.0/9),2026-06-18
MCO,CONFIRM,8,Caro vs peers en Financial Services (FCF rank 14/16) | Smart money: 1 HF + 0 insiders (conv 25) | Piotroski fuerte (7.0/9),2026-06-18
MSCI,WATCH,0,Caro vs peers en Financial Services (FCF rank 15/16) | Piotroski fuerte (8.0/9),2026-06-18
NDAQ,WATCH,0,Caro vs peers en Financial Services (FCF rank 13/16) | Piotroski fuerte (9.0/9),2026-06-18
PGR,BEST,5,Mejor FCF en Financial Services (13.0% vs media sector 5.1%),2026-06-18
RACE,WATCH,0,Caro vs peers en Consumer Cyclical (FCF rank 10/10) | Piotroski fuerte (9.0/9),2026-06-18
RELX,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-06-18
SAP,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-06-18
SPGI,CAUTION,-3,Thesis drift MEDIUM: Score cayó 13pts en 41d (44→31) | Piotroski fuerte (7.0/9),2026-06-18
SXYAY,WATCH,3,Piotroski fuerte (7.0/9),2026-06-18
V,CAUTION,0,Señal salida MEDIUM: Score cayó 21pts (64 → 43) | Smart money: 1 HF + 0 insiders (conv 28),2026-06-18
VRSN,CAUTION,-6,"Thesis drift MEDIUM: Score cayó 22pts en 41d (63→40) | Señal salida MEDIUM: Score cayó 29pts (69 → 40) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Caro vs peers en Technology (FCF rank 7/8) | Smart money: 1 HF + 0 insiders (conv 27) | Piotroski fuerte (8.0/9)",2026-06-18
WMT,WATCH,0,Caro vs peers en Consumer Defensive (FCF rank 10/10) | Piotroski fuerte (7.0/9),2026-06-18
WST,WATCH,0,Caro vs peers en Healthcare (FCF rank 9/10) | Piotroski fuerte (7.0/9),2026-06-18
WTKWY,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-06-18
