Ticker,Insider,Title,Date,InsiderName,TradeDate,FilingDate,Type,Price,Qty,Owned,Value,Source,ScrapedAt,Chart_Daily,Chart_Weekly
2026-09-02 09:53:37,MAIR,Madison Air Solutions Corp,10%,Bertarelli Ernesto,2026-08-25,2026-08-27,P - Purchase,24.97,8770524,53611595,218%,OpenInsider.com,2026-09-02 09:53:37,reports/graphs/MAIR_d.png,reports/graphs/MAIR_w.png
2026-09-02 09:53:37,RSG,"Republic Services, Inc.",10%,"Cascade Investment, L.L.C.",2026-08-26,2026-08-28,P - Purchase,220.52,560100,113935127,123%,OpenInsider.com,2026-09-02 09:53:37,reports/graphs/RSG_d.png,reports/graphs/RSG_w.png
2026-09-02 09:53:37,RSG,"Republic Services, Inc.",10%,"Cascade Investment, L.L.C.",2026-08-28,2026-09-01,P - Purchase,221.53,552400,114487527,122%,OpenInsider.com,2026-09-02 09:53:37,reports/graphs/RSG_d.png,reports/graphs/RSG_w.png
2026-09-02 09:53:37,AUGO,Aura Minerals Inc.,Dir,Sousa Mauad Bruno,2026-08-28,2026-09-01,P - Purchase,86.48,252000,290856,21%,OpenInsider.com,2026-09-02 09:53:37,reports/graphs/AUGO_d.png,reports/graphs/AUGO_w.png
2026-09-02 09:53:37,ATTO,"Attovia Therapeutics, Inc.",Dir,Walsh Colin,2026-08-05,2026-08-28,P - Purchase,17.58,585000,3020632,10%,OpenInsider.com,2026-09-02 09:53:37,reports/graphs/ATTO_d.png,reports/graphs/ATTO_w.png
2026-09-02 09:53:37,ATTO,"Attovia Therapeutics, Inc.",Former 10% Owner,Goldman Sachs Group Inc,2026-08-05,2026-08-28,P - Purchase,17.58,585000,3020632,10%,OpenInsider.com,2026-09-02 09:53:37,reports/graphs/ATTO_d.png,reports/graphs/ATTO_w.png
2026-09-02 09:53:37,KLAR,Klarna Group Plc,CEO,Siemiatkowski Sebastian,2026-08-26,2026-08-28,P - Purchase,14.37,692506,25344322,9%,OpenInsider.com,2026-09-02 09:53:37,reports/graphs/KLAR_d.png,reports/graphs/KLAR_w.png
2026-09-02 09:53:37,IMTX,Immatics N.V.,Dir,Perceptive Advisors LLC,2026-08-26,2026-08-27,P - Purchase,8.69,863060,11246516,7%,OpenInsider.com,2026-09-02 09:53:37,reports/graphs/IMTX_d.png,reports/graphs/IMTX_w.png
2026-09-02 09:53:37,SUJA,"Suja Life, Inc.",10%,"Paine Schwartz Food Chain Fund V Gp, Ltd.",2026-08-26,2026-08-28,P - Purchase,9.35,652248,11096253,6%,OpenInsider.com,2026-09-02 09:53:37,reports/graphs/SUJA_d.png,reports/graphs/SUJA_w.png
2026-09-02 09:53:37,PETZ,"Tdh Holdings, Inc.","CEO, Chair, 10%",Liu Dandan,2026-08-27,2026-08-31,P - Purchase,1.2,2969692,5069389,3%,OpenInsider.com,2026-09-02 09:53:37,reports/graphs/PETZ_d.png,reports/graphs/PETZ_w.png
2026-09-02 09:53:37,SLGL,Sol-Gel Technologies Ltd.,10%,Opaleye Management Inc.,2026-08-28,2026-08-31,P - Purchase,69.19,40330,540217,2%,OpenInsider.com,2026-09-02 09:53:37,reports/graphs/SLGL_d.png,reports/graphs/SLGL_w.png
2026-09-02 09:53:37,OPTU,"Optimum Communications, Inc.",10%,Subin Neil S,2026-07-29,2026-08-28,P - Purchase,0.81,3032354,19549309,2%,OpenInsider.com,2026-09-02 09:53:37,reports/graphs/OPTU_d.png,reports/graphs/OPTU_w.png
2026-09-02 09:53:37,WELL,Welltower Inc.,Dir,Gundlach Andrew,2026-08-25,2026-08-27,P - Purchase,240.77,10000,57500,2%,OpenInsider.com,2026-09-02 09:53:37,reports/graphs/WELL_d.png,reports/graphs/WELL_w.png
2026-09-02 09:53:37,JTTT,Jatt III Acquisition Corp,10%,Jatt Ventures III L.P.,2026-08-27,2026-08-27,P - Purchase,10.0,234000,1959000,2%,OpenInsider.com,2026-09-02 09:53:37,reports/graphs/JTTT_d.png,reports/graphs/JTTT_w.png
2026-09-02 09:53:37,AAT,"American Assets Trust, Inc.","Exec COB, 10%",Rady Ernest S,2026-08-27,2026-08-28,P - Purchase,22.54,100000,14221764,2%,OpenInsider.com,2026-09-02 09:53:37,reports/graphs/AAT_d.png,reports/graphs/AAT_w.png
2026-09-02 09:53:37,DKS,"Dick'S Sporting Goods, Inc.",Dir,Barrenechea Mark J,2026-08-27,2026-08-28,P - Purchase,130.72,17000,27790,2%,OpenInsider.com,2026-09-02 09:53:37,reports/graphs/DKS_d.png,reports/graphs/DKS_w.png
2026-09-02 09:53:37,RNAQ,Rainier Acquisition Corp,"Dir, 10%",Grossman Jonas,2026-08-28,2026-08-28,P - Purchase,10.0,194375,194375,1%,OpenInsider.com,2026-09-02 09:53:37,reports/graphs/RNAQ_d.png,reports/graphs/RNAQ_w.png
