ticker,company_name,sentiment,flow_score,quality,current_price,total_premium,put_call_ratio,unusual_calls,unusual_puts,detected_date,expiration_date,days_to_expiration,total_unusual,call_premium,put_premium,sentiment_emoji,top_calls,top_puts
COST,Costco Wholesale Corporation,BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,1094.32,8542277.0,0.08,19,13,2026-05-20,2026-05-22,1,32,7944766.0,597511.0,🟢,"[{'type': 'CALL', 'strike': 1100.0, 'volume': 2093.0, 'oi': 0, 'vol_oi_ratio': 2093.0, 'last_price': 8.55, 'premium': 1789515.0000000002, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'CALL', 'strike': 1090.0, 'volume': 728.0, 'oi': 0, 'vol_oi_ratio': 728.0, 'last_price': 13.6, 'premium': 990079.9999999999, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 1075.0, 'volume': 280.0, 'oi': 0, 'vol_oi_ratio': 280.0, 'last_price': 23.82, 'premium': 666960.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 1095.0, 'volume': 135.0, 'oi': 0, 'vol_oi_ratio': 135.0, 'last_price': 11.5, 'premium': 155250.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 1090.0, 'volume': 140.0, 'oi': 0, 'vol_oi_ratio': 140.0, 'last_price': 8.5, 'premium': 119000.0, 'itm': False, 'implied_volatility': 0.007822421875}, {'type': 'PUT', 'strike': 1050.0, 'volume': 611.0, 'oi': 0, 'vol_oi_ratio': 611.0, 'last_price': 1.06, 'premium': 64766.00000000001, 'itm': False, 'implied_volatility': 0.12500875}]"
MSFT,Microsoft Corporation,NEUTRAL,100,🔥🔥🔥 WHALE ACTIVITY,417.42,44564671.0,1.81,16,16,2026-05-20,2026-05-20,-1,32,15840763.0,28723908.0,🟡,"[{'type': 'CALL', 'strike': 420.0, 'volume': 18365, 'oi': 0, 'vol_oi_ratio': 18365, 'last_price': 2.01, 'premium': 3691364.9999999995, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'CALL', 'strike': 425.0, 'volume': 27509, 'oi': 0, 'vol_oi_ratio': 27509, 'last_price': 0.79, 'premium': 2173211.0, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'CALL', 'strike': 422.5, 'volume': 14236, 'oi': 0, 'vol_oi_ratio': 14236, 'last_price': 1.28, 'premium': 1822208.0000000002, 'itm': False, 'implied_volatility': 0.062509375}]","[{'type': 'PUT', 'strike': 420.0, 'volume': 11729.0, 'oi': 0, 'vol_oi_ratio': 11729.0, 'last_price': 4.3, 'premium': 5043470.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 425.0, 'volume': 6409.0, 'oi': 0, 'vol_oi_ratio': 6409.0, 'last_price': 7.85, 'premium': 5031064.999999999, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 427.5, 'volume': 4875.0, 'oi': 0, 'vol_oi_ratio': 4875.0, 'last_price': 9.52, 'premium': 4641000.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
INTU,Intuit Inc.,NEUTRAL,100,🔥🔥🔥 WHALE ACTIVITY,399.71,2608811.0,0.82,6,6,2026-05-20,2026-05-22,1,12,1431080.0,1177731.0,🟡,"[{'type': 'CALL', 'strike': 405.0, 'volume': 238.0, 'oi': 0, 'vol_oi_ratio': 238.0, 'last_price': 16.08, 'premium': 382703.99999999994, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'CALL', 'strike': 420.0, 'volume': 332.0, 'oi': 0, 'vol_oi_ratio': 332.0, 'last_price': 10.25, 'premium': 340300.0, 'itm': False, 'implied_volatility': 0.12500875}, {'type': 'CALL', 'strike': 430.0, 'volume': 395.0, 'oi': 0, 'vol_oi_ratio': 395.0, 'last_price': 7.7, 'premium': 304150.0, 'itm': False, 'implied_volatility': 0.12500875}]","[{'type': 'PUT', 'strike': 400.0, 'volume': 348.0, 'oi': 0, 'vol_oi_ratio': 348.0, 'last_price': 17.82, 'premium': 620136.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 397.5, 'volume': 135.0, 'oi': 0, 'vol_oi_ratio': 135.0, 'last_price': 16.05, 'premium': 216675.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'PUT', 'strike': 395.0, 'volume': 127.0, 'oi': 0, 'vol_oi_ratio': 127.0, 'last_price': 14.25, 'premium': 180975.0, 'itm': False, 'implied_volatility': 0.0312596875}]"
WMT,Walmart Inc.,BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,134.2,5815674.0,0.41,18,13,2026-05-20,2026-05-22,1,31,4129192.0,1686482.0,🟢,"[{'type': 'CALL', 'strike': 135.0, 'volume': 4854.0, 'oi': 0, 'vol_oi_ratio': 4854.0, 'last_price': 2.88, 'premium': 1397951.9999999998, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'CALL', 'strike': 137.0, 'volume': 2795.0, 'oi': 0, 'vol_oi_ratio': 2795.0, 'last_price': 2.01, 'premium': 561795.0, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'CALL', 'strike': 134.0, 'volume': 1636.0, 'oi': 0, 'vol_oi_ratio': 1636.0, 'last_price': 3.33, 'premium': 544788.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 133.0, 'volume': 1234, 'oi': 0, 'vol_oi_ratio': 1234, 'last_price': 2.62, 'premium': 323308.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'PUT', 'strike': 134.0, 'volume': 990, 'oi': 0, 'vol_oi_ratio': 990, 'last_price': 3.09, 'premium': 305910.0, 'itm': False, 'implied_volatility': 0.007822421875}, {'type': 'PUT', 'strike': 135.0, 'volume': 605, 'oi': 0, 'vol_oi_ratio': 605, 'last_price': 3.6, 'premium': 217800.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
V,Visa Inc.,BULLISH,90,🔥🔥🔥 WHALE ACTIVITY,329.91,975407.0,0.34,7,6,2026-05-20,2026-05-22,1,13,726091.0,249316.0,🟢,"[{'type': 'CALL', 'strike': 295.0, 'volume': 112.0, 'oi': 0, 'vol_oi_ratio': 112.0, 'last_price': 27.54, 'premium': 308448.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 300.0, 'volume': 112.0, 'oi': 0, 'vol_oi_ratio': 112.0, 'last_price': 22.64, 'premium': 253568.00000000003, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 335.0, 'volume': 423.0, 'oi': 0, 'vol_oi_ratio': 423.0, 'last_price': 1.16, 'premium': 49067.99999999999, 'itm': False, 'implied_volatility': 0.0312596875}]","[{'type': 'PUT', 'strike': 325.0, 'volume': 708.0, 'oi': 0, 'vol_oi_ratio': 708.0, 'last_price': 1.25, 'premium': 88500.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'PUT', 'strike': 322.5, 'volume': 780.0, 'oi': 0, 'vol_oi_ratio': 780.0, 'last_price': 0.63, 'premium': 49140.0, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'PUT', 'strike': 330.0, 'volume': 129.0, 'oi': 0, 'vol_oi_ratio': 129.0, 'last_price': 2.99, 'premium': 38571.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
ZTS,Zoetis Inc.,BEARISH,90,🔥🔥🔥 WHALE ACTIVITY,78.92,2114546.0,5.63,2,4,2026-05-20,2026-06-18,28,6,318755.0,1795791.0,🔴,"[{'type': 'CALL', 'strike': 80.0, 'volume': 610, 'oi': 0, 'vol_oi_ratio': 610, 'last_price': 3.05, 'premium': 186050.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'CALL', 'strike': 85.0, 'volume': 983, 'oi': 0, 'vol_oi_ratio': 983, 'last_price': 1.35, 'premium': 132705.00000000003, 'itm': False, 'implied_volatility': 0.062509375}]","[{'type': 'PUT', 'strike': 130.0, 'volume': 211.0, 'oi': 0, 'vol_oi_ratio': 211.0, 'last_price': 44.1, 'premium': 930510.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 125.0, 'volume': 105.0, 'oi': 0, 'vol_oi_ratio': 105.0, 'last_price': 51.4, 'premium': 539700.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 75.0, 'volume': 1213.0, 'oi': 0, 'vol_oi_ratio': 1213.0, 'last_price': 1.77, 'premium': 214701.00000000003, 'itm': False, 'implied_volatility': 0.062509375}]"
TMO,Thermo Fisher Scientific Inc,NEUTRAL,90,🔥🔥🔥 WHALE ACTIVITY,447.81,1054876.0,0.63,4,4,2026-05-20,2026-05-22,1,8,648596.0,406280.0,🟡,"[{'type': 'CALL', 'strike': 450.0, 'volume': 444.0, 'oi': 0, 'vol_oi_ratio': 444.0, 'last_price': 9.0, 'premium': 399600.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'CALL', 'strike': 455.0, 'volume': 291.0, 'oi': 0, 'vol_oi_ratio': 291.0, 'last_price': 5.56, 'premium': 161795.99999999997, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'CALL', 'strike': 460.0, 'volume': 164.0, 'oi': 0, 'vol_oi_ratio': 164.0, 'last_price': 3.5, 'premium': 57400.0, 'itm': False, 'implied_volatility': 0.062509375}]","[{'type': 'PUT', 'strike': 450.0, 'volume': 279.0, 'oi': 0, 'vol_oi_ratio': 279.0, 'last_price': 7.8, 'premium': 217619.99999999997, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 445.0, 'volume': 146.0, 'oi': 0, 'vol_oi_ratio': 146.0, 'last_price': 6.0, 'premium': 87600.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'PUT', 'strike': 440.0, 'volume': 232.0, 'oi': 0, 'vol_oi_ratio': 232.0, 'last_price': 3.3, 'premium': 76559.99999999999, 'itm': False, 'implied_volatility': 0.062509375}]"
MA,Mastercard Incorporated,NEUTRAL,80,🔥🔥🔥 WHALE ACTIVITY,499.7,436344.0,1.2,6,4,2026-05-20,2026-05-22,1,10,197900.0,238444.0,🟡,"[{'type': 'CALL', 'strike': 500.0, 'volume': 154.0, 'oi': 0, 'vol_oi_ratio': 154.0, 'last_price': 5.4, 'premium': 83160.0, 'itm': False, 'implied_volatility': 0.00196310546875}, {'type': 'CALL', 'strike': 502.5, 'volume': 138.0, 'oi': 0, 'vol_oi_ratio': 138.0, 'last_price': 3.85, 'premium': 53130.00000000001, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'CALL', 'strike': 510.0, 'volume': 131.0, 'oi': 0, 'vol_oi_ratio': 131.0, 'last_price': 1.85, 'premium': 24235.000000000004, 'itm': False, 'implied_volatility': 0.062509375}]","[{'type': 'PUT', 'strike': 502.5, 'volume': 307.0, 'oi': 0, 'vol_oi_ratio': 307.0, 'last_price': 3.67, 'premium': 112669.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 495.0, 'volume': 252.0, 'oi': 0, 'vol_oi_ratio': 252.0, 'last_price': 3.3, 'premium': 83159.99999999999, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'PUT', 'strike': 492.5, 'volume': 121.0, 'oi': 0, 'vol_oi_ratio': 121.0, 'last_price': 2.55, 'premium': 30854.999999999996, 'itm': False, 'implied_volatility': 0.0312596875}]"
KO,Coca-Cola Company (The),BULLISH,80,🔥🔥🔥 WHALE ACTIVITY,81.92,611613.0,0.33,5,3,2026-05-20,2026-05-22,1,8,461535.0,150078.0,🟢,"[{'type': 'CALL', 'strike': 82.0, 'volume': 3178.0, 'oi': 0, 'vol_oi_ratio': 3178.0, 'last_price': 0.64, 'premium': 203392.0, 'itm': False, 'implied_volatility': 0.0039162109375}, {'type': 'CALL', 'strike': 81.0, 'volume': 769.0, 'oi': 0, 'vol_oi_ratio': 769.0, 'last_price': 1.18, 'premium': 90742.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 80.0, 'volume': 299.0, 'oi': 0, 'vol_oi_ratio': 299.0, 'last_price': 2.11, 'premium': 63089.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 82.0, 'volume': 1251.0, 'oi': 0, 'vol_oi_ratio': 1251.0, 'last_price': 0.65, 'premium': 81315.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 83.0, 'volume': 365.0, 'oi': 0, 'vol_oi_ratio': 365.0, 'last_price': 1.35, 'premium': 49275.00000000001, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 81.0, 'volume': 672.0, 'oi': 0, 'vol_oi_ratio': 672.0, 'last_price': 0.29, 'premium': 19488.0, 'itm': False, 'implied_volatility': 0.0312596875}]"
SYK,Stryker Corporation,BEARISH,80,🔥🔥🔥 WHALE ACTIVITY,317.75,3282730.0,12.42,2,2,2026-05-20,2026-06-18,28,4,244630.0,3038100.0,🔴,"[{'type': 'CALL', 'strike': 320.0, 'volume': 235.0, 'oi': 0, 'vol_oi_ratio': 235.0, 'last_price': 9.7, 'premium': 227950.0, 'itm': False, 'implied_volatility': 0.007822421875}, {'type': 'CALL', 'strike': 350.0, 'volume': 139.0, 'oi': 0, 'vol_oi_ratio': 139.0, 'last_price': 1.2, 'premium': 16680.0, 'itm': False, 'implied_volatility': 0.062509375}]","[{'type': 'PUT', 'strike': 410.0, 'volume': 200.0, 'oi': 0, 'vol_oi_ratio': 200.0, 'last_price': 123.14, 'premium': 2462800.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 360.0, 'volume': 110.0, 'oi': 0, 'vol_oi_ratio': 110.0, 'last_price': 52.3, 'premium': 575300.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
