ticker,vcp_score,vcp_quality,stage,consolidation_quality,current_price_x,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price_y,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage
ASAZY,0.0,,,,,50.0,Assa Abloy AB,55.1,Industrials,Security & Protection Services,90.0,30.0,27.0,65.0,55.0,17.96,39899082752.0,15.0,3.6,False,down,44.4,False,0.0,-5.8,False,0.0,,,False,21.98,-18.3,3.0,False,"{'roe_pct': 15.0, 'debt_to_equity': 0.61, 'current_ratio': 1.0}","{'eps_growth_yoy': np.float64(44.4), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 10.5}",21.88,21.88,21.88,1.0,hold,21.8,347.64,1835.6,22.5,25.3,43.28,8.2,1.81,41.6,1.7,False,,,22.2,59.0,2026-07-17,False,False,8.0,STRONG,,118.2,0.45,,,,,,0.0,0.0,,16.5,2026-05-19 08:52:06,2026-05-19,CONFIRMED_UPTREND,TRADE,False,50,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (1.0x ratio, 47% up volume)",MEGA_FLOAT,970.0,25.0,23.6,15.0,False,down,3.6,0.0,False,0.0,False,0.0,0.0,,29.0,,Sin datos suficientes,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1/3,65.04,5.0,8.0,3.0,0.0,5.0,0.0,36.75,1.0,1.0,0.0,10.0,,0,,3,MIXED/BUY (+3),WATCH,4.0,0,,,5.510000000000001,⭐ GOOD,🟡 Good,,,,,,,,False,1,0.852,False,-17.56,22.35,-13.96,sideways,stage4
WTKWY,0.0,,,,,92.8,Wolters Kluwer N.V.,49.8,Industrials,Specialty Business Services,60.0,50.0,24.0,50.0,70.0,74.11,16598465536.0,15.0,4.4,False,down,,,0.0,,,0.0,,,False,185.47,-60.0,0.0,False,"{'roe_pct': 111.7, 'debt_to_equity': 6.23, 'current_ratio': 0.65, 'operating_margin_pct': 24.2}",{'profit_margin_pct': 21.4},116.9,116.9,116.9,1.0,strong_buy,57.7,186.6,151.8,196.8,165.6,5.94,4.4,4.0,43.5,1.72,,,,18.4,,,False,False,7.0,NEUTRAL,8.49,668.9,0.28,,,,,,7.799999999999997,0.0,27.8,14.9,2026-05-19 08:52:06,2026-05-19,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.7x ratio, 39% up volume)",MEGA_FLOAT,225.6,30.0,42.8,15.0,False,down,4.4,0.0,,0.0,,0.0,0.0,16.0,29.0,48.3,Bajo 50%,19.1,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,53.81,5.0,6.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0,,-5,MIXED/AVOID (-5),CAUTION,0.0,35,0.29,BAJA,0.0,🔵 DECENT,🟡 Good,,,,,,,,False,0,1.165,False,-59.71,13.16,-42.99,downtrend,stage1
ADP,63.73809523809524,Excellent,Stage Unknown,19.96163463419413,209.7100067138672,15.0,"Automatic Data Processing, Inc.",72.5,Technology,Software - Application,100.0,80.0,24.0,85.0,50.0,222.94,89116762112.0,15.0,9.8,False,down,49.3,True,1.0,15.8,True,2.0,3.8,4.5,False,329.93,-32.4,1.0,False,"{'roe_pct': 71.2, 'debt_to_equity': 0.69, 'current_ratio': 1.04, 'operating_margin_pct': 30.2}","{'eps_growth_yoy': np.float64(49.3), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 20.1}",244.47,305.0,190.0,15.0,hold,9.7,239.06,7.2,112.56,-49.5,5.33,11.88,3.05,60.5,2.02,True,-2.01,13.5,4.2,71.0,2026-07-29,False,False,8.0,STRONG,6.39,192.0,1.75,BULLISH,0.0,40.0,1.0,0.0,26.700000000000003,25.5,4.5,21.8,2026-05-19 08:52:06,2026-05-19,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 42% up volume)",MEGA_FLOAT,398.8,30.0,51.7,15.0,False,down,9.8,0.0,True,1.0,True,2.0,5.0,20.0,29.0,34.5,Bajo 50%,11.7,0.0,0.0,0.0,-5.0,5.0,0.0,0.0,0.0,False,1/3,48.75,8.0,6.0,5.0,3.0,1.0,0.0,-6.19,0.0,2.0,0.0,10.0,5.0,0,,-8,RELIABLE/AVOID (-8),CAUTION,4.0,35,0.3385,MEDIA,31.61904761904762,🔵 DECENT,🟡 Good,,,,,,,,False,1,1.026,False,-30.73,18.48,-21.17,sideways,stage4
SAP,0.0,,,,,76.1,SAP  SE,62.2,Technology,Software - Application,90.0,50.0,15.0,85.0,70.0,174.62,205865156608.0,15.0,6.6,False,down,13.8,True,1.0,5.8,False,0.0,0.8,2.4,False,313.28,-44.3,1.0,False,"{'roe_pct': 16.4, 'debt_to_equity': 0.17, 'current_ratio': 1.07, 'operating_margin_pct': 30.0}","{'eps_growth_yoy': np.float64(13.8), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 19.6}",256.5,323.0,200.0,12.0,buy,46.9,133.62,-23.5,72.5,-58.5,3.96,6.98,1.68,37.2,1.48,True,-1.99,21.9,9.3,65.0,2026-07-23,False,False,8.0,STRONG,5.34,146.7,1.98,,,,,,8.5,0.0,22.8,18.7,2026-05-19 08:52:06,2026-05-19,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 44% up volume)",MEGA_FLOAT,1038.8,30.0,41.5,15.0,False,down,6.6,0.0,True,1.0,False,0.0,2.0,20.0,29.0,34.5,Bajo 50%,11.7,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,50.885000000000005,8.0,3.0,3.0,3.0,3.0,-0.65,-6.19,0.0,2.0,0.0,10.0,20.0,0,,-5,MIXED/AVOID (-5),WATCH,3.0,35,0.4965,ALTA,0.0,🔵 DECENT,🟡 Good,,,,,,,,False,1,1.034,False,-43.29,10.58,-38.05,sideways,stage1
MSFT,0.0,,,,,29.9,Microsoft Corporation,63.3,Technology,Software - Infrastructure,85.0,50.0,24.0,90.0,70.0,423.54,3146239442944.0,15.0,9.0,False,down,16.7,False,0.0,8.4,False,0.0,1.1,2.3,False,555.45,-23.7,2.0,False,"{'roe_pct': 34.0, 'debt_to_equity': 0.3, 'current_ratio': 1.28, 'operating_margin_pct': 46.3}","{'eps_growth_yoy': np.float64(16.7), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 39.3}",560.63,870.0,400.0,54.0,strong_buy,32.4,165.89,-60.8,392.42,-7.3,1.18,4.98,0.86,20.7,0.79,True,-0.71,55.7,23.4,71.0,2026-07-29,False,False,6.0,NEUTRAL,3.95,45.1,0.93,BULLISH,0.28,90.0,7.0,4.0,6.0,0.0,9.0,19.0,2026-05-19 08:52:06,2026-05-19,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MEGA_FLOAT,7417.4,25.0,28.0,15.0,False,down,9.0,0.0,False,0.0,False,0.0,0.0,6.0,29.0,82.8,Top 25%,34.1,3.0,0.0,0.0,-5.0,5.0,0.0,0.0,0.0,False,1/3,58.815,8.0,0.0,0.0,3.0,5.0,-0.16,-3.27,0.0,1.0,0.0,2.0,87.0,0,,3,MIXED/BUY (+3),CAUTION,0.0,35,0.4718,ALTA,0.0,🔵 DECENT,🟡 Good,,,,,,,,False,1,1.074,False,-23.31,18.88,-27.19,sideways,stage4
EXPN.L,0.0,,,,,87.4,EXPERIAN PLC ORD USD0.10,51.8,Industrials,Consulting Services,55.0,50.0,30.0,65.0,70.0,2722.289,24355262464.0,,,,,,,0.0,,,0.0,,,False,4101.0,-33.6,1.0,False,"{'roe_pct': 26.8, 'debt_to_equity': 1.05, 'current_ratio': 0.68, 'operating_margin_pct': 24.9}",{'profit_margin_pct': 17.1},4096.87,4696.48,2873.09,18.0,strong_buy,50.5,6242.0,129.3,3330.0,22.3,5.41,1.47,1.78,42.5,1.36,,,,36.0,1.0,2026-05-20,True,False,5.0,NEUTRAL,5.8,493.1,0.5,,,,,,6.799999999999997,0.0,26.2,15.5,2026-05-19 08:52:06,2026-05-19,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 43% up volume)",MEGA_FLOAT,912.1,30.0,41.8,,,,,0.0,,0.0,,0.0,0.0,17.0,29.0,44.8,Bajo 50%,18.4,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,47.09,5.0,6.0,3.0,0.0,5.0,1.01,0.64,2.0,2.0,1.5,0.0,8.0,0,,-8,RELIABLE/AVOID (-8),BEST,5.0,23,0.1858,BAJA,0.0,🔵 DECENT,🟡 Good,,,,,,,,False,1,0.996,False,-33.79,15.38,-28.0,sideways,stage4
TEVA,0.0,,,,,50.0,Teva Pharmaceutical Industries ,62.5,Healthcare,Drug Manufacturers - Specialty & Generic,85.0,30.0,74.0,55.0,65.0,34.03,39625449472.0,80.0,76.3,False,flat,30.9,False,0.0,-4.7,False,0.0,2.7,5.2,False,37.35,-8.9,8.0,True,"{'roe_pct': 21.6, 'debt_to_equity': 2.06, 'current_ratio': 1.01, 'operating_margin_pct': 19.2}","{'eps_growth_yoy': np.float64(30.9), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 9.0}",40.27,50.0,31.0,11.0,strong_buy,18.3,95.11,179.5,40.2,18.1,6.59,2.24,,,2.95,False,,2.5,72.2,71.0,2026-07-29,False,False,8.0,STRONG,4.05,43.5,0.15,,,,,,42.8,0.0,,18.8,2026-05-19 08:52:06,2026-05-19,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 47% up volume)",MEGA_FLOAT,1083.1,5.0,26.8,80.0,False,flat,76.3,3.0,False,0.0,False,0.0,0.0,3.0,29.0,93.1,Top 10%,39.5,5.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,False,2/3,61.75,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,84.0,0,,8,RELIABLE/BUY (+8),,0.0,11,,,30.25,🔵 DECENT,🟡 Average,,,,,,,,True,3,1.001,False,-8.89,127.02,23.37,uptrend,stage2
AUTO.L,0.0,,,,,84.4,AUTOTRADER GROUP PLC ORD 1P,57.9,Communication Services,Internet Content & Information,60.0,50.0,34.5,100.0,55.0,513.4,4168383488.0,,,,,,,0.0,,,0.0,,,False,920.0,-44.2,1.0,False,"{'roe_pct': 51.6, 'debt_to_equity': 0.1, 'current_ratio': 1.77, 'operating_margin_pct': 62.3}",{'profit_margin_pct': 47.7},653.88,890.0,470.0,16.0,hold,27.4,638.0,24.3,360.0,-29.9,6.08,0.31,2.17,31.9,0.99,,,,4.4,2.0,2026-05-21,True,False,8.0,STRONG,8.56,668.8,1.21,,,,,,10.700000000000005,0.0,25.3,17.4,2026-05-19 08:52:06,2026-05-19,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 41% up volume)",MEGA_FLOAT,859.8,30.0,42.7,,,,,0.0,,0.0,,0.0,0.0,5.0,29.0,86.2,Top 25%,34.5,3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,48.38,0.0,6.0,3.0,0.0,1.0,0.0,-2.83,0.0,1.0,0.0,10.0,1.0,0,,-5,MIXED/AVOID (-5),WATCH,3.0,35,0.5691,ALTA,0.0,🔵 DECENT,🟡 Average,,,,,,,,False,1,1.254,False,-44.03,15.48,-34.46,sideways,stage4
UBER,0.0,,,,,50.0,"Uber Technologies, Inc.",55.0,Technology,Software - Application,60.0,50.0,24.0,85.0,70.0,75.08,152832770048.0,15.0,3.1,False,down,-80.6,True,1.0,4.4,False,0.0,2.7,3.8,False,101.99,-26.4,1.0,False,"{'roe_pct': 35.3, 'debt_to_equity': 0.48, 'current_ratio': 1.07, 'operating_margin_pct': 14.6}","{'eps_growth_yoy': np.float64(-80.6), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 15.9}",104.34,150.0,70.0,51.0,buy,39.0,47.25,-37.1,40.3,-46.3,4.28,3.21,,,,True,-5.07,12.1,-84.6,78.0,2026-08-05,False,False,6.0,NEUTRAL,3.89,133.2,,,,,,,0.0,0.0,,16.5,2026-05-19 08:52:06,2026-05-19,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (1.0x ratio, 48% up volume)",MEGA_FLOAT,2024.0,25.0,23.6,15.0,False,down,3.1,0.0,True,1.0,False,0.0,2.0,20.0,29.0,34.5,Bajo 50%,11.7,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,59.0,8.0,3.0,0.0,3.0,-3.0,-0.64,-0.2,0.0,0.0,0.0,2.0,59.0,1,Pershing Square (Ackman),8,RELIABLE/BUY (+8),,0.0,11,,,0.0,🔵 DECENT,🟡 Average,,,,,,,,False,1,1.171,False,-26.38,9.67,-28.61,sideways,stage1
BR,58.51904761904762,Excellent,Stage Unknown,27.08119624727029,170.83999633789062,67.7,"Broadridge Financial Solutions,",46.5,Technology,Information Technology Services,50.0,50.0,15.0,60.0,70.0,150.62,17420451840.0,15.0,5.4,False,down,-26.2,False,0.0,-5.4,True,2.0,3.2,2.3,False,271.91,-44.6,0.0,False,"{'roe_pct': 42.3, 'debt_to_equity': 1.21, 'current_ratio': 0.94, 'operating_margin_pct': 18.4}","{'eps_growth_yoy': np.float64(-26.2), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.0}",206.5,255.0,165.0,8.0,buy,37.1,248.47,65.0,141.19,-6.3,6.82,10.27,2.59,40.7,1.62,True,-2.78,13.4,10.6,77.0,2026-08-04,False,False,8.0,STRONG,5.82,344.9,0.96,,,,,,24.700000000000003,23.4,20.3,13.9,2026-05-19 08:52:06,2026-05-19,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.6x ratio, 37% up volume)",HIGH_FLOAT,115.1,27.0,57.7,15.0,False,down,5.4,0.0,False,0.0,True,2.0,2.0,28.0,29.0,6.9,Bottom 25%,4.5,-3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,41.785,8.0,6.0,3.0,3.0,3.0,0.0,-16.01,0.0,2.0,0.0,10.0,10.0,0,,-8,RELIABLE/AVOID (-8),CAUTION,4.0,35,0.55,ALTA,26.409523809523805,⚪ WEAK,🟡 Average,,,,,,,,False,0,0.915,False,-43.85,7.75,-43.28,downtrend,stage1
