ticker,company_name,sentiment,flow_score,quality,current_price,total_premium,put_call_ratio,unusual_calls,unusual_puts,detected_date,expiration_date,days_to_expiration,total_unusual,call_premium,put_premium,sentiment_emoji,top_calls,top_puts
V,Visa Inc.,BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,364.15,12241741.0,0.01,11,3,2026-08-17,2026-08-21,3,14,12118374.0,123367.0,🟢,"[{'type': 'CALL', 'strike': 270.0, 'volume': 635.0, 'oi': 0, 'vol_oi_ratio': 635.0, 'last_price': 90.5, 'premium': 5746750.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 285.0, 'volume': 385.0, 'oi': 0, 'vol_oi_ratio': 385.0, 'last_price': 74.45, 'premium': 2866325.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 295.0, 'volume': 240.0, 'oi': 0, 'vol_oi_ratio': 240.0, 'last_price': 64.4, 'premium': 1545600.0000000002, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 365.0, 'volume': 181.0, 'oi': 0.0, 'vol_oi_ratio': 181.0, 'last_price': 3.73, 'premium': 67513.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 360.0, 'volume': 231.0, 'oi': 0.0, 'vol_oi_ratio': 231.0, 'last_price': 1.8, 'premium': 41580.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'PUT', 'strike': 355.0, 'volume': 183.0, 'oi': 0.0, 'vol_oi_ratio': 183.0, 'last_price': 0.78, 'premium': 14274.0, 'itm': False, 'implied_volatility': 0.062509375}]"
COST,Costco Wholesale Corporation,NEUTRAL,100,🔥🔥🔥 WHALE ACTIVITY,961.1,1858011.0,0.66,11,9,2026-08-17,2026-08-21,3,20,1121314.0,736697.0,🟡,"[{'type': 'CALL', 'strike': 960.0, 'volume': 173.0, 'oi': 0, 'vol_oi_ratio': 173.0, 'last_price': 11.0, 'premium': 190300.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 955.0, 'volume': 109.0, 'oi': 0, 'vol_oi_ratio': 109.0, 'last_price': 14.01, 'premium': 152709.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 970.0, 'volume': 231.0, 'oi': 0, 'vol_oi_ratio': 231.0, 'last_price': 6.3, 'premium': 145530.0, 'itm': False, 'implied_volatility': 0.015634843750000002}]","[{'type': 'PUT', 'strike': 960.0, 'volume': 355.0, 'oi': 0.0, 'vol_oi_ratio': 355.0, 'last_price': 9.15, 'premium': 324825.0, 'itm': False, 'implied_volatility': 0.0039162109375}, {'type': 'PUT', 'strike': 962.5, 'volume': 158.0, 'oi': 0.0, 'vol_oi_ratio': 158.0, 'last_price': 10.0, 'premium': 158000.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 950.0, 'volume': 145.0, 'oi': 0.0, 'vol_oi_ratio': 145.0, 'last_price': 4.65, 'premium': 67425.0, 'itm': False, 'implied_volatility': 0.0312596875}]"
MSFT,Microsoft Corporation,NEUTRAL,100,🔥🔥🔥 WHALE ACTIVITY,495.4,9043682.0,1.18,11,11,2026-08-17,2026-08-17,-1,22,4149183.0,4894499.0,🟡,"[{'type': 'CALL', 'strike': 497.5, 'volume': 10090.0, 'oi': 0.0, 'vol_oi_ratio': 10090.0, 'last_price': 1.84, 'premium': 1856560.0000000002, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'CALL', 'strike': 500.0, 'volume': 9593.0, 'oi': 0.0, 'vol_oi_ratio': 9593.0, 'last_price': 1.05, 'premium': 1007265.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'CALL', 'strike': 487.5, 'volume': 529.0, 'oi': 0.0, 'vol_oi_ratio': 529.0, 'last_price': 8.24, 'premium': 435896.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 537.5, 'volume': 504.0, 'oi': 0.0, 'vol_oi_ratio': 504.0, 'last_price': 32.87, 'premium': 1656648.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 535.0, 'volume': 210.0, 'oi': 0.0, 'vol_oi_ratio': 210.0, 'last_price': 34.19, 'premium': 717990.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 495.0, 'volume': 2611.0, 'oi': 0.0, 'vol_oi_ratio': 2611.0, 'last_price': 2.6, 'premium': 678860.0, 'itm': False, 'implied_volatility': 0.0039162109375}]"
PG,Procter & Gamble Company (The),BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,144.55,4555219.0,0.04,6,4,2026-08-17,2026-08-21,3,10,4364645.0,190574.0,🟢,"[{'type': 'CALL', 'strike': 115.0, 'volume': 975.0, 'oi': 0.0, 'vol_oi_ratio': 975.0, 'last_price': 31.3, 'premium': 3051750.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 110.0, 'volume': 210.0, 'oi': 0.0, 'vol_oi_ratio': 210.0, 'last_price': 36.45, 'premium': 765450.0000000001, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 120.0, 'volume': 150.0, 'oi': 0.0, 'vol_oi_ratio': 150.0, 'last_price': 26.45, 'premium': 396750.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 150.0, 'volume': 219.0, 'oi': 0, 'vol_oi_ratio': 219.0, 'last_price': 5.1, 'premium': 111689.99999999999, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 145.0, 'volume': 211.0, 'oi': 0, 'vol_oi_ratio': 211.0, 'last_price': 1.52, 'premium': 32072.000000000004, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 144.0, 'volume': 286.0, 'oi': 0, 'vol_oi_ratio': 286.0, 'last_price': 1.02, 'premium': 29172.000000000004, 'itm': False, 'implied_volatility': 0.007822421875}]"
WMT,Walmart Inc.,NEUTRAL,100,🔥🔥🔥 WHALE ACTIVITY,115.27,3193741.0,0.56,14,11,2026-08-17,2026-08-21,3,25,2042287.0,1151454.0,🟡,"[{'type': 'CALL', 'strike': 120.0, 'volume': 3977, 'oi': 0, 'vol_oi_ratio': 3977, 'last_price': 1.12, 'premium': 445424.00000000006, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'CALL', 'strike': 115.0, 'volume': 1145, 'oi': 0, 'vol_oi_ratio': 1145, 'last_price': 2.91, 'premium': 333195.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 116.0, 'volume': 799, 'oi': 0, 'vol_oi_ratio': 799, 'last_price': 2.47, 'premium': 197353.00000000003, 'itm': False, 'implied_volatility': 0.015634843750000002}]","[{'type': 'PUT', 'strike': 115.0, 'volume': 1355.0, 'oi': 0.0, 'vol_oi_ratio': 1355.0, 'last_price': 2.8, 'premium': 379399.99999999994, 'itm': False, 'implied_volatility': 0.007822421875}, {'type': 'PUT', 'strike': 111.0, 'volume': 2968.0, 'oi': 0.0, 'vol_oi_ratio': 2968.0, 'last_price': 1.14, 'premium': 338351.99999999994, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'PUT', 'strike': 110.0, 'volume': 999.0, 'oi': 0.0, 'vol_oi_ratio': 999.0, 'last_price': 0.9, 'premium': 89910.0, 'itm': False, 'implied_volatility': 0.12500875}]"
INTU,Intuit Inc.,BULLISH,90,🔥🔥🔥 WHALE ACTIVITY,345.66,1331988.0,0.21,5,3,2026-08-17,2026-08-21,3,8,1105375.0,226613.0,🟢,"[{'type': 'CALL', 'strike': 275.0, 'volume': 200.0, 'oi': 0.0, 'vol_oi_ratio': 200.0, 'last_price': 23.86, 'premium': 477200.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 350.0, 'volume': 334.0, 'oi': 0.0, 'vol_oi_ratio': 334.0, 'last_price': 6.52, 'premium': 217767.99999999997, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'CALL', 'strike': 365.0, 'volume': 791.0, 'oi': 0.0, 'vol_oi_ratio': 791.0, 'last_price': 2.45, 'premium': 193795.0, 'itm': False, 'implied_volatility': 0.12500875}]","[{'type': 'PUT', 'strike': 360.0, 'volume': 103.0, 'oi': 0.0, 'vol_oi_ratio': 103.0, 'last_price': 17.01, 'premium': 175203.00000000003, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 330.0, 'volume': 198.0, 'oi': 0.0, 'vol_oi_ratio': 198.0, 'last_price': 1.95, 'premium': 38610.0, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'PUT', 'strike': 300.0, 'volume': 800.0, 'oi': 0.0, 'vol_oi_ratio': 800.0, 'last_price': 0.16, 'premium': 12800.0, 'itm': False, 'implied_volatility': 0.2500075}]"
KO,Coca-Cola Company (The),BULLISH,80,🔥🔥🔥 WHALE ACTIVITY,87.71,841422.0,0.09,6,3,2026-08-17,2026-08-21,3,9,774850.0,66572.0,🟢,"[{'type': 'CALL', 'strike': 88.0, 'volume': 6414.0, 'oi': 0, 'vol_oi_ratio': 6414.0, 'last_price': 0.56, 'premium': 359184.0, 'itm': False, 'implied_volatility': 0.007822421875}, {'type': 'CALL', 'strike': 89.0, 'volume': 8714.0, 'oi': 0, 'vol_oi_ratio': 8714.0, 'last_price': 0.29, 'premium': 252706.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'CALL', 'strike': 85.0, 'volume': 236.0, 'oi': 0, 'vol_oi_ratio': 236.0, 'last_price': 2.83, 'premium': 66788.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 88.0, 'volume': 371.0, 'oi': 0.0, 'vol_oi_ratio': 371.0, 'last_price': 0.88, 'premium': 32648.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 87.0, 'volume': 442.0, 'oi': 0.0, 'vol_oi_ratio': 442.0, 'last_price': 0.4, 'premium': 17680.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'PUT', 'strike': 87.5, 'volume': 262.0, 'oi': 0.0, 'vol_oi_ratio': 262.0, 'last_price': 0.62, 'premium': 16244.0, 'itm': False, 'implied_volatility': 0.007822421875}]"
MCO,Moody's Corporation,BULLISH,80,🔥🔥🔥 WHALE ACTIVITY,484.96,7756390.0,0.0,4,0,2026-08-17,2026-08-21,3,4,7756390.0,0.0,🟢,"[{'type': 'CALL', 'strike': 360.0, 'volume': 330.0, 'oi': 0, 'vol_oi_ratio': 330.0, 'last_price': 125.3, 'premium': 4134900.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 300.0, 'volume': 140.0, 'oi': 0, 'vol_oi_ratio': 140.0, 'last_price': 185.3, 'premium': 2594200.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 410.0, 'volume': 125.0, 'oi': 0, 'vol_oi_ratio': 125.0, 'last_price': 75.3, 'premium': 941250.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]",[]
PAYX,"Paychex, Inc.",BULLISH,80,🔥🔥🔥 WHALE ACTIVITY,122.02,3505362.0,0.0,2,1,2026-08-17,2026-08-21,3,3,3492000.0,13362.0,🟢,"[{'type': 'CALL', 'strike': 85.0, 'volume': 1000.0, 'oi': 0, 'vol_oi_ratio': 1000.0, 'last_price': 31.41, 'premium': 3141000.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 90.0, 'volume': 135.0, 'oi': 0, 'vol_oi_ratio': 135.0, 'last_price': 26.0, 'premium': 351000.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 120.0, 'volume': 131.0, 'oi': 0, 'vol_oi_ratio': 131.0, 'last_price': 1.02, 'premium': 13362.0, 'itm': False, 'implied_volatility': 0.0312596875}]"
FICO,Fair Isaac Corporation,BEARISH,80,🔥🔥🔥 WHALE ACTIVITY,1085.78,1400000.0,999.0,0,1,2026-08-17,2026-08-21,3,1,0.0,1400000.0,🔴,[],"[{'type': 'PUT', 'strike': 1180.0, 'volume': 100.0, 'oi': 0, 'vol_oi_ratio': 100.0, 'last_price': 140.0, 'premium': 1400000.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
