ticker,data_quality,thesis_verdict,reasoning,confidence,score_adjustment,validated_at
RSG,UNRELIABLE,INSUFFICIENT,"No se dispone de datos históricos de FCF ni de ROIC, y los flujos proyectados carecen de consenso, lo que impide validar la consistencia del modelo. Sin información suficiente, no se puede confirmar si la valoración está sobrevalorada.",70,0,2026-09-01T10:00:59+00:00
FAST,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-01T10:00:59+00:00
MSI,MIXED,AVOID,"Los flujos de caja libre históricos no están disponibles y los valores forward carecen de consenso, lo que reduce la fiabilidad del modelo. Además, el precio actual está muy por encima del valor implícito (205 USD) y el upside es negativo, indicando sobrevaloración.",70,-5,2026-09-01T10:00:59+00:00
CB,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-01T10:00:59+00:00
CHD,UNRELIABLE,INSUFFICIENT,"No se dispone de datos históricos de FCF ni de consenso para los flujos futuros; la información es escasa y los supuestos son poco verificables, lo que impide validar el modelo. Sin datos fiables, la conclusión de sobrevaloración no puede confirmarse.",70,0,2026-09-01T10:00:59+00:00
ROP,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-01T10:00:59+00:00
CBOE,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-01T10:00:59+00:00
7741.T,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-01T10:00:59+00:00
ISRG,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-01T10:00:59+00:00
BRK-B,UNRELIABLE,INSUFFICIENT,"No se dispone de datos de FCF ni de métricas clave para un ETF apalancado, por lo que el modelo Owner Earnings no es aplicable. Además, la naturaleza del ETF 2x hace que los supuestos de flujo de caja sean irrelevantes.",90,0,2026-09-01T10:00:59+00:00
CNI,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-01T10:00:59+00:00
SYK,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-01T10:00:59+00:00
ERIE,UNRELIABLE,INSUFFICIENT,"No se dispone de datos de FCF histórico ni proyecciones, lo que impide validar el modelo Owner Earnings. Sin información clave como CapEx, ROIC o rendimientos, la tesis implícita no puede evaluarse.",30,0,2026-09-01T10:00:59+00:00
MSFT,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-01T10:00:59+00:00
AUTO.L,MIXED,INSUFFICIENT,"Faltan datos históricos de FCF y no hay consenso en las proyecciones forward, lo que impide validar la consistencia del modelo. Sin información suficiente sobre ROIC y la estabilidad del flujo de caja, la tesis BUY es prematura.",55,0,2026-09-01T10:00:59+00:00
RELX,UNRELIABLE,INSUFFICIENT,"No se dispone de datos históricos de FCF ni de ROIC, y los flujos futuros son proyecciones sin consenso, lo que impide validar la fiabilidad del modelo. Sin una base sólida, la tesis BUY no puede confirmarse.",85,0,2026-09-01T10:00:59+00:00
AJG,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-01T10:00:59+00:00
LRLCY,UNRELIABLE,INSUFFICIENT,"No se dispone de datos históricos de FCF ni de consenso para los flujos futuros; los supuestos de valoración son poco transparentes y la proyección de precios es extremadamente alta respecto al valor actual, lo que impide confiar en el modelo.",85,0,2026-09-01T10:00:59+00:00
CP,UNRELIABLE,INSUFFICIENT,"No se dispone de datos históricos de FCF (mínimo 3 años) y los flujos proyectados carecen de consenso, lo que impide validar la consistencia del modelo. Sin información fiable, la conclusión de BUY no está sustentada.",80,0,2026-09-01T10:00:59+00:00
ZTS,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-01T10:00:59+00:00
NOW,UNRELIABLE,INSUFFICIENT,"El modelo carece de datos históricos de FCF y se basa únicamente en proyecciones forward sin consenso, lo que impide validar la consistencia del flujo de caja. Además, faltan métricas clave como ROIC y la relación CapEx/Sales real, limitando la confiabilidad del análisis.",30,0,2026-09-01T10:00:59+00:00
INTU,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-01T10:00:59+00:00
SPGI,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-01T10:00:59+00:00
LSEG.L,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-01T10:00:59+00:00
CME,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-01T10:00:59+00:00
FICO,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-01T10:00:59+00:00
ITW,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-01T10:00:59+00:00
DHR,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-01T10:00:59+00:00
ETN,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-01T10:00:59+00:00
CSU.TO,UNRELIABLE,INSUFFICIENT,"No se dispone de historial de FCF ni de consenso para los flujos futuros; faltan métricas clave como ROIC y la información es insuficiente para validar el modelo. Por tanto, la conclusión de sobrevaloración no es fiable.",80,0,2026-09-01T10:00:59+00:00
CLPBY,UNRELIABLE,INSUFFICIENT,"No se dispone de historial de FCF y los flujos futuros son proyecciones sin consenso, lo que hace que los cálculos de precio objetivo y upside sean poco creíbles. Además, la falta de ROIC y otros indicadores clave impide validar la valoración.",85,0,2026-09-01T10:00:59+00:00
V,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-01T10:00:59+00:00
BRO,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-01T10:00:59+00:00
PGR,UNRELIABLE,INSUFFICIENT,"No se dispone de datos de FCF histórico ni proyecciones, lo que impide validar el modelo Owner Earnings. Sin información clave, la tesis implícita NO_DATA no puede confirmarse ni descartarse.",30,0,2026-09-01T10:00:59+00:00
EXPN.L,UNRELIABLE,INSUFFICIENT,"El modelo carece de datos esenciales como FCF histórico, proyecciones y ROIC, lo que impide validar cualquier cálculo de valor. Sin información suficiente, cualquier conclusión sería especulativa.",30,0,2026-09-01T10:00:59+00:00
PEP,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-01T10:00:59+00:00
IT,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-01T10:00:59+00:00
AI.PA,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-01T10:00:59+00:00
HEI,UNRELIABLE,INSUFFICIENT,"No se dispone de datos históricos de FCF ni de ROIC, y los flujos proyectados carecen de consenso, lo que impide validar la consistencia del modelo. Sin una base fiable, la conclusión de sobrevaloración no puede confirmarse.",70,0,2026-09-01T10:00:59+00:00
CDNS,UNRELIABLE,INSUFFICIENT,"No se dispone de FCF histórico (≥3 años) y los flujos proyectados carecen de consenso, lo que impide validar la consistencia del modelo. Sin datos fiables, la conclusión de sobrevaloración no puede confirmarse.",70,0,2026-09-01T10:00:59+00:00
ESLOY,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-01T10:00:59+00:00
WST,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-01T10:00:59+00:00
LIN,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-01T10:00:59+00:00
SBGSY,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-01T10:00:59+00:00
MTD,UNRELIABLE,INSUFFICIENT,"No se dispone de FCF histórico y los flujos proyectados carecen de consenso, lo que impide validar la consistencia del modelo. Sin datos fiables, la conclusión de sobrevaloración es especulativa.",70,0,2026-09-01T10:00:59+00:00
ROL,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-01T10:00:59+00:00
TNE.AX,UNRELIABLE,INSUFFICIENT,"No se dispone de datos históricos de FCF ni de ROIC, y los flujos proyectados carecen de consenso, lo que impide validar la fiabilidad del modelo. Sin información suficiente, la tesis HOLD no puede confirmarse ni descartarse.",70,0,2026-09-01T10:00:59+00:00
TYL,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-01T10:00:59+00:00
GVDNY,MIXED,INSUFFICIENT,"Los flujos de caja libres solo se presentan como proyecciones sin consenso y no hay datos históricos ni ROIC, lo que dificulta validar la consistencia del modelo. Además, la valoración se basa en supuestos de múltiplos y rendimientos que no pueden contrastarse con información real.",55,0,2026-09-01T10:00:59+00:00
HESAY,UNRELIABLE,INSUFFICIENT,"No se dispone de datos históricos de FCF ni de ROIC, y los flujos proyectados carecen de consenso, lo que impide validar la consistencia del modelo. Sin información fiable, la conclusión de BUY no está sustentada.",80,0,2026-09-01T10:00:59+00:00
VLTO,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-01T10:00:59+00:00
DBOEY,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-01T10:00:59+00:00
MCD,MIXED,INSUFFICIENT,"Faltan datos históricos de FCF y no hay consenso en las proyecciones forward, lo que limita la confiabilidad del modelo. Además, la ausencia de ROIC y otros indicadores clave impide validar la premisa de valor. Por ello, la tesis BUY no puede confirmarse con la información disponible.",55,0,2026-09-01T10:00:59+00:00
AON,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-01T10:00:59+00:00
