Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate,FileDate,DaysAgo,BaseScore,FinalScore,InsiderActivity,InsiderTrades,InsiderValue,InsiderTickers,Signals,Urgency,RiskLevel,MappingCoverage
DJUSHG,Dow Jones U.S. Household Goods & Home Construction Index,1002.32,943.49,1158.74,6.235360205195608,34.96031746031744,🟢,OPORTUNIDAD,252,2026-01-13 07:50:01,2026-01-13,0,92,92,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSIS,Dow Jones U.S. Support Services Index,818.66,748.64,949.87,9.35296003419534,34.29934823091247,🟢,OPORTUNIDAD,251,2026-01-13 07:50:01,2026-01-13,0,90,90,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSNG,Dow Jones U.S. Personal & Household Goods Index,999.35,909.61,1081.16,9.865766647244424,33.42105263157892,🟢,OPORTUNIDAD,252,2026-01-13 07:50:01,2026-01-13,0,90,90,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSWC,Dow Jones U.S. Mobile Telecommunications Index,365.14,361.84,458.56,0.9120053062126938,49.35352789065392,🟢,OPORTUNIDAD,252,2026-01-13 07:50:01,2026-01-13,0,88,88,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSCS,Dow Jones U.S. Specialized Consumer Services Index,2392.4,2307.7,3402.3,3.6703210989296826,49.103504482477575,🟢,OPORTUNIDAD,252,2026-01-13 07:50:01,2026-01-13,0,87,87,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSHN,Dow Jones U.S. Nondurable Household Products Index,1111.98,1067.39,1420.24,4.177479646614631,43.84780907668234,🟢,OPORTUNIDAD,252,2026-01-13 07:50:01,2026-01-13,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSFO,Dow Jones U.S. Food Producers Index,359.86,341.8,428.42,5.283791691047397,49.21577946768058,🟢,OPORTUNIDAD,251,2026-01-13 07:50:01,2026-01-13,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSCC,Dow Jones U.S. Commodity Chemicals Index,697.63,608.9,794.88,14.572179339793074,11.650485436893137,🟡,CERCA,251,2026-01-13 07:50:01,2026-01-13,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSRP,Dow Jones U.S. Recreational Products Index,314.2,274.92,429.99,14.287792812454525,21.027027027027003,🟡,CERCA,251,2026-01-13 07:50:01,2026-01-13,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSIB,Dow Jones U.S. Insurance Brokers Index,702.52,658.66,891.38,6.658974281116207,49.94388327721666,🟢,OPORTUNIDAD,252,2026-01-13 07:50:01,2026-01-13,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
