ticker,company_name,sentiment,flow_score,quality,current_price,total_premium,put_call_ratio,unusual_calls,unusual_puts,detected_date,expiration_date,days_to_expiration,total_unusual,call_premium,put_premium,sentiment_emoji,top_calls,top_puts
COST,Costco Wholesale Corporation,NEUTRAL,100,🔥🔥🔥 WHALE ACTIVITY,1050.45,1892186.0,0.83,9,10,2026-05-22,2026-05-22,-1,19,1031224.0,860962.0,🟡,"[{'type': 'CALL', 'strike': 1050.0, 'volume': 493.0, 'oi': 0, 'vol_oi_ratio': 493.0, 'last_price': 6.0, 'premium': 295800.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 1040.0, 'volume': 152.0, 'oi': 0, 'vol_oi_ratio': 152.0, 'last_price': 13.48, 'premium': 204896.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 1045.0, 'volume': 229.0, 'oi': 0, 'vol_oi_ratio': 229.0, 'last_price': 8.85, 'premium': 202665.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 1050.0, 'volume': 412, 'oi': 0, 'vol_oi_ratio': 412, 'last_price': 5.12, 'premium': 210944.0, 'itm': False, 'implied_volatility': 0.00196310546875}, {'type': 'PUT', 'strike': 1055.0, 'volume': 212, 'oi': 0, 'vol_oi_ratio': 212, 'last_price': 7.55, 'premium': 160060.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 1060.0, 'volume': 114, 'oi': 0, 'vol_oi_ratio': 114, 'last_price': 11.5, 'premium': 131100.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
ZTS,Zoetis Inc.,BEARISH,100,🔥🔥🔥 WHALE ACTIVITY,80.07,14003676.0,87.99,3,8,2026-05-22,2026-06-18,26,11,157356.0,13846320.0,🔴,"[{'type': 'CALL', 'strike': 80.0, 'volume': 271, 'oi': 0, 'vol_oi_ratio': 271, 'last_price': 3.49, 'premium': 94579.00000000001, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 85.0, 'volume': 273, 'oi': 0, 'vol_oi_ratio': 273, 'last_price': 1.49, 'premium': 40677.0, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'CALL', 'strike': 90.0, 'volume': 442, 'oi': 0, 'vol_oi_ratio': 442, 'last_price': 0.5, 'premium': 22100.0, 'itm': False, 'implied_volatility': 0.12500875}]","[{'type': 'PUT', 'strike': 105.0, 'volume': 2656.0, 'oi': 0, 'vol_oi_ratio': 2656.0, 'last_price': 25.2, 'premium': 6693120.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 100.0, 'volume': 1479.0, 'oi': 0, 'vol_oi_ratio': 1479.0, 'last_price': 20.2, 'premium': 2987580.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 110.0, 'volume': 680.0, 'oi': 0, 'vol_oi_ratio': 680.0, 'last_price': 30.0, 'premium': 2040000.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
MSFT,Microsoft Corporation,BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,419.09,58708835.0,0.21,25,14,2026-05-22,2026-05-22,-1,39,48504231.0,10204604.0,🟢,"[{'type': 'CALL', 'strike': 420.0, 'volume': 48145, 'oi': 0, 'vol_oi_ratio': 48145, 'last_price': 2.67, 'premium': 12854715.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'CALL', 'strike': 417.5, 'volume': 16373, 'oi': 0, 'vol_oi_ratio': 16373, 'last_price': 4.0, 'premium': 6549200.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 425.0, 'volume': 38222, 'oi': 0, 'vol_oi_ratio': 38222, 'last_price': 1.06, 'premium': 4051532.0, 'itm': False, 'implied_volatility': 0.062509375}]","[{'type': 'PUT', 'strike': 420.0, 'volume': 6449.0, 'oi': 0, 'vol_oi_ratio': 6449.0, 'last_price': 3.4, 'premium': 2192660.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 417.5, 'volume': 9012.0, 'oi': 0, 'vol_oi_ratio': 9012.0, 'last_price': 2.25, 'premium': 2027700.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'PUT', 'strike': 415.0, 'volume': 14718.0, 'oi': 0, 'vol_oi_ratio': 14718.0, 'last_price': 1.35, 'premium': 1986930.0000000002, 'itm': False, 'implied_volatility': 0.062509375}]"
INTU,Intuit Inc.,BEARISH,100,🔥🔥🔥 WHALE ACTIVITY,307.07,64642514.0,21.32,12,31,2026-05-22,2026-05-22,-1,43,2895985.0,61746529.0,🔴,"[{'type': 'CALL', 'strike': 310.0, 'volume': 2597.0, 'oi': 0, 'vol_oi_ratio': 2597.0, 'last_price': 3.65, 'premium': 947904.9999999999, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'CALL', 'strike': 307.5, 'volume': 914.0, 'oi': 0, 'vol_oi_ratio': 914.0, 'last_price': 5.0, 'premium': 457000.0, 'itm': False, 'implied_volatility': 0.007822421875}, {'type': 'CALL', 'strike': 305.0, 'volume': 623.0, 'oi': 0, 'vol_oi_ratio': 623.0, 'last_price': 6.5, 'premium': 404950.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 380.0, 'volume': 1173.0, 'oi': 0, 'vol_oi_ratio': 1173.0, 'last_price': 73.43, 'premium': 8613339.000000002, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 355.0, 'volume': 1566.0, 'oi': 0, 'vol_oi_ratio': 1566.0, 'last_price': 48.1, 'premium': 7532460.000000001, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 350.0, 'volume': 1302.0, 'oi': 0, 'vol_oi_ratio': 1302.0, 'last_price': 42.78, 'premium': 5569956.000000001, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
WMT,Walmart Inc.,BEARISH,100,🔥🔥🔥 WHALE ACTIVITY,121.34,14606741.0,4.26,11,19,2026-05-22,2026-05-22,-1,30,2776374.0,11830367.0,🔴,"[{'type': 'CALL', 'strike': 120.0, 'volume': 3287, 'oi': 0, 'vol_oi_ratio': 3287, 'last_price': 1.96, 'premium': 644252.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 122.0, 'volume': 8431, 'oi': 0, 'vol_oi_ratio': 8431, 'last_price': 0.7, 'premium': 590170.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'CALL', 'strike': 121.0, 'volume': 5104, 'oi': 0, 'vol_oi_ratio': 5104, 'last_price': 1.08, 'premium': 551232.0000000001, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 132.0, 'volume': 1604, 'oi': 0, 'vol_oi_ratio': 1604, 'last_price': 9.5, 'premium': 1523800.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 125.0, 'volume': 3760, 'oi': 0, 'vol_oi_ratio': 3760, 'last_price': 3.64, 'premium': 1368640.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 130.0, 'volume': 1686, 'oi': 0, 'vol_oi_ratio': 1686, 'last_price': 8.03, 'premium': 1353857.9999999998, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
V,Visa Inc.,BULLISH,80,🔥🔥🔥 WHALE ACTIVITY,331.12,876543.0,0.0,5,0,2026-05-22,2026-05-22,-1,5,876543.0,0.0,🟢,"[{'type': 'CALL', 'strike': 295.0, 'volume': 112.0, 'oi': 0, 'vol_oi_ratio': 112.0, 'last_price': 27.54, 'premium': 308448.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 300.0, 'volume': 112.0, 'oi': 0, 'vol_oi_ratio': 112.0, 'last_price': 22.64, 'premium': 253568.00000000003, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 327.5, 'volume': 483.0, 'oi': 0, 'vol_oi_ratio': 483.0, 'last_price': 4.24, 'premium': 204792.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]",[]
SYK,Stryker Corporation,BEARISH,80,🔥🔥🔥 WHALE ACTIVITY,313.5,5188380.0,999.0,0,4,2026-05-22,2026-06-18,26,4,0.0,5188380.0,🔴,[],"[{'type': 'PUT', 'strike': 410.0, 'volume': 200.0, 'oi': 0, 'vol_oi_ratio': 200.0, 'last_price': 123.14, 'premium': 2462800.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 400.0, 'volume': 137.0, 'oi': 0, 'vol_oi_ratio': 137.0, 'last_price': 84.96, 'premium': 1163951.9999999998, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 380.0, 'volume': 152.0, 'oi': 0, 'vol_oi_ratio': 152.0, 'last_price': 64.89, 'premium': 986328.0000000001, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
TYL,"Tyler Technologies, Inc.",BEARISH,80,🔥🔥🔥 WHALE ACTIVITY,308.74,14069200.0,999.0,0,2,2026-05-22,2026-06-18,26,2,0.0,14069200.0,🔴,[],"[{'type': 'PUT', 'strike': 460.0, 'volume': 650.0, 'oi': 0, 'vol_oi_ratio': 650.0, 'last_price': 178.0, 'premium': 11570000.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 440.0, 'volume': 160.0, 'oi': 0, 'vol_oi_ratio': 160.0, 'last_price': 156.2, 'premium': 2499200.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
FICO,Fair Isaac Corporation,BEARISH,80,🔥🔥🔥 WHALE ACTIVITY,1228.1,4194500.0,2.97,2,1,2026-05-22,2026-06-18,26,3,1055500.0,3139000.0,🔴,"[{'type': 'CALL', 'strike': 1300.0, 'volume': 158.0, 'oi': 0, 'vol_oi_ratio': 158.0, 'last_price': 50.0, 'premium': 790000.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'CALL', 'strike': 1400.0, 'volume': 118.0, 'oi': 0, 'vol_oi_ratio': 118.0, 'last_price': 22.5, 'premium': 265500.0, 'itm': False, 'implied_volatility': 0.12500875}]","[{'type': 'PUT', 'strike': 1480.0, 'volume': 100.0, 'oi': 0, 'vol_oi_ratio': 100.0, 'last_price': 313.9, 'premium': 3138999.9999999995, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
CPRT,"Copart, Inc.",BULLISH,70,🔥🔥 STRONG FLOW,34.4,376729.0,0.22,4,3,2026-05-22,2026-06-18,26,7,309747.0,66982.0,🟢,"[{'type': 'CALL', 'strike': 35.0, 'volume': 967.0, 'oi': 0, 'vol_oi_ratio': 967.0, 'last_price': 1.65, 'premium': 159555.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'CALL', 'strike': 37.5, 'volume': 1020.0, 'oi': 0, 'vol_oi_ratio': 1020.0, 'last_price': 0.82, 'premium': 83640.0, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'CALL', 'strike': 32.5, 'volume': 177.0, 'oi': 0, 'vol_oi_ratio': 177.0, 'last_price': 3.06, 'premium': 54162.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 35.0, 'volume': 142.0, 'oi': 0, 'vol_oi_ratio': 142.0, 'last_price': 2.1, 'premium': 29820.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 32.5, 'volume': 218.0, 'oi': 0, 'vol_oi_ratio': 218.0, 'last_price': 0.97, 'premium': 21146.0, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'PUT', 'strike': 30.0, 'volume': 364.0, 'oi': 0, 'vol_oi_ratio': 364.0, 'last_price': 0.44, 'premium': 16016.0, 'itm': False, 'implied_volatility': 0.12500875}]"
