ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
ADP,BEST,8,Piotroski fuerte (8.0/9) | Mejor FCF en Technology (5.1% vs media sector 4.2%),2026-06-08
AI.PA,REVISION_UP,8,Caro vs peers en Basic Materials (FCF rank 6/6) | Piotroski fuerte (7.0/9) | EPS revision STRONG_UP: EPS consensus ↑33.2% (-1.02→-0.68); Revenue estimate ↑5.3%,2026-06-08
AON,CAUTION,2,Thesis drift MEDIUM: Score cayó 17pts en 43d (54→37) | Piotroski fuerte (8.0/9) | Mejor FCF en Financial Services (4.9% vs media sector 4.8%),2026-06-08
ASAZY,BEST,8,Piotroski fuerte (8.0/9) | Mejor FCF en Industrials (44.5% vs media sector 6.0%),2026-06-08
ATLKY,CAUTION,-1,Thesis drift MEDIUM: FCF yield cayó 5.0pp (27.5%→22.6%) | Mejor FCF en Industrials (22.6% vs media sector 6.0%),2026-06-08
AUTO.L,BEST,8,Piotroski fuerte (8.0/9) | Mejor FCF en Communication Services (6.6% vs media sector 5.5%),2026-06-08
BR,CAUTION,-6,"Thesis drift MEDIUM: Score cayó 29pts en 43d (61→32) | Señal salida MEDIUM: Score cayó 39pts (71 → 32) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Piotroski fuerte (8.0/9) | Mejor FCF en Technology (6.7% vs media sector 4.2%)",2026-06-08
BRO,BEST,5,Mejor FCF en Financial Services (7.8% vs media sector 4.8%),2026-06-08
CBOE,CAUTION,-6,Thesis drift MEDIUM: Score cayó 18pts en 43d (45→27) | Caro vs peers en Financial Services (FCF rank 9/10) | Piotroski fuerte (8.0/9),2026-06-08
CLPBY,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-06-08
CP,WATCH,4,EPS revision UP: EPS consensus ↑2.9% (7.27→7.48),2026-06-08
CSU.TO,WATCH,3,Piotroski fuerte (7.0/9),2026-06-08
CTAS,WATCH,0,Caro vs peers en Industrials (FCF rank 22/24) | Piotroski fuerte (8.0/9),2026-06-08
DSGX,WATCH,4,EPS revision UP: EPS consensus ↑3.9% (3.72→3.87); Revenue estimate ↑2.7%,2026-06-08
EXPN.L,CAUTION,2,Thesis drift MEDIUM: Score cayó 18pts en 43d (62→45) | Smart money: 0 HF + 3 insiders (conv 48),2026-06-08
FAST,WATCH,4,EPS revision UP: EPS consensus ↑3.8% (1.19→1.23); Analistas: -16 (16→0),2026-06-08
FICO,WATCH,0,Caro vs peers en Technology (FCF rank 16/18) | Piotroski fuerte (7.0/9),2026-06-08
G24.DE,CAUTION,-8,Señal salida MEDIUM: Score cayó 21pts (73 → 52),2026-06-08
GVDNY,WATCH,3,Piotroski fuerte (7.0/9),2026-06-08
HEI,WATCH,0,Caro vs peers en Industrials (FCF rank 23/24) | Piotroski fuerte (8.0/9),2026-06-08
HESAY,CAUTION,-3,Thesis drift MEDIUM: Score cayó 18pts en 43d (55→37) | Piotroski fuerte (8.0/9),2026-06-08
ICE,CAUTION,-3,Thesis drift MEDIUM: Score cayó 19pts en 43d (50→31) | Piotroski fuerte (8.0/9),2026-06-08
INTU,CAUTION,-6,"Thesis drift MEDIUM: Score cayó 14pts en 43d (49→34) | Señal salida MEDIUM: Score cayó 32pts (67 → 34) — caída técnica/momentum, balance sólido (Piotroski 9/9) | Piotroski fuerte (9.0/9) | Mejor FCF en Technology (6.3% vs media sector 4.2%)",2026-06-08
ITRK.L,CAUTION,-6,Thesis drift MEDIUM: Score cayó 13pts en 43d (49→36),2026-06-08
