ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
7741.T,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-07
ADP,AVOID,-12,Thesis drift HIGH (48d): Score cayó 15pts en 48d (49→33),2026-09-07
AI.PA,WATCH,-4,Caro vs peers en Basic Materials (FCF rank 7/7) | EPS revision DOWN: EPS consensus ↓3.3% (-0.68→-0.70); Revenue estimate ↑1.8% | Piotroski fuerte (7.0/9),2026-09-07
AJG,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-07
AME,WATCH,4,EPS revision UP: EPS consensus ↑2.8% (9.58→9.85); Revenue estimate ↑6.6%,2026-09-07
AON,WATCH,-1,EPS revision DOWN: EPS consensus ↓2.9% (20.25→19.67); Revenue estimate ↑8.0% | Piotroski fuerte (8.0/9),2026-09-07
ASAZY,AVOID,-12,Thesis drift HIGH (48d): Score cayó 37pts en 48d (78→41) | Señal salida MEDIUM: Score cayó 15pts (56 → 41) | Piotroski fuerte (8.0/9) | Mejor FCF en Industrials (4.7% vs media sector 3.4%),2026-09-07
ATLKY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-07
AUTO.L,BEST,5,Mejor FCF en Communication Services (6.3% vs media sector 6.6%),2026-09-07
AXP,CAUTION,5,Señal salida MEDIUM: Score cayó 22pts (86 → 64) | Smart money: 1 HF + 0 insiders (conv 34) | Mejor FCF en Financial Services (7.3% vs media sector 4.6%),2026-09-07
BR,BEST,14,"Opciones TIER2 (q=60): VALUE strong (87pts), FCF 6.0% | Piotroski fuerte (8.0/9) | Mejor FCF en Technology (6.0% vs media sector 4.7%)",2026-09-07
BRK-B,CAUTION,-3,Señal salida MEDIUM: Score cayó 19pts (55 → 36) | Mejor FCF en Financial Services (6.6% vs media sector 4.6%),2026-09-07
BRO,BEST,5,Mejor FCF en Financial Services (6.9% vs media sector 4.6%),2026-09-07
CBOE,WATCH,0,Caro vs peers en Financial Services (FCF rank 20/21) | Piotroski fuerte (8.0/9),2026-09-07
CHD,WATCH,3,Piotroski fuerte (7.0/9),2026-09-07
CLPBY,AVOID,-24,Thesis drift HIGH (48d): Score cayó 10pts en 48d (44→34) | Señal salida HIGH: Score cayó 26pts (60 → 34) | Piotroski fuerte (7.0/9),2026-09-07
CNI,WATCH,3,Piotroski fuerte (7.0/9),2026-09-07
COST,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-07
