Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate
DJUSFR,Dow Jones U.S. Forestry & Paper Index,843.98,703.58,952.75,19.955086841581622,50.421410616590215,🟡,CERCA,250,2025-09-08 07:44:00
DJUSAE,Dow Jones U.S. Aerospace & Defense Index,2734.1,1861.2,2775.1,46.89984955942402,42.96907216494854,🔴,FUERTE,250,2025-09-08 07:44:00
DJUSAF,Dow Jones U.S. Delivery Services Index,1006.3,916.9,1383.0,9.750245392082013,54.067674586033135,🟢,OPORTUNIDAD,250,2025-09-08 07:44:00
DJUSAG,Dow Jones U.S. Asset Managers Index,400.21,273.77,419.77,46.184753625305916,57.9255088783023,🔴,FUERTE,250,2025-09-08 07:44:00
DJUSAI,Dow Jones U.S. Electronic Equipment Index,1571.86,913.78,1587.95,72.01733458819409,39.083297552597735,🔴,FUERTE,250,2025-09-08 07:44:00
DJUSAL,Dow Jones U.S. Aluminum Index,108.74,73.62,163.19,47.70442814452593,46.34146341463414,🔴,FUERTE,250,2025-09-08 07:44:00
DJUSAM,Dow Jones U.S. Medical Equipment Index,3012.9,2589.3,3151.1,16.35963387788205,45.90595198947714,🟡,CERCA,250,2025-09-08 07:44:00
DJUSAP,Dow Jones U.S. Automobiles & Parts Index,1342.86,845.49,1748.7,58.826242770464454,38.36724456845472,🔴,FUERTE,250,2025-09-08 07:44:00
DJUSAR,Dow Jones U.S. Airlines Index,235.23,137.83,259.72,70.66676340419355,46.68299198575245,🔴,FUERTE,250,2025-09-08 07:44:00
DJUSAS,Dow Jones U.S. Aerospace Index,2939.6,1883.9,3039.2,56.03800626360209,44.20364637082905,🔴,FUERTE,250,2025-09-08 07:44:00
DJUSAT,Dow Jones U.S. Auto Parts Index,436.61,288.25,442.09,51.46921075455334,28.028600612870306,🔴,FUERTE,250,2025-09-08 07:44:00
