Ticker,Insider,Title,Date,Type,Price,Qty,Owned,Value,Source,ScrapedAt,Chart_Daily,Chart_Weekly
2025-09-19 07:37:15,LBRX,Lb Pharmaceuticals Inc,10%,P - Purchase,15.0,2666666,3352804,39%,OpenInsider.com,2025-09-19 07:37:15,reports/graphs/LBRX_d.png,reports/graphs/LBRX_w.png
2025-09-19 07:37:15,AMR,"Alpha Metallurgical Resources, Inc.",Dir,P - Purchase,148.55,108000,734537,16%,OpenInsider.com,2025-09-19 07:37:15,reports/graphs/AMR_d.png,reports/graphs/AMR_w.png
2025-09-19 07:37:15,LBRX,Lb Pharmaceuticals Inc,10%,P - Purchase,15.0,1000000,1411681,15%,OpenInsider.com,2025-09-19 07:37:15,reports/graphs/LBRX_d.png,reports/graphs/LBRX_w.png
2025-09-19 07:37:15,NEXT,Nextdecade Corp,Director by Deputization,P - Purchase,6.98,357021,9274894,2%,OpenInsider.com,2025-09-19 07:37:15,reports/graphs/NEXT_d.png,reports/graphs/NEXT_w.png
2025-09-19 07:37:15,VANI,"Vivani Medical, Inc.","Dir, 10%",P - Purchase,1.16,2068453,20708548,2%,OpenInsider.com,2025-09-19 07:37:15,reports/graphs/VANI_d.png,reports/graphs/VANI_w.png
2025-09-19 07:37:15,GLIBK,"Gci Liberty, Inc.","Dir, 10%",P - Purchase,34.99,49898,1322093,1%,OpenInsider.com,2025-09-19 07:37:15,reports/graphs/GLIBK_d.png,reports/graphs/GLIBK_w.png
2025-09-19 07:37:15,MSTR,Strategy Inc,"EVP, GC",P - Purchase,96.92,12500,31753,1%,OpenInsider.com,2025-09-19 07:37:15,reports/graphs/MSTR_d.png,reports/graphs/MSTR_w.png
2025-09-19 07:37:15,STRR,"Star Equity Holdings, Inc.","CEO, 10%",P - Purchase,10.2,33797,1802667,344%,OpenInsider.com,2025-09-19 07:37:15,reports/graphs/STRR_d.png,reports/graphs/STRR_w.png
2025-09-19 07:37:15,LAW,"Cs Disco, Inc.",Dir,P - Purchase,5.87,47988,119078,281%,OpenInsider.com,2025-09-19 07:37:15,reports/graphs/LAW_d.png,reports/graphs/LAW_w.png
2025-09-19 07:37:15,WSBC,Wesbanco Inc,Dir,P - Purchase,25.0,10000,10000,250%,OpenInsider.com,2025-09-19 07:37:15,reports/graphs/WSBC_d.png,reports/graphs/WSBC_w.png
2025-09-19 07:37:15,WSBC,Wesbanco Inc,Dir,P - Purchase,25.0,8000,8000,200%,OpenInsider.com,2025-09-19 07:37:15,reports/graphs/WSBC_d.png,reports/graphs/WSBC_w.png
2025-09-19 07:37:15,TKO,"Tko Group Holdings, Inc.",Dir,P - Purchase,203.0,740,5187,150%,OpenInsider.com,2025-09-19 07:37:15,reports/graphs/TKO_d.png,reports/graphs/TKO_w.png
2025-09-19 07:37:15,EP,Empire Petroleum Corp,"Dir, 10%",P - Purchase,4.02,36946,7234422,148%,OpenInsider.com,2025-09-19 07:37:15,reports/graphs/EP_d.png,reports/graphs/EP_w.png
2025-09-19 07:37:15,AVA,Avista Corp,SVP,P - Purchase,35.55,3671,18801,130%,OpenInsider.com,2025-09-19 07:37:15,reports/graphs/AVA_d.png,reports/graphs/AVA_w.png
2025-09-19 07:37:15,NRGV,"Energy Vault Holdings, Inc.","CEO, 10%",P - Purchase,2.3,50000,28798276,115%,OpenInsider.com,2025-09-19 07:37:15,reports/graphs/NRGV_d.png,reports/graphs/NRGV_w.png
2025-09-19 07:37:15,WSBC,Wesbanco Inc,"SEVP, CFO",P - Purchase,25.0,4000,4000,100%,OpenInsider.com,2025-09-19 07:37:15,reports/graphs/WSBC_d.png,reports/graphs/WSBC_w.png
2025-09-19 07:37:15,ALXO,Alx Oncology Holdings Inc,CEO,P - Purchase,1.08,92233,305121,99%,OpenInsider.com,2025-09-19 07:37:15,reports/graphs/ALXO_d.png,reports/graphs/ALXO_w.png
2025-09-19 07:37:15,DLHC,Dlh Holdings Corp.,10%,P - Purchase,5.5,15597,2566349,85%,OpenInsider.com,2025-09-19 07:37:15,reports/graphs/DLHC_d.png,reports/graphs/DLHC_w.png
2025-09-19 07:37:15,SMRT,"Smartrent, Inc.",CEO,P - Purchase,1.58,50000,898204,79%,OpenInsider.com,2025-09-19 07:37:15,reports/graphs/SMRT_d.png,reports/graphs/SMRT_w.png
2025-09-19 07:37:15,CCEL,Cryo Cell International Inc,"COB, Co-CEO, 10%",P - Purchase,4.45,17175,1679847,76%,OpenInsider.com,2025-09-19 07:37:15,reports/graphs/CCEL_d.png,reports/graphs/CCEL_w.png
2025-09-19 07:37:15,MBIN,Merchants Bancorp,CFO,P - Purchase,24.87,3000,11207,74%,OpenInsider.com,2025-09-19 07:37:15,reports/graphs/MBIN_d.png,reports/graphs/MBIN_w.png
2025-09-19 07:37:15,GCTS,"Gct Semiconductor Holding, Inc.",Class II Director,P - Purchase,1.51,44067,694321,66%,OpenInsider.com,2025-09-19 07:37:15,reports/graphs/GCTS_d.png,reports/graphs/GCTS_w.png
2025-09-19 07:37:15,PFBX,Peoples Financial Corp /Ms/,10%,P - Purchase,20.2,3000,687779,60%,OpenInsider.com,2025-09-19 07:37:15,reports/graphs/PFBX_d.png,reports/graphs/PFBX_w.png
2025-09-19 07:37:15,EONR,Eon Resources Inc.,Dir,P - Purchase,0.38,156000,317784,59%,OpenInsider.com,2025-09-19 07:37:15,reports/graphs/EONR_d.png,reports/graphs/EONR_w.png
2025-09-19 07:37:15,FRPT,"Freshpet, Inc.",Dir,P - Purchase,52.57,1000,46527,52%,OpenInsider.com,2025-09-19 07:37:15,reports/graphs/FRPT_d.png,reports/graphs/FRPT_w.png
2025-09-19 07:37:15,WSBC,Wesbanco Inc,Dir,P - Purchase,25.0,2000,2000,50%,OpenInsider.com,2025-09-19 07:37:15,reports/graphs/WSBC_d.png,reports/graphs/WSBC_w.png
2025-09-19 07:37:15,ROIV,Roivant Sciences Ltd.,CEO,P - Purchase,15.07,3315,17287081,49%,OpenInsider.com,2025-09-19 07:37:15,reports/graphs/ROIV_d.png,reports/graphs/ROIV_w.png
2025-09-19 07:37:15,NRGV,"Energy Vault Holdings, Inc.",Dir,P - Purchase,2.4,20000,944892,47%,OpenInsider.com,2025-09-19 07:37:15,reports/graphs/NRGV_d.png,reports/graphs/NRGV_w.png
2025-09-19 07:37:15,EONR,Eon Resources Inc.,CFO,P - Purchase,0.36,120000,274398,43%,OpenInsider.com,2025-09-19 07:37:15,reports/graphs/EONR_d.png,reports/graphs/EONR_w.png
2025-09-19 07:37:15,LAW,"Cs Disco, Inc.",Dir,P - Purchase,5.99,6500,125578,38%,OpenInsider.com,2025-09-19 07:37:15,reports/graphs/LAW_d.png,reports/graphs/LAW_w.png
