ticker,company_name,sentiment,flow_score,quality,current_price,total_premium,put_call_ratio,unusual_calls,unusual_puts,detected_date,expiration_date,days_to_expiration,total_unusual,call_premium,put_premium,sentiment_emoji,top_calls,top_puts
V,Visa Inc.,BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,352.2,1249366.0,0.22,7,3,2026-07-08,2026-07-10,1,10,1023122.0,226244.0,🟢,"[{'type': 'CALL', 'strike': 325.0, 'volume': 107.0, 'oi': 0.0, 'vol_oi_ratio': 107.0, 'last_price': 31.47, 'premium': 336729.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 360.0, 'volume': 2506.0, 'oi': 0.0, 'vol_oi_ratio': 2506.0, 'last_price': 0.9, 'premium': 225540.0, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'CALL', 'strike': 355.0, 'volume': 1081.0, 'oi': 0.0, 'vol_oi_ratio': 1081.0, 'last_price': 2.05, 'premium': 221604.99999999997, 'itm': False, 'implied_volatility': 0.0312596875}]","[{'type': 'PUT', 'strike': 350.0, 'volume': 368.0, 'oi': 0.0, 'vol_oi_ratio': 368.0, 'last_price': 2.34, 'premium': 86111.99999999999, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'PUT', 'strike': 347.5, 'volume': 547.0, 'oi': 0.0, 'vol_oi_ratio': 547.0, 'last_price': 1.46, 'premium': 79862.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'PUT', 'strike': 345.0, 'volume': 615.0, 'oi': 0.0, 'vol_oi_ratio': 615.0, 'last_price': 0.98, 'premium': 60270.00000000001, 'itm': False, 'implied_volatility': 0.062509375}]"
COST,Costco Wholesale Corporation,BEARISH,100,🔥🔥🔥 WHALE ACTIVITY,947.5,2964129.0,4.55,11,9,2026-07-08,2026-07-10,1,20,534103.0,2430026.0,🔴,"[{'type': 'CALL', 'strike': 950.0, 'volume': 157.0, 'oi': 0.0, 'vol_oi_ratio': 157.0, 'last_price': 8.15, 'premium': 127955.0, 'itm': False, 'implied_volatility': 0.007822421875}, {'type': 'CALL', 'strike': 960.0, 'volume': 216.0, 'oi': 0.0, 'vol_oi_ratio': 216.0, 'last_price': 4.45, 'premium': 96120.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'CALL', 'strike': 970.0, 'volume': 284.0, 'oi': 0.0, 'vol_oi_ratio': 284.0, 'last_price': 2.48, 'premium': 70432.0, 'itm': False, 'implied_volatility': 0.062509375}]","[{'type': 'PUT', 'strike': 1080.0, 'volume': 123.0, 'oi': 0.0, 'vol_oi_ratio': 123.0, 'last_price': 97.29, 'premium': 1196667.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 945.0, 'volume': 539.0, 'oi': 0.0, 'vol_oi_ratio': 539.0, 'last_price': 7.48, 'premium': 403172.0, 'itm': False, 'implied_volatility': 0.007822421875}, {'type': 'PUT', 'strike': 960.0, 'volume': 217.0, 'oi': 0.0, 'vol_oi_ratio': 217.0, 'last_price': 16.49, 'premium': 357832.99999999994, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
MSFT,Microsoft Corporation,NEUTRAL,100,🔥🔥🔥 WHALE ACTIVITY,388.84,31961098.0,0.65,20,10,2026-07-08,2026-07-08,-1,30,19426596.0,12534502.0,🟡,"[{'type': 'CALL', 'strike': 395.0, 'volume': 40318.0, 'oi': 0.0, 'vol_oi_ratio': 40318.0, 'last_price': 0.92, 'premium': 3709256.0000000005, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'CALL', 'strike': 392.5, 'volume': 12789.0, 'oi': 0.0, 'vol_oi_ratio': 12789.0, 'last_price': 1.57, 'premium': 2007873.0, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'CALL', 'strike': 340.0, 'volume': 362.0, 'oi': 0.0, 'vol_oi_ratio': 362.0, 'last_price': 48.89, 'premium': 1769818.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 390.0, 'volume': 11660.0, 'oi': 0.0, 'vol_oi_ratio': 11660.0, 'last_price': 3.82, 'premium': 4454120.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 392.5, 'volume': 7169.0, 'oi': 0.0, 'vol_oi_ratio': 7169.0, 'last_price': 5.53, 'premium': 3964457.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 387.5, 'volume': 5630.0, 'oi': 0.0, 'vol_oi_ratio': 5630.0, 'last_price': 2.59, 'premium': 1458170.0, 'itm': False, 'implied_volatility': 0.015634843750000002}]"
INTU,Intuit Inc.,NEUTRAL,100,🔥🔥🔥 WHALE ACTIVITY,281.17,1520884.0,1.84,7,5,2026-07-08,2026-07-10,1,12,535758.0,985126.0,🟡,"[{'type': 'CALL', 'strike': 277.5, 'volume': 162.0, 'oi': 0.0, 'vol_oi_ratio': 162.0, 'last_price': 8.5, 'premium': 137700.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 275.0, 'volume': 135.0, 'oi': 0.0, 'vol_oi_ratio': 135.0, 'last_price': 9.5, 'premium': 128250.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 285.0, 'volume': 210.0, 'oi': 0.0, 'vol_oi_ratio': 210.0, 'last_price': 4.08, 'premium': 85680.0, 'itm': False, 'implied_volatility': 0.0312596875}]","[{'type': 'PUT', 'strike': 310.0, 'volume': 102.0, 'oi': 0.0, 'vol_oi_ratio': 102.0, 'last_price': 41.6, 'premium': 424320.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 305.0, 'volume': 100.0, 'oi': 0.0, 'vol_oi_ratio': 100.0, 'last_price': 39.38, 'premium': 393800.00000000006, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 285.0, 'volume': 106.0, 'oi': 0.0, 'vol_oi_ratio': 106.0, 'last_price': 8.21, 'premium': 87026.00000000001, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
WMT,Walmart Inc.,BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,111.54,3308555.0,0.31,11,8,2026-07-08,2026-07-10,1,19,2525138.0,783417.0,🟢,"[{'type': 'CALL', 'strike': 111.0, 'volume': 4607.0, 'oi': 0.0, 'vol_oi_ratio': 4607.0, 'last_price': 1.5, 'premium': 691050.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 113.0, 'volume': 10533.0, 'oi': 0.0, 'vol_oi_ratio': 10533.0, 'last_price': 0.63, 'premium': 663579.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'CALL', 'strike': 112.0, 'volume': 3558.0, 'oi': 0.0, 'vol_oi_ratio': 3558.0, 'last_price': 1.0, 'premium': 355800.0, 'itm': False, 'implied_volatility': 0.015634843750000002}]","[{'type': 'PUT', 'strike': 112.0, 'volume': 1631.0, 'oi': 0.0, 'vol_oi_ratio': 1631.0, 'last_price': 1.39, 'premium': 226708.99999999997, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 113.0, 'volume': 1008.0, 'oi': 0.0, 'vol_oi_ratio': 1008.0, 'last_price': 2.14, 'premium': 215712.00000000003, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 111.0, 'volume': 1272.0, 'oi': 0.0, 'vol_oi_ratio': 1272.0, 'last_price': 0.9, 'premium': 114480.0, 'itm': False, 'implied_volatility': 0.015634843750000002}]"
KO,Coca-Cola Company (The),NEUTRAL,90,🔥🔥🔥 WHALE ACTIVITY,84.05,1074173.0,0.93,6,3,2026-07-08,2026-07-10,1,9,556079.0,518094.0,🟡,"[{'type': 'CALL', 'strike': 85.0, 'volume': 4764.0, 'oi': 0.0, 'vol_oi_ratio': 4764.0, 'last_price': 0.39, 'premium': 185796.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'CALL', 'strike': 83.0, 'volume': 879.0, 'oi': 0.0, 'vol_oi_ratio': 879.0, 'last_price': 1.56, 'premium': 137124.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 86.0, 'volume': 5593.0, 'oi': 0.0, 'vol_oi_ratio': 5593.0, 'last_price': 0.19, 'premium': 106267.0, 'itm': False, 'implied_volatility': 0.062509375}]","[{'type': 'PUT', 'strike': 85.0, 'volume': 2702.0, 'oi': 0, 'vol_oi_ratio': 2702.0, 'last_price': 1.2, 'premium': 324240.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 84.0, 'volume': 2195.0, 'oi': 0, 'vol_oi_ratio': 2195.0, 'last_price': 0.74, 'premium': 162430.0, 'itm': False, 'implied_volatility': 0.0039162109375}, {'type': 'PUT', 'strike': 83.0, 'volume': 982.0, 'oi': 0, 'vol_oi_ratio': 982.0, 'last_price': 0.32, 'premium': 31424.0, 'itm': False, 'implied_volatility': 0.0312596875}]"
MSCI,MSCI Inc.,BULLISH,80,🔥🔥🔥 WHALE ACTIVITY,608.09,537517.0,0.12,3,2,2026-07-08,2026-07-17,8,5,481092.0,56425.0,🟢,"[{'type': 'CALL', 'strike': 580.0, 'volume': 673.0, 'oi': 0, 'vol_oi_ratio': 673.0, 'last_price': 6.0, 'premium': 403800.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 680.0, 'volume': 956.0, 'oi': 0, 'vol_oi_ratio': 956.0, 'last_price': 0.57, 'premium': 54491.99999999999, 'itm': False, 'implied_volatility': 0.12500875}, {'type': 'CALL', 'strike': 660.0, 'volume': 152.0, 'oi': 0, 'vol_oi_ratio': 152.0, 'last_price': 1.5, 'premium': 22800.0, 'itm': False, 'implied_volatility': 0.12500875}]","[{'type': 'PUT', 'strike': 550.0, 'volume': 231.0, 'oi': 0.0, 'vol_oi_ratio': 231.0, 'last_price': 1.25, 'premium': 28875.0, 'itm': False, 'implied_volatility': 0.12500875}, {'type': 'PUT', 'strike': 540.0, 'volume': 290.0, 'oi': 0.0, 'vol_oi_ratio': 290.0, 'last_price': 0.95, 'premium': 27550.0, 'itm': False, 'implied_volatility': 0.12500875}]"
VEEV,Veeva Systems Inc.,BULLISH,80,🔥🔥🔥 WHALE ACTIVITY,192.3,1211690.0,0.09,1,2,2026-07-08,2026-07-17,8,3,1115037.0,96653.0,🟢,"[{'type': 'CALL', 'strike': 140.0, 'volume': 231.0, 'oi': 0, 'vol_oi_ratio': 231.0, 'last_price': 48.27, 'premium': 1115037.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 185.0, 'volume': 215.0, 'oi': 0, 'vol_oi_ratio': 215.0, 'last_price': 3.1, 'premium': 66650.0, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'PUT', 'strike': 175.0, 'volume': 411.0, 'oi': 0, 'vol_oi_ratio': 411.0, 'last_price': 0.73, 'premium': 30002.999999999996, 'itm': False, 'implied_volatility': 0.12500875}]"
CNI,Canadian National Railway Compa,BULLISH,80,🔥🔥🔥 WHALE ACTIVITY,122.78,2315080.0,0.0,3,0,2026-07-08,2026-07-17,8,3,2315080.0,0.0,🟢,"[{'type': 'CALL', 'strike': 105.0, 'volume': 1080, 'oi': 0, 'vol_oi_ratio': 1080, 'last_price': 15.8, 'premium': 1706400.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 95.0, 'volume': 230, 'oi': 0, 'vol_oi_ratio': 230, 'last_price': 24.9, 'premium': 572700.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 125.0, 'volume': 514, 'oi': 0, 'vol_oi_ratio': 514, 'last_price': 0.7, 'premium': 35979.99999999999, 'itm': False, 'implied_volatility': 0.0312596875}]",[]
VRSN,"VeriSign, Inc.",BULLISH,70,🔥🔥 STRONG FLOW,266.78,595547.0,0.03,2,1,2026-07-08,2026-07-17,8,3,576172.0,19375.0,🟢,"[{'type': 'CALL', 'strike': 260.0, 'volume': 418.0, 'oi': 0, 'vol_oi_ratio': 418.0, 'last_price': 9.59, 'premium': 400862.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 270.0, 'volume': 373.0, 'oi': 0, 'vol_oi_ratio': 373.0, 'last_price': 4.7, 'premium': 175310.0, 'itm': False, 'implied_volatility': 0.015634843750000002}]","[{'type': 'PUT', 'strike': 240.0, 'volume': 125, 'oi': 0, 'vol_oi_ratio': 125, 'last_price': 1.55, 'premium': 19375.0, 'itm': False, 'implied_volatility': 0.12500875}]"
